PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J								Tracking of multiple quantiles in dynamically varying data streams	PATTERN ANALYSIS AND APPLICATIONS										Dynamic environment; Incremental algorithm; Multiple quantiles; Quantile tracking		In this paper, we consider the problem of tracking multiple quantiles of dynamically varying data stream distributions. The method is based on making incremental updates of the quantile estimates every time a new sample is received. The method is memory and computationally efficient since it only stores one value for each quantile estimate and only performs one operation per quantile estimate when a new sample is received from the data stream. The estimates are realistic in the sense that the monotone property of quantiles is satisfied in every iteration. Experiments show that the method efficiently tracks multiple quantiles and outperforms state-of-the-art methods.																	1433-7541	1433-755X				FEB	2020	23	1					225	237		10.1007/s10044-019-00778-3													
J								Deep learned Inter-Channel Colored Texture Pattern: a new chromatic-texture descriptor	PATTERN ANALYSIS AND APPLICATIONS										Content-based image retrieval; ICCTP; Information retrieval; Texture descriptor	LOCAL BINARY PATTERNS; IMAGE RETRIEVAL; REPRESENTATION; CLASSIFICATION; FEATURES; SCALE	Texture is a dominant tool for feature extraction. Incorporation of inter-channel chromatic information along with the texture feature will improve the accuracy of feature extraction. This paper provides deep learned Inter-Channel Colored Texture Pattern which gives the inter-channel chromatic texture information of an image. The information is extracted individually from the co-occurrent pixel values of various channels. It affords the unique channel-wise information and its relation with neighboring pixel information of opponent space. Deep learning with convolutional neural network is applied for learning the feature based on color and texture. The experiments for content-based image retrieval are carried out on three different databases which vary in nature: CIFAR-10 dataset (DB1) (Krizhevsky in Learning multiple layers of features from tiny images, University of Toronto, 2009), Corel database (DB2) (Corel 1000 and Corel 10000 image database, ) and Facescrub dataset (DB3) (Ng and Winkler in 2014 IEEE international conference on image processing (ICIP), pp 343-347, 2014). Facescrub dataset is used for face recognition. The experimental analysis by applying this descriptor provides considerable improvement from the previous works for content-based image retrieval and face recognition.																	1433-7541	1433-755X				FEB	2020	23	1					239	251		10.1007/s10044-019-00780-9													
J								Weighted feature-task-aware regularization learner for multitask learning	PATTERN ANALYSIS AND APPLICATIONS										Multitask learning; Online learning; Weighted optimization; Sparsity	MULTIPLE TASKS; SPARSITY	Multitask learning has recently received extensive attention due to the fact that it can share knowledge between tasks and improve the collective performance leverage shared structures among the tasks to jointly build a better model for each task. However, most existing multitask learning methods only focus on selecting features across the tasks, how to enhance the sparsity of the learned variables is not taken into consideration there is little concern on how to enhance the sparsity of the learned variables. In this paper, we first present a weighted feature-task-aware regularization learning model for multitask learning in order to enhance the sparsity of the weight matrices, and then propose an online learning algorithm to train the proposed model together with theoretical guarantee. Finally, we conduct experiments to compare the resulting approach with some related methods used for multitask learning, which illustrates the efficiency of the proposed method. To verify the effectiveness of the proposed approach, extensive experiments are conducted on two widely used data for multitask learning. The encouraging performance of the proposed approach over the related methods demonstrates its superiority.																	1433-7541	1433-755X				FEB	2020	23	1					253	263		10.1007/s10044-019-00781-8													
J								Video spatiotemporal mapping for human action recognition by convolutional neural network	PATTERN ANALYSIS AND APPLICATIONS										Video spatiotemporal mapping; Convolutional neural network; Data augmentation; Human action recognition	FEATURES; TRAJECTORIES; DESCRIPTORS; HISTOGRAMS; DENSE	In this paper, a 2D representation of a video clip called video spatiotemporal map (VSTM) is presented. VSTM is a compact representation of a video clip which incorporates its spatial and temporal properties. It is created by vertical concatenation of feature vectors generated from subsequent frames. The feature vector corresponding to each frame is generated by applying wavelet transform to that frame (or its subtraction from the subsequent frame) and computing vertical and horizontal projection of quantized coefficients of some specific wavelet subbands. VSTM enables convolutional neural networks (CNNs) to process a video clip for human action recognition (HAR). The proposed approach benefits from power of CNNs to analyze visual patterns and attempts to overcome some CNN challenges such as variable video length problem and lack of training data that leads to over-fitting. VSTM presents a sequence of frames to CNN without imposing any additional computational cost to the CNN learning algorithm. The experimental results of the proposed method on the KTH, Weizmann, and UCF Sports HAR benchmark datasets have shown the supremacy of the proposed method compared with the state-of-the-art methods that used CNN to solve HAR problem.																	1433-7541	1433-755X				FEB	2020	23	1					265	279		10.1007/s10044-019-00788-1													
J								Human action recognition: a framework of statistical weighted segmentation and rank correlation-based selection	PATTERN ANALYSIS AND APPLICATIONS										Action recognition; Weighted segmentation; Feature selection; Rank correlation; Weighted KNN	FEATURES; SILHOUETTE; TEXTURE; MODEL; BAG	Human action recognition from a video sequence has received much attention lately in the field of computer vision due to its range of applications in surveillance, healthcare, smart homes, tele-immersion, to name but a few. However, it is still facing several challenges such as human variations, occlusion, change in illumination, complex background. In this article, we consider the problems related to multiple human detection and classification using novel statistical weighted segmentation and rank correlation-based feature selection approach. Initially, preprocessing is performed on a set of frames to remove existing noise and to make the foreground maximal differentiable compared to the background. A novel weighted segmentation method is also introduced for human extraction prior to feature extraction. Ternary features are exploited including color, shape, and texture, which are later combined using serial-based features fusion method. To avoid redundancy, rank correlation-based feature selection technique is employed, which acts as a feature optimizer and leads to improved classification accuracy. The proposed method is validated on six datasets including Weizmann, KTH, Muhavi, WVU, UCF sports, and MSR action and validated based on seven performance measures. A fair comparison with existing work is also provided which proves the significance of proposed compared to other techniques.																	1433-7541	1433-755X				FEB	2020	23	1					281	294		10.1007/s10044-019-00789-0													
J								ML-SLSTSVM: a new structural least square twin support vector machine for multi-label learning	PATTERN ANALYSIS AND APPLICATIONS										Multi-label learning; Support vector machine; Twin SVM; Structural SVM; Lest square SVM	NEURAL-NETWORK; CLASSIFICATION; PREDICTION	Multi-label learning (MLL) is a special supervised learning task, where any single instance possibly belongs to several classes simultaneously. Nowadays, MLL methods are increasingly required by modern applications, such as protein function classification, speech recognition and textual data classification. In this paper, a structural least square twin support vector machine (SLSTSVM) classifier for multi-label learning is presented. This proposed ML-SLSTSVM focuses on the cluster-based structural information of the corresponding class in each optimization problem, which is vital for designing a good classifier in different real-world problems. This method is extended to a nonlinear version by the kernel trick. Experimental results demonstrate that proposed method is superior in generalization performance to other classifiers.																	1433-7541	1433-755X				FEB	2020	23	1					295	308		10.1007/s10044-019-00779-2													
J								Face detection based on evolutionary Haar filter	PATTERN ANALYSIS AND APPLICATIONS										Objects seeking; Haar filters; AdaBoost; Convolutional neural network (CNN ); Evolutionary algorithms	FEATURES; CASCADE	Face detection is considered to be one of the principal techniques of biometrics. Several methods for face detection have been proposed and described in the literature, but the Viola and Jones method is one of the most prominent. This method is based on the principle of Haar filters. In this study, we propose a new type of Haar filter called a dispersed Haar filter. This new structure provides more flexibility for very complex geometry, such as the human face. To create the structure of the filter, we used three optimizations methods: differential evolution (DE), genetic algorithm (GA), and particle swarm optimization (PSO). To test our approaches rigorously, we performed two types of tests. The first test is facial detection on fixed images from three different databases (Caltech 10K, FDDB, and CMU-MIT), which presents a significant challenge. The second test is more efficient and involves the recognition of human faces from a video database. For our experiment, we used a YouTube celebrity dataset. This system consists of two stages: Face detection using three detectors: Haar-DE, Haar-PSO, and Haar-GA. Face recognition using three machine-learning algorithms: multilayer perceptron (MLP), support vector machine (SVM), and convolutional neural network (CNN) with multi-scale images. The proposed Haar-DE algorithm demonstrates good detection performance on several databases compared with the state-of-the-art methods.																	1433-7541	1433-755X				FEB	2020	23	1					309	330		10.1007/s10044-019-00784-5													
J								Automatic grayscale image segmentation based on Affinity Propagation clustering	PATTERN ANALYSIS AND APPLICATIONS										Affinity Propagation; Cluster analysis; Clustering validity index; Image segmentation	FUZZY C-MEANS; LOCAL INFORMATION; VALIDITY INDEX; ALGORITHM	Image segmentation is an important research subject in the field of image analysis and pattern recognition. Based on the affinity propagation (AP) clustering algorithm, an automatic segmentation method is proposed for grayscale images. The AP algorithm is used for image segmentation to avoid the choice of initial clustering centers and enhance the stability of the segmentation results, and a new index is proposed to analyze the validity of segmentation results and determine the optimal number of segments. Moreover, gray values instead of pixels in gray space are clustered as the dataset to decrease the time complexity of the similarity matrix and validity analysis. Theoretical analysis and experimental results demonstrate the effectiveness of the proposed index and method.																	1433-7541	1433-755X				FEB	2020	23	1					331	348		10.1007/s10044-019-00785-4													
J								Correlation maximization machine for multi-modalities multiclass classification	PATTERN ANALYSIS AND APPLICATIONS										Maximum correlation; Randomized nonlinear features; Multimodal classification; Multiclass classification		Support vector machine (SVM) learns the maximum margin to separate training examples that belong to two classes and has been widely used in many pattern recognition tasks due to its high effectiveness. However, conventional SVM suffers from the following deficiencies: (1) SVM cannot take full advantage of multiple modalities in a dataset if they are available, and (2) SVM trains the marginal hyper-plane by solving the quadratic programming problem, and thus costs too much computational overheads. In this paper, we propose a correlation maximization machine (CMM) model to overcome the aforementioned deficiencies by integrating two modalities in a dataset to boost the classification performance and utilizing randomized nonlinear features to output labels from multiple classes. In particular, CMM reveals the nonlinear relationships among both modalities by generating randomized nonlinear features for each modality. CMM learns to project these features into a common subspace with a constraint that their coefficients are highly correlated, and narrows the gap between the coefficients of both modalities and the class indicator of each training example to deal with multiclass classification problem. At the classification stage, CMM indicates the classes of a test example by using the summation of its coefficients of both modalities. Since the objective function of CMM is non-convex, it is quite difficult to obtain the global minimum. In this paper, we developed a block coordinate descent-based algorithm to optimize CMM and theoretically proved its convergence to a local minimum. Experimental results of face recognition on three popular face image datasets and experimental results of image retrieval on CIFAR-10, NUS-Wide, and Wikipedia datasets demonstrate that CMM outperforms the representative methods.																	1433-7541	1433-755X				FEB	2020	23	1					349	358		10.1007/s10044-019-00795-2													
J								Entropy-based multi-view matrix completion for clustering with side information	PATTERN ANALYSIS AND APPLICATIONS										Multi-view clustering; Fuzzy membership; Matrix completion	CLASSIFICATION	Multi-view clustering aims to group multi-view samples into different clusters based on the similarity. Since side information can describe the relation between samples, for example, must-links and cannot-links, thus multi-view clustering with the consideration about side information along with samples can get more feasible clustering results. As a recent developed multi-view clustering approach, multi-view matrix completion (MVMC) constructs similarity matrix for each view and casts clustering into a matrix completion problem. Different from traditional multi-view clustering approaches, MVMC enforces the consistency of clustering results on different views as constraints for alternative optimization and the global optimal solution can be obtained. Although related experiments show that MVMC exhibits impressive performance, it still neglects the possibility of a sample belonging to a cluster. In this paper, we consider the possibility on the base of entropy and develop an entropy-based multi-view matrix completion for clustering with side information (EMVMC). Experiments on multi-view datasets Course, Citeseer, Cora, WebKB, NewsGroup, and Reuters validate the effectiveness of EMVMC.																	1433-7541	1433-755X				FEB	2020	23	1					359	370		10.1007/s10044-019-00797-0													
