PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J								Dangerous goods detection based on transfer learning in X-ray images	NEURAL COMPUTING & APPLICATIONS										Transfer learning; Convolutional neural networks; SSD; X-ray security detection	OBJECT CLASSIFICATION; RECOGNITION	Computer vision technology is used to analyze X-ray images and detect dangerous goods in the process of logistics and express delivery. It is a security technology which can reduce labor strength and improve working efficiency. At present, there are many excellent detection models and methods in the field of object detection for visible light images, such as R-CNN, Fast R-CNN, Faster R-CNN, YOLO, SSD. These deep neural network-based detection methods achieved excellent performance on ImageNet. The training of object detection models on X-ray image datasets for dangerous goods detection is the focus of research in the field. Due to practical reasons, it is difficult to collect a comprehensive image dataset of dangerous goods (positive samples). In order to overcome this problem, this paper uses a multi-task transfer learning method on the basis of classification task and location search task on SSD network. The research in this paper focuses on adding additional convolutional layers in the SSD network to re-learn the knowledge of the model learned from the source domain. Experiments show that compared with the traditional method of fine-tuning, this method has better transfer learning ability on SSD network. This method was used to perform experiments in SSD300 on the image datasets screened from GDXray and achieved a mean average precision (mAP) of 0.915.																	0941-0643	1433-3058				JUN	2020	32	12			SI		8711	8724		10.1007/s00521-019-04360-0													
J								Adaptive filter design for active noise cancellation using recurrent type-2 fuzzy brain emotional learning neural network	NEURAL COMPUTING & APPLICATIONS										Active noise cancellation; Type-2 fuzzy system; Brain emotional learning network; Recurrent neural network	CONTROL-SYSTEM DESIGN; CONTROLLER; MODEL	This article aims to develop a more efficient adaptive filter for the active noise cancellation (ANC). A novel recurrent interval type-2 fuzzy brain emotional learning filter (RT2BELF) is proposed for achieving favourable filtering performance. The ANC is a method to eliminate noise by creating an anti-noise signal which has the same magnitude but opposite phase with the unwanted noise. In order to adapt to the change of the noise, the parameters for the RIT2BELF are online updated based on the adaptive laws, which are derived by the steepest descent gradient approach. The performance of the proposed ANC design method is successfully demonstrated based on numerical simulation results in the real signals. Finally, the superiority of the proposed method is confirmed by the results comparison with some noise cancellation methods.																	0941-0643	1433-3058				JUN	2020	32	12			SI		8725	8734		10.1007/s00521-019-04366-8													
J								Asymptotic tracking control of uncertain nonholonomic wheeled mobile robot with actuator saturation and external disturbances	NEURAL COMPUTING & APPLICATIONS										Asymptotic tracking; Adaptive neural controller; Nonholonomic wheeled mobile robot; Actuator saturation	OUTPUT-FEEDBACK CONTROL; TRAJECTORY TRACKING; NONLINEAR-SYSTEMS; STABILIZATION; DESIGN	This paper deals with the asymptotic tracking control for the uncertain nonholonomic wheeled mobile robot system subjected to actuator saturation and external disturbances simultaneously. A dynamic system is introduced to deal with the actuator saturation, radial basis function neural networks (RBF NNs) are employed to approximate the unknown closed-loop system dynamics, and an adaptive sliding mode feedback term is used to compensate for the approximation error as well as external disturbances. Consequently, a novel adaptive neural controller is designed to guarantee the stability of the closed-loop system and the asymptotic convergence of tracking errors. Meanwhile, the convergence of NN weights is verified, which means that accurate approximation of the unknown closed-loop system dynamics can be obtained and the constant weights can be reused to perform the same or similar control tasks. Finally, simulation studies illustrate the effectiveness of the proposed scheme.																	0941-0643	1433-3058				JUN	2020	32	12			SI		8735	8745		10.1007/s00521-019-04373-9													
J								Accurate ride comfort estimation combining accelerometer measurements, anthropometric data and neural networks	NEURAL COMPUTING & APPLICATIONS										Ride; Comfort perception; Vibration; Neural networks	DRIVER SITTING COMFORT; SEAT COMFORT; VIBRATION; DISCOMFORT; PREDICTION; ABSORPTION; ALGORITHM; FRAMEWORK; DESIGN; MODEL	Ride comfort can heavily influence user experience and therefore comprises one of the most important vehicle design targets. Although ride comfort has been heavily researched, there is still no definite solution to its accurate estimation. This can be attributed, to a large extent, to the subjective nature of the problem. Aim of this study was to explore the use of neural networks for the accurate estimation of ride comfort by combining anthropometric data and acceleration measurements. Different acceleration inputs, neural network architectures, training algorithms and objective functions were systematically investigated, and optimal parameters were derived. New insight into the influence of anthropometric data on ride comfort has been gained. The results indicate that the proposed method improves the accuracy of subjective ride comfort estimation compared to current standards. Neural networks were trained using data derived from a range of field trials involving ten participants, on public roads and controlled environment. A clustering and sensitivity analysis complements the study and identifies the most important factors influencing subjective ride comfort evaluation.																	0941-0643	1433-3058				JUN	2020	32	12			SI		8747	8762		10.1007/s00521-019-04351-1													
J								Enhancement of conformational B-cell epitope prediction using CluSMOTE	PEERJ COMPUTER SCIENCE										Cluster-based undersampling; SMOTE; Class imbalance; Hybrid sampling; Hierarchical DBSCAN; Vaccine design	AMINO-ACID; SEQUENCES; DATABASE; SMOTE	Background. A conformational B-cell epitope is one of the main components of vaccine design. It contains separate segments in its sequence, which are spatially close in the antigen chain. The availability of Ag-Ab complex data on the Protein Data Bank allows for the development predictive methods. Several epitope prediction models also have been developed, including learning-based methods. However, the performance of the model is still not optimum. The main problem in learning-based prediction models is class imbalance. Methods. This study proposes CluSMOTE, which is a combination of a clusterbased undersampling method and Synthetic Minority Oversampling Technique. The approach is used to generate other sample data to ensure that the dataset of the conformational epitope is balanced. The Hierarchical DBSCAN algorithm is performed to identify the cluster in the majority class. Some of the randomly selected data is taken from each cluster, considering the oversampling degree, and combined with the minority class data. The balance data is utilized as the training dataset to develop a conformational epitope prediction. Furthermore, two binary classification methods, Support Vector Machine and Decision Tree, are separately used to develop model prediction and to evaluate the performance of CluSMOTE in predicting conformational B-cell epitope. The experiment is focused on determining the best parameter for optimal CluSMOTE. Two independent datasets are used to compare the proposed prediction model with state of the art methods. The first and the second datasets represent the general protein and the glycoprotein antigens respectively. Result. The experimental result shows that CluSMOTE Decision Tree outperformed the Support Vector Machine in terms of AUC and Gmean as performance measurements. The mean AUC of CluSMOTE Decision Tree in the Kringelum and the SEPPA 3 test sets are 0.83 and 0.766, respectively. This shows that CluSMOTE Decision Tree is better than other methods in the general protein antigen, though comparable with SEPPA 3 in the glycoprotein antigen.																	2376-5992					JUN 1	2020									e275	10.7717/peerj-cs.275													
J								Augmented learning, smart glasses and knowing how	AI & SOCIETY										Higher education; Augmented reality; Knowing-How; Smart glasses; Assistive technology; STEM	COGNITIVE LOAD; CONTEXT	While recent studies suggest that augmented learning employing smart glasses (ALSG) increases overall learning performance, in this paper we are more interested in the question which repercussions ALSG will have on the type of knowledge that is acquired. Drawing from the theoretical discussion within epistemology about the differences between Knowledge-How and Knowledge-That, we will argue that ALSG furthers understanding as a series of epistemic and non-epistemic Knowing-Hows. Focusing on academic knowledge acquisition, especially with respect to early curriculum experiments in various STEM disciplines as investigated by the BmBF "Be-Greifen" project, we take the Be-Greifen holo.lab setup as an example for showing that ALSG shifts the learning focus from propositional knowledge to epistemic competencies, which can be differentiated as "grasping", "wielding", and "transferring".																	0951-5666	1435-5655				JUN	2020	35	2					297	308		10.1007/s00146-019-00881-3													
J								Black-box artificial intelligence: an epistemological and critical analysis	AI & SOCIETY										Artificial intelligence; Philosophy of technology; Machine learning; XAI; Deep neural networks; GDPR; Instrumental reason		The artificial intelligence models with machine learning that exhibit the best predictive accuracy, and therefore, the most powerful ones, are, paradoxically, those with the most opaque black-box architectures. At the same time, the unstoppable computerization of advanced industrial societies demands the use of these machines in a growing number of domains. The conjunction of both phenomena gives rise to a control problem on AI that in this paper we analyze by dividing the issue into two. First, we carry out an epistemological examination of the AI's opacity in light of the latest techniques to remedy it. And second, we evaluate the rationality of delegating tasks in opaque agents.																	0951-5666	1435-5655				JUN	2020	35	2					309	317		10.1007/s00146-019-00888-w													
J								Risk management standards and the active management of malicious intent in artificial superintelligence	AI & SOCIETY										Risk; ISO 31000; Threat; Existential; Superintelligence; Artificial intelligence; Artificial stupidity; Criminal threat management	SINGULARITY	The likely near future creation of artificial superintelligence carries significant risks to humanity. These risks are difficult to conceptualise and quantify, but malicious use of existing artificial intelligence by criminals and state actors is already occurring and poses risks to digital security, physical security and integrity of political systems. These risks will increase as artificial intelligence moves closer to superintelligence. While there is little research on risk management tools used in artificial intelligence development, the current global standard for risk management, ISO 31000:2018, is likely used extensively by developers of artificial intelligence technologies. This paper argues that risk management has a common set of vulnerabilities when applied to artificial superintelligence which cannot be resolved within the existing framework and alternative approaches must be developed. Some vulnerabilities are similar to issues posed by malicious threat actors such as professional criminals and terrorists. Like these malicious actors, artificial superintelligence will be capable of rendering mitigation ineffective by working against countermeasures or attacking in ways not anticipated by the risk management process. Criminal threat management recognises this vulnerability and seeks to guide and block the intent of malicious threat actors as an alternative to risk management. An artificial intelligence treachery threat model that acknowledges the failings of risk management and leverages the concepts of criminal threat management and artificial stupidity is proposed. This model identifies emergent malicious behaviour and allows intervention against negative outcomes at the moment of artificial intelligence's greatest vulnerability.																	0951-5666	1435-5655				JUN	2020	35	2					319	328		10.1007/s00146-019-00890-2													
J								God-like robots: the semantic overlap between representation of divine and artificial entities	AI & SOCIETY										Artificial intelligence; Robots; Gods; Semantic representation; Perception of robots	INDIVIDUAL-DIFFERENCES; SPREADING ACTIVATION; TECHNOLOGY READINESS; SOCIAL COGNITION; ATTITUDES; MACHINES; IMPLICIT; MIND; CATEGORIZATION; DEHUMANIZATION	Artificial intelligence and robots may progressively take a more and more prominent place in our daily environment. Interestingly, in the study of how humans perceive these artificial entities, science has mainly taken an anthropocentric perspective (i.e., how distant from humans are these agents). Considering people's fears and expectations from robots and artificial intelligence, they tend to be simultaneously afraid and allured to them, much as they would be to the conceptualisations related to the divine entities (e.g., gods). In two experiments, we investigated the proximity of representation between artificial entities (i.e., artificial intelligence and robots), divine entities and natural entities (i.e., humans and other animals) at both an explicit (Study 1) and an implicit level (Study 2). In the first study, participants evaluated these entities explicitly on positive and negative attitudes. Hierarchical clustering analysis showed that participants' representation of artificial intelligence, robots and divine entities were similar, while the representation of humans tended to be associated with that of animals. In the second study, participants carried out a word/non-word decision task including religious semantic-related words and neutral words after the presentation of a masked prime referring to divine entities, artificial entities and natural entities (or a control prime). Results showed that after divine and artificial entity primes, participants were faster to identify religious words as words compared to neutral words arguing for a semantic activation. We conclude that people make sense of the new entities by relying on already familiar entities and in the case of artificial intelligence and robots, people appear to draw parallels to divine entities.																	0951-5666	1435-5655				JUN	2020	35	2					329	341		10.1007/s00146-019-00902-1													
J								Legal personhood for artificial intelligence: citizenship as the exception to the rule	AI & SOCIETY										Artificial intelligence; Bioethics; Legal personhood; Technoethics	RIGHTS	The concept of artificial intelligence is not new nor is the notion that it should be granted legal protections given its influence on human activity. What is new, on a relative scale, is the notion that artificial intelligence can possess citizenship-a concept reserved only for humans, as it presupposes the idea of possessing civil duties and protections. Where there are several decades' worth of writing on the concept of the legal status of computational artificial artefacts in the USA and elsewhere, it is surprising that law makers internationally have come to a standstill to protect our silicon brainchildren. In this essay, it will be assumed that future artificial entities, such as Sophia the Robot, will be granted citizenship on an international scale. With this assumption, an analysis of rights will be made with respect to the needs of a non-biological intelligence possessing legal and civic duties akin to those possessed by humanity today. This essay does not present a full set of rights for artificial intelligence-instead, it aims to provide international jurisprudence evidencealiunde ab extra de lege latafor any future measures made to protect non-biological intelligence.																	0951-5666	1435-5655				JUN	2020	35	2					343	354		10.1007/s00146-019-00897-9													
