PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J								Enhancing Game Agent Pathfinding Through Dynamic Graph Reweighting	INTERNATIONAL JOURNAL OF PATTERN RECOGNITION AND ARTIFICIAL INTELLIGENCE										Knowledge-based systems; multiagent systems; multiplayer; pathfinding		This paper proposes a computationally inexpensive algorithm that utilizes player data to optimize nonplayer character pathfinding in a competitive, multiplayer environment and focuses on imitating the player behavior. The algorithm's input consists of player statistics gathered during the current and previous matches with additional time and space context, similar in design to influence maps. The input is then enriched with two additional, novel variables, allowing easy online fine-tuning of the output. The obtained result influences the final edge values of the map graph. Any known pathfinding algorithm that works with digraphs can then be utilized to control the agent. This paper contains exemplary results obtained when analyzing input on a map modeled after an existing map in the video game Unreal Tournament.																	0218-0014	1793-6381				APR	2020	34	4							2059010	10.1142/S0218001420590107													
J								An Efficient Fully Homomorphic Encryption Scheme for Private Information Retrieval in the Cloud	INTERNATIONAL JOURNAL OF PATTERN RECOGNITION AND ARTIFICIAL INTELLIGENCE										Fully homomorphic encryption; homomorphic operation; ciphertext refreshing; private information retrieval	KEY	Information retrieval in the cloud is common and convenient. Nevertheless, privacy concerns should not be ignored as the cloud is not fully trustable. Fully Homomorphic Encryption (FHE) allows arbitrary operations to be performed on encrypted data, where the decryption of the result of ciphertext operation equals that of the corresponding plaintext operation. Thus, FHE schemes can be utilized for private information retrieval (PIR) on encrypted data. In the FHE scheme proposed by Ducas and Micciancio (DM), only a single homomorphic NOT AND (NAND) operation is allowed between consecutive ciphertext refreshings. Aiming at this problem, an improved FHE scheme is proposed for efficient PIR where homomorphic additions and multiplications are based on linear operations on ciphertext vectors. Theoretical analysis shows that when compared with the DM scheme, the proposed scheme allows multiple homomorphic additions and a single homomorphic multiplication to be performed. The number of allowed homomorphic additions is determined by the ratio of the ciphertext modulus to the upper bound of initial ciphertext noise. Moreover, simulation results show that the proposed scheme is significantly faster than the DM scheme in the homomorphic evaluation for a series of algorithms.																	0218-0014	1793-6381				APR	2020	34	4							2055008	10.1142/S0218001420550083													
J								Weighted Densely Connected Convolutional Networks for Reinforcement Learning	INTERNATIONAL JOURNAL OF PATTERN RECOGNITION AND ARTIFICIAL INTELLIGENCE										Dense convolutional networks; deep reinforcement learning; Q-learning; weighted connection		A weighted densely connected convolution network (W-DenseNet) is proposed for reinforcement learning in this work. The W-DenseNet can maximize the information flow between all layers in the network by cross layer connection, which can reduce the phenomenon of gradient vanishing and degradation, and greatly improves the speed of training convergence. The weight coefficient introduced in W-DenseNet, the current layer received all the previous layers' feature maps with different initial weights, which can extract feature information of different layers more effectively according to tasks. According to the weight adjusted by learning, the cross-layer connection is pruned to remove the cross-layer connection with smaller weight, so as to reduce the number of cross-layer. In this work, GridWorld and FlappyBird games are used for simulation. The simulation results of deep reinforcement learning based on W-DenseNet are compared with the traditional deep reinforcement learning algorithm and reinforcement learning algorithm based on DenseNet. The simulation results show that the proposed W-DenseNet method can make the results more convergent, reduce the training time, and obtain more stable results.																	0218-0014	1793-6381				APR	2020	34	4							2052001	10.1142/S0218001420520011													
J								WiCLoc: A Novel CSI-based Fingerprint Localization System	INTERNATIONAL JOURNAL OF PATTERN RECOGNITION AND ARTIFICIAL INTELLIGENCE										Indoor localization; WiFi; fingerprint; channel state information		With the rapid development of smart devices and WiFi networks, WiFi-based indoor localization is becoming increasingly important in location-based services. Among various localization techniques, the fingerprint-based method has attracted much interest due to its high accuracy and low equipment requirement. Traditional fingerprint-based indoor localization systems mostly obtain positioning by measuring the received signal strength indicator (RSSI). However, the RSSI is affected by environmental influences, thereby limiting the precision of positioning. Therefore, we propose a new indoor fingerprint localization system based on channel state information (CSI). We adopt a novel method, in which the amplitude and phase of the CSI are fused to generate fingerprints in the training phase and apply a weighted k-nearest neighbor (KNN) algorithm for fingerprint matching during the estimation phase. The system is validated in an exhibition hall and laboratory and we also compare the results of the proposed system with those of two CSI-based and an RSSI-based fingerprint localization systems. The results show that the proposed system achieves a minimum mean distance error of 0.85 m in the exhibition hall and 1.28 m in the laboratory, outperforming the other systems.																	0218-0014	1793-6381				APR	2020	34	4							2058003	10.1142/S0218001420580033													
J								Algorithm for Curved Surface Mesh Generation Based on Delaunay Refinement	INTERNATIONAL JOURNAL OF PATTERN RECOGNITION AND ARTIFICIAL INTELLIGENCE										Surface mesh; mesh generation; delaunay refinement; sizing function	RECONSTRUCTION	Curved surface mesh generation is a key step for many areas. Here, a mesh generation algorithm for closed curved surface based on Delaunay refinement is proposed. We focus on improving the shape quality of the meshes generated and making them conform to 2-manifold. The Delaunay tetrahedralization of initial sample is generated first, the initial surface mesh which is a subset of the Delaunay tetrahedralization can be achieved. A triangle is refined by inserting a new point if it is large or of bad quality. For each sample, we also check the triangles that adjoin it whether from a topological disk. If not, the largest triangle will be refined. Finally, the surface mesh is updated after a new point is inserted into the sample. The definition of mesh size function for surface mesh generation is also put in this paper. Meshing experiments of some models demonstrate that the new algorithm is advantageous in generating high quality surface mesh, the count of mesh is suitable and can well approximate the curved surface. The presented method can be used for a wide range of problems including computer graphics, computer vision and finite element method.																	0218-0014	1793-6381				APR	2020	34	4							2050007	10.1142/S021800142050007X													
J								Addressing data sparsity for neural machine translation between morphologically rich languages	MACHINE TRANSLATION										Neural machine translation; Factored models; Deep learning		Translating between morphologically rich languages is still challenging for current machine translation systems. In this paper, we experiment with various neural machine translation (NMT) architectures to address the data sparsity problem caused by data availability (quantity), domain shift and the languages involved (Arabic and French). We show that the Factored NMT (FNMT) model, which uses linguistically motivated factors, is able to outperform standard NMT systems using subword units by more than 1 BLEU point even when a large quantity of data is available. Our work shows the benefits of applying linguistic factors in NMT when faced with low- and high-resource conditions.																	0922-6567	1573-0573				APR	2020	34	1					1	20		10.1007/s10590-019-09242-9													
J								An Investigation into the Origin of Autopoiesis	ARTIFICIAL LIFE										Autopoiesis; origin of life; statistical mechanics; cellular automata	GAME; PHYSICS; MODELS; LIFE	Using a glider in the Game of Life cellular automaton as a toy model of minimal persistent individuals, this article explores how questions regarding the origin of life might be approached from the perspective of autopoiesis. Specifically, I examine how the density of gliders evolves over time from random initial conditions and then develop a statistical mechanics of gliders that explains this time evolution in terms of the processes of glider creation, persistence, and destruction that underlie it.																	1064-5462	1530-9185				APR	2020	26	1			SI		5	22		10.1162/artl_a_00307													
J								How Computational Experiments Can Improve Our Understanding of the Genetic Architecture of Common Human Diseases	ARTIFICIAL LIFE										Genetics; complexity; epistasis; simulation; genetic programming	QUANTITATIVE LIPID TRAITS; GENOME-WIDE ASSOCIATION; STATISTICAL EPISTASIS; COMPLEX; DISCOVERY; BIOLOGY	Susceptibility to common human diseases such as cancer is influenced by many genetic and environmental factors that work together in a complex manner. The state of the art is to perform a genome-wide association study (GWAS) that measures millions of single-nucleotide polymorphisms (SNPs) throughout the genome followed by a one-SNP-at-a-time statistical analysis to detect univariate associations. This approach has identified thousands of genetic risk factors for hundreds of diseases. However, the genetic risk factors detected have very small effect sizes and collectively explain very little of the overall heritability of the disease. Nonetheless, it is assumed that the genetic component of risk is due to many independent risk factors that contribute additively. The fact that many genetic risk factors with small effects can be detected is taken as evidence to support this notion. It is our working hypothesis that the genetic architecture of common diseases is partly driven by non-additive interactions. To test this hypothesis, we developed a heuristic simulation-based method for conducting experiments about the complexity of genetic architecture. We show that a genetic architecture driven by complex interactions is highly consistent with the magnitude and distribution of univariate effects seen in real data. We compare our results with measures of univariate and interaction effects from two large-scale GWASs of sporadic breast cancer and find evidence to support our hypothesis that is consistent with the results of our computational experiment.																	1064-5462	1530-9185				APR	2020	26	1			SI		23	37		10.1162/artl_a_00308													
J								The Complexity Ratchet: Stronger than Selection, Stronger than Evolvability, Weaker than Robustness	ARTIFICIAL LIFE										Evolution; complexity; epistasis; robustness; evolvability; in silico experimental evolution	EVOLUTION; ORGANIZATION; EPISTASIS	Using the in silico experimental evolution platform Aevol, we have tested the existence of a complexity ratchet by evolving populations of digital organisms under environmental conditions in which simple organisms can very well thrive and reproduce. We observed that in most simulations, organisms become complex although such organisms are a lot less fit than simple ones and have no robustness or evolvability advantage. This excludes selection from the set of possible explanations for the evolution of complexity. However, complementary experiments showed that selection is nevertheless necessary for complexity to evolve, also excluding non-selective effects. Analyzing the long-term fate of complex organisms, we showed that complex organisms almost never switch back to simplicity despite the potential fitness benefit. On the contrary, they consistently accumulate complexity in the long term, meanwhile slowly increasing their fitness but never overtaking that of simple organisms. This suggests the existence of a complexity ratchet powered by negative epistasis: Mutations leading to simple solutions, which are favorable at the beginning of the simulation, become deleterious after other mutations-leading to complex solutions-have been fixed. This also suggests that this complexity ratchet cannot be beaten by selection, but that it can be overthrown by robustness because of the constraints it imposes on the coding capacity of the genome.																	1064-5462	1530-9185				APR	2020	26	1			SI		38	57		10.1162/artl_a_00312													
J								Interpreting the Tape of Life: Ancestry-Based Analyses Provide Insights and Intuition about Evolutionary Dynamics	ARTIFICIAL LIFE										Phylogeny; lineage; metrics; evolutionary dynamics; phylogenetic metrics; data visualization; digital evolution		Fine-scale evolutionary dynamics can be challenging to tease out when focused on the broad brush strokes of whole populations over long time spans. We propose a suite of diagnostic analysis techniques that operate on lineages and phylogenies in digital evolution experiments, with the aim of improving our capacity to quantitatively explore the nuances of evolutionary histories in digital evolution experiments. We present three types of lineage measurements: lineage length, mutation accumulation, and phenotypic volatility. Additionally, we suggest the adoption of four phylogeny measurements from biology: phylogenetic richness, phylogenetic divergence, phylogenetic regularity, and depth of the most-recent common ancestor. In addition to quantitative metrics, we also discuss several existing data visualizations that are useful for understanding lineages and phylogenies: state sequence visualizations, fitness landscape overlays, phylogenetic trees, and Muller plots. We examine the behavior of these metrics (with the aid of data visualizations) in two well-studied computational contexts: (1) a set of two-dimensional, real-valued optimization problems under a range of mutation rates and selection strengths, and (2) a set of qualitatively different environments in the Avida digital evolution platform. These results confirm our intuition about how these metrics respond to various evolutionary conditions and indicate their broad value.																	1064-5462	1530-9185				APR	2020	26	1			SI		58	79		10.1162/artl_a_00313													
