PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J								Dynamic pricing in profit-driven task assignment: a domain-of-influence based approach	INTERNATIONAL JOURNAL OF MACHINE LEARNING AND CYBERNETICS										Spatial crowdsourcing; Task assignment; Dynamic pricing; Domain-of-Influence; Psychological reward		The development of mobile Internet and sharing economy brings the prosperity of spatial crowdsourcing (SC). Pricing is a crucial step for SC platforms to solve the Profit-driven Task Assignment (PTA) problem to maximize their total profit. However, dynamic pricing is still large unexplored in PTA. In addition, existing works seek solutions without considering the uncertainty of workers' acceptance for assigned tasks in the task assignment process. To deal with these challenges, we develop a two-stage task assignment framework with dynamic pricing. Specifically, we propose a novel Domain-of-Influence based dynamic pricing algorithm, which can iteratively figure out the price that represents the balance between task demand and worker supply. Then we employ hyperbolic temporal discounting function to estimate the worker's psychological reward that indicates the acceptance or rejection of assigned task. With considering the driver's psychological reward, we adopt an optimal algorithm to achieve the optimal task assignment and propose greedy algorithms to improve the computational efficiency. Finally, we evaluate the performance using two road network datasets of Jinan and Luoyang in China. The experimental results show the effectiveness and efficiency of our proposed approaches.																	1868-8071	1868-808X															10.1007/s13042-020-01217-0		OCT 2020											
J								Ontology of anomalous processes diagnosis	INTERNATIONAL JOURNAL OF INTELLIGENT SYSTEMS										diagnosis ontology; diagnostic methods; fuzzy scale; knowledge bases; solving problem	TYPE-2 FUZZY-SYSTEMS; KNOWLEDGE	The diagnosis is complex in domains where processes occur over time inside systems or objects, changing and affecting other processes and characteristics. A large number of knowledge-based systems have been developed to increase the efficiency of the diagnostic process. But the models of knowledge of such systems do not simultaneously take into account all types of temporal relationships: changes in the values of attributes over time, taking into account the time intervals that have passed from the moments when the process began to develop and external influences, and so forth. The article considers the universal ontology of knowledge about the diagnosis of processes in various domains as a generalization and the result of many years of experience of the authors in the creation of intelligent systems for the diagnosis of processes. The ontology allows us to formalize anomalies as developing internal processes that are not inherent in a normally functioning system. On its basis (in its terms) knowledge bases and software components for decision support systems are constructed. In the case of a need for a domain-oriented ontology, it will only be necessary to redefine some concepts and relations which are features of specific domains.																	0884-8173	1098-111X															10.1002/int.22300		OCT 2020											
J								Unsynchronized wearable sensor data analytics model for improving the performance of smart healthcare systems	JOURNAL OF AMBIENT INTELLIGENCE AND HUMANIZED COMPUTING										Data analytics; Healthcare system; Machine learning; Time split instances; Wearable sensor	INTERNET; FRAMEWORK; FUSION; IOT	Background A wearable sensor (WS) is a prominent technology application that senses and gathers information from a user for analyzing changes in physiological signs. Analyzing the physiological sign differences enables the better healthcare solutions. Purpose This paper introduces an unsynchronized sensor data analytics (USDA) model for the effective handling of wearable device data regardless of the time factor. Time-dependent healthcare treatments and diagnosis are the themes on which this analytics model focuses. Methods The gathered WS data is classified depending on the time factor and data frequency of occurrence. This occurrence frequency is correlatively analyzed using the diagnosis module to identify defects and to fulfill the missing sensor data consideration. Healthcare diagnoses requiring immediate responses and timely solutions for patients/end-users rely on this model for uncompromising analysis. Results The vital changes in WS data and time factors are analyzed using sophisticated machine learning methods for previous diagnosis correlation and effective accuracy. Conclusion Responsive healthcare solutions using unsynchronized WS data help to achieve better efficiency and reduce complications in assessing the performance of the healthcare systems.																	1868-5137	1868-5145															10.1007/s12652-020-02576-w		OCT 2020											
J								Minimum transmission delay algorithm for multi-hop nodes in Internet of Things based on symmetric algorithm	JOURNAL OF AMBIENT INTELLIGENCE AND HUMANIZED COMPUTING										Symmetric algorithm; Internet of Things; Multi-hop nodes; Gradient projection algorithm; Transmission delay algorithm		In view of the increase of network information transmission times, the transmission delay of multi hop nodes in the Internet of Things increases, resulting in the decline of network information transmission performance. In order to improve the quality and performance of information transmission, a minimum transmission delay algorithm of multi-hop nodes in the Internet of Things is designed based on symmetric algorithm. In the perception layer of the Internet of Things, based on the revocable symmetric encryption algorithm, the multi-hop nodes in the perception layer are encrypted; The link information transmission delay under the direct transmission, cooperative transmission and multi-hop transmission modes is compared, and the gradient projection algorithm is used to solve the problem of minimizing the delay of multi-hop nodes' information transmission in the Internet of Things. After calculating the projection matrix and the gradient, the iteration terminates when the steady link traffic and the delay value are obtained. The source node refers to the network node that acts as the source to send the original data packet; the source node uses this algorithm to select the transmission mode with minimum delay, and sends information to the destination node step by step. The simulation test shows that the algorithm can guarantee the security of data transmission of multi-hop nodes in the Internet of Things, and the transmission delay is the minimum.																	1868-5137	1868-5145															10.1007/s12652-020-02603-w		OCT 2020											
J								Matrix representation of optimal scale for generalized multi-scale decision table	JOURNAL OF AMBIENT INTELLIGENCE AND HUMANIZED COMPUTING										Rough sets; Information table; Matrix representation; Boolean operators	SELECTION	Generalized multi-scale decision table is an important model in granular computing, which can be applied to feature selection and rule extraction. The generalization effect of the model is different at different scales, so scale selection is a key to generalized multi-scale decision table. However, in existing studies, scale selection is usually based on a large number of set operations, and for different types of attributes, the model cannot be directly operated. In this paper, we first investigate the generalized multi-scale information table from the perspective of matrix. Then the matrix representation of generalized multi-scale information table is proposed. Finally, we study the properties of the matrix about the optimal scale of the coordinated and uncoordinated systems respectively, so as to give the matrix method of the scale selection. Compared with traditional methods, the matrix method presented in this paper is simple and profound, and can directly deal with different types of attributes. In addition, the matrix representation of the optimal scale has certain guiding significance for the design of the scale selection algorithm.																	1868-5137	1868-5145															10.1007/s12652-020-02588-6		OCT 2020											
J								A spatiotemporal multi-feature extraction framework with space and channel based squeeze-and-excitation blocks for human activity recognition	JOURNAL OF AMBIENT INTELLIGENCE AND HUMANIZED COMPUTING										Human activity recognition; Deep learning; Spatiotemporal feature; Squeeze-and-excitation blocks; Aggressive activities		Human activity recognition (HAR) is an active field in ubiquitous computing and body area network (BAN), which has been widely applied in medical care, sport and smart home. In recent years, a lot of methods based on deep learning show great performance on HAR. In consideration of the temporal and spatial dependencies of time series, the extracted features of traditional methods are not comprehensive. In this paper, we propose a new activity recognition framework based on spatiotemporal multi-feature extraction with space and channel based squeeze-and-excitation blocks (SCbSE-SMFE). The framework includes a temporal feature extraction layer composed of gated recurrent unit (GRU) blocks, a spatial feature extraction layer composed of convolutional neural networks (CNN) blocks with SCbSE blocks, a statistical feature extraction layer and an output layer. Meanwhile, regarding the actual needs for recognizing aggressive activities, we simulate the prison environment and collect an aggressive activity dataset (AAD). What's more, aiming at the characteristics of aggressive activities, a threshold-based aggressive activity detection method is proposed to reduce the computational complexity. The proposed framework is evaluated on the public dataset WISDM and the collected dataset AAD, and the results prove that the proposed SCbSE-SMFE framework can effectively improve the accuracy and distinguish similar activities better. The proposed aggressive activity detection method based on threshold can simplify the model and improve the recognition speed while ensuring the recognition accuracy.																	1868-5137	1868-5145															10.1007/s12652-020-02526-6		OCT 2020											
J								A comprehensive survey on machine learning approaches for dynamic spectrum access in cognitive radio networks	JOURNAL OF EXPERIMENTAL & THEORETICAL ARTIFICIAL INTELLIGENCE										Cognitive Radio; dynamic spectrum management; heterogeneous networks; intelligent techniques; machine learning	ARTIFICIAL-INTELLIGENCE; SELF-ORGANIZATION; BAYESIAN-APPROACH; WIRELESS NETWORKS; ENERGY EFFICIENCY; CHANNEL SELECTION; NEURAL-NETWORK; FUZZY-LOGIC; OPTIMIZATION; REINFORCEMENT	Due to exponential growth in demand for radio spectrum for wireless communication networking, the radio spectrum has become over-crowded. The fixed spectrum allocation policy of the radio spectrum leads to inefficient utilisation of the available spectrum, which diverted the attention of researchers towards different intelligent techniques to access the spectrum dynamically and efficiently. The concept of Cognitive Radio (CR) has been considered as a promising technology to solve the problem of spectrum scarcity through the utilisation of various unutilised spectrum bands. In a future network deployment, multiple radio access networks may coexist having different characteristics. Hence, it becomes a challenge for CR networks to select the optimal network out of available networks. For efficient realisation, CRs requires intelligent spectrum management techniques for Dynamic Spectrum Management (DSM). Till now, there does not exist a literature survey that addresses the spectrum management with machine learning techniques in an intelligent manner. Hence, this paper presents the detailed classification and comprehensive survey of various machine learning techniques for intelligent spectrum management with their paradigms of optimisation for cognitive radio networks. The paper also provides new directions and open issues for the research community to work further in CR networks.																	0952-813X	1362-3079															10.1080/0952813X.2020.1818291		OCT 2020											
J								A fuzzy nonlinear univariate regression model with exact predictors and fuzzy responses	SOFT COMPUTING										Fuzzy data; Nonlinear; Goodness-of-fit measure; Spline; Kernel fitting	ROBUST REGRESSION; NUMBERS; RANKING	In this paper, a fuzzy nonlinear univariate regression model with nonfuzzy predictors and fuzzy responses is proposed. For this purpose, both nonlinear parametric and nonparametric methods were utilized. The left and right spreads of unknown fuzzy smooth function were estimated via a popular kernel-based curve-fitting method, while the center was estimated using both parametric and nonparametric curve-fitting methods. In fact, two techniques were suggested and compared in terms of estimating the center of fuzzy smooth function: (1) nonparametric method (similar to the left and right spreads) and (2) parametric method adopted with a common nonlinear regression model called truncated spline regression. Each stage was separately estimated the unknown components were addressed via the conventional statistical regression methods. The proposed method managed to provide a simple and fast estimation/prediction approach for the fuzzy univariate regression analysis for any types ofLR-fuzzy numbers. Some common goodness-of-fit criteria were also employed to evaluate the performance of the proposed method. The effectiveness of the developed method was further illustrated through three numerical examples including a simulation study based on a common kernel. The proposed method was also compared with several common fuzzy linear/nonlinear regression models. The numerical evaluations indicated that the proposed parametric method for centers exhibited more accurate results as compared with the nonparametric method.																	1432-7643	1433-7479															10.1007/s00500-020-05375-9		OCT 2020											
J								Categorical structures of soft groups	SOFT COMPUTING										Soft group category; Soft monomorphism; Soft epimorphism; Soft isomorphism	SETS	In the current paper, the category of soft groups and soft group homomorphisms is constructed and it is proved that this structure satisfies the category conditions. Also, algebraic properties of some types of soft group morphisms are obtained. Finally, an application is presented as 'cube' of soft groups and soft group homomorphisms.																	1432-7643	1433-7479															10.1007/s00500-020-05362-0		OCT 2020											
J								A novel multi-objective optimization algorithm for the integrated scheduling of flexible job shops considering preventive maintenance activities and transportation processes	SOFT COMPUTING										Flexible job shop scheduling problem; Preventive maintenance activities; Transportation process; Multi-objective optimization; Multi-region division sampling strategy	BEE COLONY ALGORITHM; MATHEMATICAL-MODELS; MACHINES; SYSTEM; TIMES	Most production scheduling problems, including standard flexible job shop scheduling problems, assume that machines are continuously available. However, in most cases, due to preventive maintenance activities, machines may not be available for a certain time. Meanwhile, in the entire workshop production process, the transportation process of workpieces cannot be ignored. Therefore, the impact of transportation on the production planning should be considered in the scheduling process. To consider both preventive maintenance and transportation processes in the flexible job shop scheduling problem, this paper proposes a flexible job shop scheduling problem considering preventive maintenance activities and transportation processes and establishes a multi-objective flexible job shop scheduling model optimizing the total energy consumption and total makespan. Furthermore, a multi-region division sampling strategy-based multi-objective optimization algorithm integrated with a genetic algorithm and a differential evolution algorithm (MDSS-MOGA-DE) is proposed to solve the model. In the proposed algorithm, a multi-region division sampling strategy and two evaluation functions are utilized to improve the diversity of solutions. In addition, this paper combines a genetic operation and a differential operation to further enhance the search ability of the algorithm. The validity of the algorithm is verified by a real case. The computational results reveal that the proposed model and algorithm obtain appropriate results and have the potential to be applied to other similar problems.																	1432-7643	1433-7479															10.1007/s00500-020-05347-z		OCT 2020											
J								An integrated SMED-fuzzy FMEA model for reducing setup time	JOURNAL OF INTELLIGENT MANUFACTURING										SMED; Fuzzy FMEA; Reducing setup time; Lean production	RISK-EVALUATION; IMPROVEMENT; SYSTEM; REDUCTION	Today, the companies apply lean or customized production methods, which enable the production of different kinds of products in small quantities, to meet different customer demands. But, the increase in the product variety leads to an increase in the number of setups and thus production time. The companies aim to reduce the setup time by improving activities and by eliminating the problems causing extending setup time. Single minute exchange of die (SMED) method is the most common setup method that makes it possible to perform equipment setup operations in fewer than 10 min, i.e. several minutes expressed by a single digit. It is possible to further reduce setup times by integrating quality tools and methods into the SMED method. In this study, it is developed a novel SMED model that integrating the traditional SMED and fuzzy failure modes and effects analysis (fuzzy-FMEA) methods. Fuzzy FMEA method is used to prevent problems causing further extending setup time on setup activities. A new operation worksheet, "Setup Observation and Analysis Form" that leads the analyst in during the investigation of the machine and its set-up process, is also designed. The new approach is applied to set up a plastic injection mold for a pen manufacturing company. The setup time is reduced from 71.32 to 36.97 min, achieved a 48% improvement.																	0956-5515	1572-8145															10.1007/s10845-020-01675-x		OCT 2020											
J								A self-organized approach for scheduling semiconductor manufacturing systems	JOURNAL OF INTELLIGENT MANUFACTURING										Semiconductor manufacturing; Dynamic dispatching rule; Self-organization	CLUSTER TOOLS; TIME; ALGORITHM	In semiconductor manufacturing industry, traditional scheduling rules are not conducive to improving production capacity to autonomously adjust based on real-time status. To fill this gap, this study proposes a dynamic dispatching rule based on self-organization (DDRSO) to autogenerate optimal scheduling scheme through mechanisms of interaction, coordination and competition. Besides, an extended DDRSO is proposed to further consider hot lots and transient dynamic bottlenecks. Both DDRSO and E-DDRSO are designed from three aspects: role definition of self-organization units, negotiation mechanism among self-organization units, and decision methods. This research adopts a benchmark industrial manufacturing system to illustrate the availability of the proposed approach. Compared with heuristic dispatching strategies, DDRSO achieves improvement on MOV, TH and ODR by 4.9%, 9.06% and 20.23%, respectively. Meanwhile, E-DDRSO performs better than DDRSO under all workload levels. In addition, compared with a flexible dispatching method BPSO-SVM, E-DDRSO also obtain better performances, especially improvement on CT by 16.51%.																	0956-5515	1572-8145															10.1007/s10845-020-01678-8		OCT 2020											
J								Hashtag recommendation for short social media texts using word-embeddings and external knowledge	KNOWLEDGE AND INFORMATION SYSTEMS										Hashtag recommendation; Social media analysis; Information extraction and filtering; Semantic knowledge bases	TWITTER; IMPACT	With the rapid growth of Twitter in recent years, there has been a tremendous increase in the number of tweets generated by users. Twitter allows users to make use of hashtags to facilitate effective categorization and retrieval of tweets. Despite the usefulness of hashtags, a major fraction of tweets do not contain hashtags. Several methods have been proposed to recommend hashtags based on lexical and topical features of tweets. However, semantic features and data sparsity in tweet representation have rarely been addressed by existing methods. In this paper, we propose a novel method for hashtag recommendation that resolves the data sparseness problem by exploiting the most relevant tweet information from external knowledge sources. In addition to lexical features and topical features, the proposed method incorporates the semantic features based on word-embeddings and user influence feature based on users' influential position. To gain the advantage of various hashtag recommendation methods based on different features, our proposed method aggregates these methods using learning-to-rank and generates top-ranked hashtags. Experimental results show that the proposed method significantly outperforms the current state-of-the-art methods.																	0219-1377	0219-3116															10.1007/s10115-020-01515-7		OCT 2020											
