PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J								Indicator & crowding distance-based evolutionary algorithm for combined heat and power economic emission dispatch	APPLIED SOFT COMPUTING										Cogeneration; Economic emission dispatch; Valve-point effects; Indicator-based evolutionary algorithm; Crowding-distance; Convergence	MULTIOBJECTIVE OPTIMIZATION; SWARM OPTIMIZATION; SELECTION; PARETO	Heat and power have become the most indispensable resources. However, the traditional ways of generating power and heat are inefficient and cause high pollution; a CHP (Combined Heat and Power) unit can solve these problems well. In recent years, more attention has been paid to energy conservation and environmental protection, and Combined Heat and Power Economic Emission Dispatch (CHPEED) has become an important multi-objective optimization problem. In this paper, an Indicator & crowding Distance-based Evolutionary Algorithm (IDBEA) is put forward for handling this non-convex and non-linear problem. With consideration of the valve-point effects and power transmission loss, IDBEA is tested on three standard test systems with different types, including four units, five units and seven units. In the experiment, IDBEA is compared with several evolutionary algorithms, the simulation results demonstrate that IDBEA has strong stability and superiority, while the solutions show better convergence and diversity than several typical algorithms. (C) 2020 Elsevier B.V. All rights reserved.																	1568-4946	1872-9681				MAY	2020	90								106158	10.1016/j.asoc.2020.106158													
J								Collaborative filtering based recommendation of sampling methods for software defect prediction	APPLIED SOFT COMPUTING										Defect prediction; Sampling methods; Recommendation	MACHINE LEARNING TECHNIQUES; CLASS IMBALANCE; CLASSIFICATION; FRAMEWORK; MODELS; SMOTE	The performance of software defect prediction have been hindered by the imbalanced nature of software defect data. Fortunately, a variety of sampling methods have been employed to improve defect prediction performance. However, researchers and practitioners are usually burdened with selecting the optimal sampling methods for the defect data at hand. In practice, no sampling method has been found to perform best in theory and practice. Therefore it is necessary and valuable to study how to select applicable sampling methods according to the current data characteristics. This paper presents a collaborative filtering based sampling methods recommendation algorithm (CFSR) for automatically recommending applicable sampling methods for the new defect data. CFSR firstly ranks existing sampling methods with historical defect data, and then mines the data similarity between the new and historical defect data with meta-features. Finally, all the information of ranked sampling methods and data similarity are combined to build a recommendation network, with which the user-based collaborative filtering algorithm is employed to recommend appropriate sampling methods for the new defect data. A thorough experiment with five classification algorithms, two prediction performance, five recommendation performance and 12 popular sampling methods was conducted over 20 imbalanced software defect data. The experimental results firstly demonstrate the importance and necessity of present study, and then show that the proposed CFSR method is feasible and effective. (C) 2020 Elsevier B.V. All rights reserved.																	1568-4946	1872-9681				MAY	2020	90								106163	10.1016/j.asoc.2020.106163													
J								Island-based Crow Search Algorithm for solving optimal control problems	APPLIED SOFT COMPUTING										Crow Search Algorithm; Island model; Hierarchical structured population; Optimal control	PARTICLE SWARM OPTIMIZATION; KRILL HERD ALGORITHM; DYNAMIC OPTIMIZATION; GLOBAL OPTIMIZATION; EVOLUTIONARY ALGORITHMS; HARMONY SEARCH; LOCAL SEARCH; TOPOLOGY; MODELS	Crow Search Algorithm (CROW) is one of the members of recently developed swarm-based meta-heuristic algorithms. Literature includes different applications of this algorithm on engineering design problems. However, this optimization method suffers from some drawbacks such as premature convergence and trapping into local optima at the early phase of iterations. In order to conquer this algorithm specific inabilities, many research studies have been conducted in the literature dealing with the improvements and enhancements on the search mechanism of CROW. Structured population mechanism plays a vital role in preserving and controlling diversity, and thus increases the solution efficiency in evolutionary algorithms. Among the different types of methods used in structured algorithms, the island model is one of the widely applied solution strategies, in which the population individuals are subdivided into a predefined number of subpopulations. Migration mechanism is the key factor increasing population diversity, which takes place between independently running subpopulations during iterations to exchange valuable and useful solution information. This study embeds the fundamentals of the island model concepts into the Crow Search Algorithm to improve its probing capabilities of the search domain, by means of the periodically interacting subpopulations on the course of iterations. In addition, four different hierarchical migration topologies have been proposed, and their search effectiveness have been evaluated and compared over 45 optimization test functions. The optimization function test set includes classic benchmark optimization problems and CEC 2015 benchmark functions. Furthermore, each hierarchical island model is applied for solving six different optimal control problems in order to investigate their efficiencies on multi-dimensional real world optimization problems. The investigated optimal control problems are parallel reaction, continuous stirred tank reactor, batch reactor consecutive reaction, nonlinear constrained mathematical system, nonlinear continuous stirred tank reactor and nonlinear crane container problems. It is found out that the island model concepts improved the optimization performance of CROW. The proposed island models outperformed or showed similar performance compared to the six selected literature optimizers for 27-29 classic benchmark optimization problems. Moreover, incorporating the master sub-population to the island model improved the optimization capability of the algorithm further in most cases. The island models that employ the master sub-population came up with more favorable results compared to their non-master sub-population peers in all optimal control problems. The island model that includes the master sub-population and has the migration topology entitled "82'' found the most desirable solutions for 4-6 optimal control problems. (C) 2020 Elsevier B.V. All rights reserved.																	1568-4946	1872-9681				MAY	2020	90								106170	10.1016/j.asoc.2020.106170													
J								Generative adversarial network and texture features applied to automatic glaucoma detection	APPLIED SOFT COMPUTING										Glaucoma; Generative adversarial network; Taxonomic diversity indices; Texture features	TAXONOMIC DISTINCTNESS; DIVERSITY; SEGMENTATION	Glaucoma is a neurodegenerative disease that has a multifactorial etiology. The main characteristic of this illness is the progressive lesion of the optic nerve. This disease is chronic and causes permanent blindness at an advanced stage. Early diagnosis is essential to ensure a favorable prognosis and improve the patient's quality of life. Digital Image Processing together with computational techniques of machine learning allow the creation of methods for automatic detection of glaucoma. In this context, this work aims at the early diagnosis of glaucoma through a Generative Adversarial Network allied to texture attributes defined from indexes of taxonomic diversity. The method we propose can be divided into: (i) image acquisition through the RIM-ONE and Drishti-GS public databases; (ii) training of a conditional Generative Adversarial Network for segmentation of the optical discs into retinal images; (iii) pre-processing through enhancement and hole fill-in techniques; (iv) extraction of texture attributes using the index of taxonomic diversity; and (v) validation of the proposal through three classifiers evaluated according to four performance metrics. The results are promising and indicate that the method is robust, initially reaching 77.9% accuracy. However, as we apply improvements and adjustments in the method employed, we reach 100% accuracy and a ROC curve of 1. Therefore, we propose a second opinion on the diagnosis of glaucoma, assisting the specialist precisely. (C) 2020 Elsevier B.V. All rights reserved.																	1568-4946	1872-9681				MAY	2020	90								106165	10.1016/j.asoc.2020.106165													
J								Financial distress prediction: Regularized sparse-based Random Subspace with ER aggregation rule incorporating textual disclosures	APPLIED SOFT COMPUTING										Financial distress prediction; Random subspace; Textual disclosures; Grouping features; Sparse group lasso; Evidence reasoning rule	MAJORITY VOTING COMBINATION; CHINESE LISTED COMPANIES; SUPPORT VECTOR MACHINES; NEURAL-NETWORKS; BANKRUPTCY PREDICTION; FEATURE-SELECTION; DISCRIMINANT-ANALYSIS; EVALUATING SENTIMENT; CORPORATE FAILURE; LEARNING-MODELS	For the sake of risks management, losses reduction, and costs saving, financial distress prediction (FDP) has attracted extensive attention from various communities including academic researchers, industrial practitioners, and government regulators. In addition to the conventional financial information, the textual disclosures regarding companies have received especial concern nowadays and are demonstrated to be effective for FDP. Ensemble methods have become a prevalent research line in the field of FDP incorporating financial and non-financial features. Feature quality is an important factor determining the accuracy in ensemble, however, traditional ensemble methods integrate these different types of features directly and ignore their grouping structures, hence weakening the feature quality and ultimately deteriorating the prediction accuracy. Moreover, although diversity can be obtained by virtue of the randomness of feature sampling in ensemble, the problem is that such randomness leads to the ambiguities among base classifiers, resulting in that the prediction accuracy of each classifier could not be ensured. Having noted these deficiencies, we propose a novel and robust meta FDP framework, which incorporates the feature regularizing module for identifying discriminatory predictive power of multiple features and the probabilistic fusion module for enhancing the aggregation over base classifiers. To validate our proposed regularized sparse-based Random Subspace with Evidential Reasoning rule (RS2_ER), we conducted extensive experiments on the datasets collected from the China Security Market Accounting Research Database (CSMARD), and the experimental results indicate that the proposed RS2_ER method enables the prediction effectiveness on FDP to be significantly facilitated by dealing with the features grouping property and the ambiguities among base classifiers. (C) 2020 Elsevier B.V. All rights reserved.																	1568-4946	1872-9681				MAY	2020	90								106152	10.1016/j.asoc.2020.106152													
J								Tracking a dynamic invading target by UAV in oilfield inspection via an improved bat algorithm	APPLIED SOFT COMPUTING										Oilfield inspection; UAV; Dynamic target tracking; Trajectory prediction and optimization; Swarm intelligence	UNMANNED AERIAL VEHICLES; GROUND TARGET; OPTIMIZATION; FILTER	A novel dynamic invading target tracking method for the oilfield inspection by unmanned aerial vehicle (UAV) is presented in this paper. In this study the quad-rotor UAV is used to track an invading target, because the traditional manual inspection method and fixed-points video monitoring method has some drawbacks such as low efficiency, high cost, blind spot, and so on. A trajectory prediction method for the ground dynamic invading target is firstly proposed to predict the moving trajectory of the invading target. Then, the swarm intelligence based optimization algorithm is used to optimize the tracking trajectory of UAV, which in order to keep the distance between the UAV and the target closing to the desired distance during tracking process. In order to overcome some drawbacks such as easily being fallen into the local optimal solution and poor stability of the optimization, an improved bat algorithm (named FOBA) is proposed to improve the local searching ability of the bat algorithm (BA), which uses a food searching mechanism in the fruit fly optimization algorithm (FOA). Case studies are conducted with the desired distance is 50m between the UAV and the target, and experimental results show that the FOBA algorithm can effectively keep the tracking distance between the UAV and the target being about 55m, which is better than some other methods. (C) 2020 Elsevier B.V. All rights reserved.																	1568-4946	1872-9681				MAY	2020	90								106150	10.1016/j.asoc.2020.106150													
J								Modified hybrid bat algorithm with genetic crossover operation and smart inertia weight for multilevel image segmentation	APPLIED SOFT COMPUTING										Multilevel image segmentation; Bat algorithm; Smart inertia weight; Crossover operation; Beta distribution	CUCKOO SEARCH ALGORITHM; PARTICLE SWARM OPTIMIZATION; ENTROPY; SELECTION	Multilevel thresholding is one of the most commonly used methods in image segmentation. However, the exhaustive search method is computationally expensive for selecting the optimal thresholds. Therefore, a hybrid bat algorithm with genetic crossover operation and smart inertia weight (SGA-BA) is proposed to choose the optimal thresholds. Furthermore, between-class variance (the Otsu method) and Kapur's entropy are used as objective functions. In the novel SGA-BA, the smart inertia weight balances the SGA-BA's exploration and exploitation based on the number of iterations and fitness values. Moreover, the local search capability of SGA-BA is strengthened by the crossover operation of the genetic algorithm. Meanwhile, the random vector is replaced by the beta distribution, which updates the frequency of bat in a smart way. The proposed SGA-BA was evaluated by a set of benchmark images with various levels of thresholds. Additionally, SGA-BA was compared with some well-known and recent heuristic algorithms, such as the genetic algorithm (GA), gravitational search algorithm (GSA), particle swarm optimization (PSO), whale optimization algorithm (WOA), improved salp swarm algorithm (LSSA) and basic bat algorithm (BA). The experimental results show that the proposed SGA-BA provides better outcomes than the other algorithms. (C) 2020 Elsevier B.V. All rights reserved.																	1568-4946	1872-9681				MAY	2020	90								106157	10.1016/j.asoc.2020.106157													
J								From Big Data to business analytics: The case study of churn prediction	APPLIED SOFT COMPUTING										Data streams; ETL; Business analytics; Hadoop; Spark; Churn prediction	INTELLIGENCE; SYSTEMS	The success of companies hugely depends on how well they can analyze the available data and extract meaningful knowledge. The Extract-Transform-Load (ETL) process is instrumental in accomplishing these goals, but requires significant effort, especially for Big Data. Previous works have failed to formalize, integrate, and evaluate the ETL process for Big Data problems in a scalable and cost-effective way. In this paper, we propose a cloud-based ETL framework for data fusion and aggregation from a variety of sources. Next, we define three scenarios regarding data aggregation during ETL: (i) ETL with no aggregation; (ii) aggregation based on predefined columns or time intervals; and (iii) aggregation within single user sessions spanning over arbitrary time intervals. The third scenario is very valuable in the context of feature engineering, making it possible to define features as "the time since the last occurrence of event X''. The scalability was evaluated on Amazon AWS Hadoop clusters by processing user logs collected with Kinesis streams with datasets ranging from 30 GB to 2.6 TB. The business value of the architecture was demonstrated with applications in churn prediction, service-outage prediction, fraud detection, and more generally - decision support and recommendation systems. In the churn prediction case, we showed that over 98% of churners could be detected, while identifying the individual reason. This allowed support and sales teams to perform targeted retention measures. (C) 2020 Elsevier B.V. All rights reserved.																	1568-4946	1872-9681				MAY	2020	90								106164	10.1016/j.asoc.2020.106164													
J								An adaptive dual-population evolutionary paradigm with adversarial search: Case study on many-objective service consolidation	APPLIED SOFT COMPUTING										Evolutionary algorithm; Dual-population; Adversarial search; Angle based selection; Service portfolio	ARTIFICIAL BEE COLONY; ALGORITHM; OPTIMIZATION; SELECTION; DECOMPOSITION	Optimizing many conflicting objectives simultaneously is one of the most challenging topics in the multi-criterion decision-making. This paper develops a dual-population co-evolutionary paradigm for solving many-objective service selection problems. It evolves two co-evolving populations separately with different scalarizing functions (SFs) and adversarial search orientations in parallel. In particular, one population, driven by convergence-oriented SF with ideal point, pulls the solutions toward the Pareto front; the other one, driven by diversity-oriented SF with nadir point, pushes the solutions backward from the nadir point. Accordingly, the search behaviors of the two populations are arguably complement to each other. Moreover, corner solutions and angle-based similarity are employed to enhance the coverage of population as widely as possible, the interaction and collaboration among populations are leveraged by a carefully crafted elitism pairing strategy. A series of experimental studies have been performed on challenging real-world service composition problems. Empirical results have demonstrated the competitiveness of our proposal against the state-of-the-art peers. (C) 2020 Elsevier B.V. All rights reserved.																	1568-4946	1872-9681				MAY	2020	90								106160	10.1016/j.asoc.2020.106160													
J								Ra-dominance: A new dominance relationship for preference-based evolutionary multiobjective optimization	APPLIED SOFT COMPUTING										Evolutionary algorithm; Reference point; Decision maker; Multiobjective optimization; Dominance relationship	ALGORITHM	While traditional Pareto-based evolutionary multi-objective optimization (EMO) algorithms have shown an excellent balance between convergence and diversity on a wide range of practical problems with two or three objectives in real applications, the decision maker (DM) is interested in a unique set of solutions rather than the whole population on Pareto optimal front (POF). In addition, Paretobased EMO algorithms have some shortcomings in dealing with many-objective problems because of insufficient selection pressure toward trade-off solutions. Due to the above, it is crucial to incorporate DM preference information into EMO and seek a representative subset of Pareto optimal solutions with an increase in the number of objectives. This paper proposes a new dominance relationship, called Ra-dominance, which can improve diversity among the Pareto-equivalent solutions increase the selection pressure in evolutionary process. It has the ability to guide the population toward areas more responsive to the needs of the DM according to a reference point and preference angle. We use the new dominance relationship in the NSGA-II algorithm, and the efficacy and usefulness of the modified procedure are assessed through two- to ten-objective problems. Experimental results show that the algorithm applying this new dominance relationship is highly competitive when compared with four state-of-the-art preference-based EMO methods. (C) 2020 Elsevier B.V. All rights reserved.																	1568-4946	1872-9681				MAY	2020	90								106192	10.1016/j.asoc.2020.106192													
