PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J								STAR: A Structure and Texture Aware Retinex Model	IEEE TRANSACTIONS ON IMAGE PROCESSING										Retinex decomposition; low-light image enhancement; color correction	COLOR; ENHANCEMENT; ILLUMINATION; IMAGES	Retinex theory is developed mainly to decompose an image into the illumination and reflectance components by analyzing local image derivatives. In this theory, larger derivatives are attributed to the changes in reflectance, while smaller derivatives are emerged in the smooth illumination. In this paper, we utilize exponentiated local derivatives (with an exponent $\gamma $ ) of an observed image to generate its structure map and texture map. The structure map is produced by been amplified with $\gamma >1$ , while the texture map is generated by been shrank with $\gamma < 1$ . To this end, we design exponential filters for the local derivatives, and present their capability on extracting accurate structure and texture maps, influenced by the choices of exponents $\gamma $ . The extracted structure and texture maps are employed to regularize the illumination and reflectance components in Retinex decomposition. A novel Structure and Texture Aware Retinex (STAR) model is further proposed for illumination and reflectance decomposition of a single image. We solve the STAR model by an alternating optimization algorithm. Each sub-problem is transformed into a vectorized least squares regression, with closed-form solutions. Comprehensive experiments on commonly tested datasets demonstrate that, the proposed STAR model produce better quantitative and qualitative performance than previous competing methods, on illumination and reflectance decomposition, low-light image enhancement, and color correction. The code is publicly available at https://github.com/csjunxu/STAR.																	1057-7149	1941-0042					2020	29						5022	5037		10.1109/TIP.2020.2974060													
J								Image Denoising via Sequential Ensemble Learning	IEEE TRANSACTIONS ON IMAGE PROCESSING										Image denoising; Noise reduction; Machine learning; Transforms; Noise measurement; Iterative methods; Manifolds; Image denoising; ensemble learning; image recovery; ensemble denoiser	SPARSE; REGULARIZATION; RESTORATION; ALGORITHMS; FIELDS	Image denoising is about removing measurement noise from input image for better signal-to-noise ratio. In recent years, there has been great progress on the development of data-driven approaches for image denoising, which introduce various techniques and paradigms from machine learning in the design of image denoisers. This paper aims at investigating the application of ensemble learning in image denoising, which combines a set of simple base denoisers to form a more effective image denoiser. Based on different types of image priors, two types of base denoisers in the form of transform-shrinkage are proposed for constructing the ensemble. Then, with an effective re-sampling scheme, several ensemble-learning-based image denoisers are constructed using different sequential combinations of multiple proposed base denoisers. The experiments showed that sequential ensemble learning can effectively boost the performance of image denoising.																	1057-7149	1941-0042					2020	29						5038	5049		10.1109/TIP.2020.2978645													
J								Robust Facial Landmark Detection via Heatmap-Offset Regression	IEEE TRANSACTIONS ON IMAGE PROCESSING										Heating systems; Feature extraction; Face; Shape; Estimation; Task analysis; Adaptation models; Facial landmark detection; structural hourglass network; global constraint network; heatmap regression; offset estimation	FACE; NETWORK	Facial landmark detection aims at localizing multiple keypoints for a given facial image, which usually suffers from variations caused by arbitrary pose, diverse facial expression and partial occlusion. In this paper, we develop a two-stage regression network for facial landmark detection on unconstrained conditions. Our model consists of a Structural Hourglass Network (SHN) for detecting the initial locations of all facial landmarks based on heatmap generation, and a Global Constraint Network (GCN) for further refining the detected locations based on offset estimation. Specifically, SHN introduces an improved Inception-ResNet unit as basic building block, which can effectively improve the receptive field and learn contextual feature representations. In the meanwhile, a novel loss function with adaptive weight is proposed to make the whole model focus on the hard landmarks precisely. GCN attempts to explore the spatial contextual relationship between facial landmarks and refine the initial locations of facial landmarks by optimizing the global constraint. Moreover, we develop a pre-processing network to generate features with different scales, which will be transmitted to SHN and GCN for effective feature representations. Different from existing models, the proposed method realizes the heatmap-offset framework, which combines the outputs of heatmaps generated by SHN and coordinates estimated by GCN, to obtain an accurate prediction. The extensive experimental results on several challenging datasets, including 300W, COFW, AFLW, and 300-VW confirm that our method achieve competitive performance compared with the state-of-the-art algorithms.																	1057-7149	1941-0042					2020	29						5050	5064		10.1109/TIP.2020.2976765													
J								Occlusion-Aware Region-Based 3D Pose Tracking of Objects With Temporally Consistent Polar-Based Local Partitioning	IEEE TRANSACTIONS ON IMAGE PROCESSING										Image edge detection; Image color analysis; Three-dimensional displays; Histograms; Solid modeling; Optimization; Robustness; Pose estimation; 3D object pose tracking; region-based method; occlusion detection	EDGE; SEGMENTATION	Region-based methods have become the state-of-art solution for monocular 6-DOF object pose tracking in recent years. However, two main challenges still remain: the robustness to heterogeneous configurations (both foreground and background), and the robustness to partial occlusions. In this paper, we propose a novel region-based monocular 3D object pose tracking method to tackle these problems. Firstly, we design a new strategy to define local regions, which is simple yet efficient in constructing discriminative local color histograms. Contrary to previous methods which define multiple circular regions around the object contour, we propose to define multiple overlapped, fan-shaped regions according to polar coordinates. This local region partitioning strategy produces much less number of local regions that need to be maintained and updated, while still being temporally consistent. Secondly, we propose to detect occluded pixels using edge distance and color cues. The proposed occlusion detection strategy is seamlessly integrated into the region-based pose optimization pipeline via a pixel-wise weight function, which significantly alleviates the interferences caused by partial occlusions. We demonstrate the effectiveness of the proposed two new strategies with a careful ablation study. Furthermore, we compare the performance of our method with the most recent state-of-art region-based methods in a recently released large dataset, in which the proposed method achieves competitive results with a higher average tracking success rate. Evaluations on two real-world datasets also show that our method is capable of handling realistic tracking scenarios.																	1057-7149	1941-0042					2020	29						5065	5078		10.1109/TIP.2020.2973512													
J								Context-Integrated and Feature-Refined Network for Lightweight Object Parsing	IEEE TRANSACTIONS ON IMAGE PROCESSING										Semantics; Image segmentation; Computer architecture; Convolution; Convolutional codes; Computational complexity; Computational modeling; Object parsing; semantic segmentation; model efficiency; feature refinement; multi-scale context information	SEMANTIC SEGMENTATION	Semantic segmentation for lightweight object parsing is a very challenging task, because both accuracy and efficiency (e.g., execution speed, memory footprint or computational complexity) should all be taken into account. However, most previous works pay too much attention to one-sided perspective, either accuracy or speed, and ignore others, which poses a great limitation to actual demands of intelligent devices. To tackle this dilemma, we propose a novel lightweight architecture named Context-Integrated and Feature-Refined Network (CIFReNet). The core components of CIFReNet are the Long-skip Refinement Module (LRM) and the Multi-scale Context Integration Module (MCIM). The LRM is designed to ease the propagation of spatial information between low-level and high-level stages. Furthermore, channel attention mechanism is introduced into the process of long-skip learning to boost the quality of low-level feature refinement. Meanwhile, the MCIM consists of three cascaded Dense Semantic Pyramid (DSP) blocks with image-level features, which is presented to encode multiple context information and enlarge the field of view. Specifically, the proposed DSP block exploits a dense feature sampling strategy to enhance the information representations without significantly increasing the computation cost. Comprehensive experiments are conducted on three benchmark datasets for object parsing including Cityscapes, CamVid, and Helen. As indicated, the proposed method reaches a better trade-off between accuracy and efficiency compared with the other state-of-the-art methods.																	1057-7149	1941-0042					2020	29						5079	5093		10.1109/TIP.2020.2978583													
J								A Benchmark for Sparse Coding: When Group Sparsity Meets Rank Minimization	IEEE TRANSACTIONS ON IMAGE PROCESSING										Sparse coding; GSC; rank minimization; adaptive dictionary; weighted l(p)-norm minimization; image restoration; compressive sensing; nuclear norm.	IMAGE-RESTORATION; MATRIX COMPLETION; K-SVD; REPRESENTATION; ALGORITHM; NORM; COMPRESSION; DICTIONARY; TRANSFORM; RECOVERY	Sparse coding has achieved a great success in various image processing tasks. However, a benchmark to measure the sparsity of image patch/group is missing since sparse coding is essentially an NP-hard problem. This work attempts to fill the gap from the perspective of rank minimization. We firstly design an adaptive dictionary to bridge the gap between group-based sparse coding (GSC) and rank minimization. Then, we show that under the designed dictionary, GSC and the rank minimization problems are equivalent, and therefore the sparse coefficients of each patch group can be measured by estimating the singular values of each patch group. We thus earn a benchmark to measure the sparsity of each patch group because the singular values of the original image patch groups can be easily computed by the singular value decomposition (SVD). This benchmark can be used to evaluate performance of any kind of norm minimization methods in sparse coding through analyzing their corresponding rank minimization counterparts. Towards this end, we exploit four well-known rank minimization methods to study the sparsity of each patch group and the weighted Schatten $p$ -norm minimization (WSNM) is found to be the closest one to the real singular values of each patch group. Inspired by the aforementioned equivalence regime of rank minimization and GSC, WSNM can be translated into a non-convex weighted -norm minimization problem in GSC. By using the earned benchmark in sparse coding, the weighted -norm minimization is expected to obtain better performance than the three other norm minimization methods, i.e., -norm, -norm and weighted -norm. To verify the feasibility of the proposed benchmark, we compare the weighted -norm minimization against the three aforementioned norm minimization methods in sparse coding. Experimental results on image restoration applications, namely image inpainting and image compressive sensing recovery, demonstrate that the proposed scheme is feasible and outperforms many state-of-the-art methods.																	1057-7149	1941-0042					2020	29						5094	5109		10.1109/TIP.2020.2972109													
J								An Adaptive and Robust Edge Detection Method Based on Edge Proportion Statistics	IEEE TRANSACTIONS ON IMAGE PROCESSING										Adaptive threshold; edge detection; edge proportion statistics; edge segment detection; one-pixel wide; real-time	CONTOUR; EXTRACTION; ENERGY	Edge detection is one of the most fundamental operations in the field of image analysis and computer vision as a critical preprocessing step for high-level tasks. It is difficult to give a generic threshold that works well on all images as the image contents are totally different. This paper presents an adaptive, robust and effective edge detector for real-time applications. According to the 2D entropy, the images can be clarified into three groups, each attached with a reference percentage value based on the edge proportion statistics. Compared with the attached points along the gradient direction, anchor points were extracted with high probability to be edge pixels. Taking the segment direction into account, these points were then jointed into different edge segments, each of which was a clean, contiguous, 1-pixel wide chain of pixels. Experimental results indicate that the proposed edge detector outperforms the traditional edge following methods in terms of detection accuracy. Besides, the detection results can be used as the input information for post-processing applications in real-time.																	1057-7149	1941-0042					2020	29						5206	5215		10.1109/TIP.2020.2980170													
J								A Weighted Fidelity and Regularization-Based Method for Mixed or Unknown Noise Removal From Images on Graphs	IEEE TRANSACTIONS ON IMAGE PROCESSING										Tight wavelet frame; variational model; mixed or unknown noise; image on graph; image denoising	IMPULSE NOISE; LAPLACIAN REGULARIZATION; RESTORATION; SPARSE; TRANSFORM; POISSON; SURFACES; SYSTEMS	Image denoising technologies in a Euclidean domain have achieved good results and are becoming mature. However, in recent years, many real-world applications encountered in computer vision and geometric modeling involve image data defined in irregular domains modeled by huge graphs, which results in the problem on how to solve image denoising problems defined on graphs. In this paper, we propose a novel model for removing mixed or unknown noise in images on graphs. The objective is to minimize the sum of a weighted fidelity term and a sparse regularization term that additionally utilizes wavelet frame transform on graphs to retain feature details of images defined on graphs. Specifically, the weighted fidelity term with -norm is designed based on a analysis of the distribution of mixed noise. The augmented Lagrangian and accelerated proximal gradient methods are employed to achieve the optimal solution to the problem. Finally, some supporting numerical results and comparative analyses with other denoising algorithms are provided. It is noted that we investigate image denoising with unknown noise or a wide range of mixed noise, especially the mixture of Poisson, Gaussian, and impulse noise. Experimental results reported for synthetic and real images on graphs demonstrate that the proposed method is effective and efficient, and exhibits better performance for the removal of mixed or unknown noise in images on graphs than other denoising algorithms in the literature. The method can effectively remove mixed or unknown noise and retain feature details of images on graphs. It delivers a new avenue for denoising images in irregular domains.																	1057-7149	1941-0042					2020	29						5229	5243		10.1109/TIP.2020.2969076													
J								Tsallis Entropy Segmentation and Shape Feature-based Classification of Defects in the Simulated Magnetic Flux Leakage Images of Steam Generator Tubes	INTERNATIONAL JOURNAL OF PATTERN RECOGNITION AND ARTIFICIAL INTELLIGENCE										Steam generator tube; magnetic flux leakage; shape features; image segmentation; neural network	SYSTEM	Early detection of water or steam leaks into sodium in the steam generator units of nuclear reactors is an important requirement from safety and economic considerations. Automated defect detection and classification algorithm for categorizing the defects in the steam generator tube (SGT) of nuclear power plants using magnetic flux leakage (MFL) technique has been developed. MFL detection is one of the most prevalent methods of pipeline inspection. Comsol 4.3a, a multiphysics modeling software has been used to obtain the simulated MFL defect images. Different thresholding methods are applied to segment the defect images. Performance metrics have been computed to identify the better segmentation technique. Shape-based feature sets such as area, perimeter, equivalent diameter, roundness, bounding box, circularity ratio and eccentricity for defect have been extracted as features for defect detection and classification. A feed forward neural network has been constructed and trained using a back-propagation algorithm. The shape features extracted from Tsallis entropy-based segmented MFL images have been used as inputs for training and recognizing shapes. The proposed method with Tsallis entropy segmentation and shape-based feature set has yielded the promising results with detection accuracy of 100% and average classification accuracy of 96.11%.																	0218-0014	1793-6381				JAN	2020	34	1							2054002	10.1142/S0218001420540026													
J								From Local Understanding to Global Regression in Monocular Visual Odometry	INTERNATIONAL JOURNAL OF PATTERN RECOGNITION AND ARTIFICIAL INTELLIGENCE										Visual odometry; deep learning; convolutional neural network (CNN); simultaneous localization and mapping (SLAM); classification; regression		The most significant part of any autonomous intelligent robot is the localization module that gives the robot knowledge about its position and orientation. This knowledge assists the robot to move to the location of its desired goal and complete its task. Visual Odometry (VO) measures the displacement of the robots' camera in consecutive frames which results in the estimation of the robot position and orientation. Deep Learning, nowadays, helps to learn rich and informative features for the problem of VO to estimate frame-by-frame camera movement. Recent Deep Learning-based VO methods train an end-by-end network to solve VO as a regression problem directly without visualizing and sensing the label of training data in the training procedure. In this paper, a new approach to train Convolutional Neural Networks (CNNs) for the regression problems, such as VO, is proposed. The proposed method first changes the problem to a classification problem to learn different subspaces with similar observations. After solving the classification problem, the problem converts to the original regression problem to solve using the knowledge achieved by solving the classification problem. This approach helps CNN to solve regression problem globally in a local domain learned in the classification step, and improves the performance of the regression module for approximately 10%.																	0218-0014	1793-6381				JAN	2020	34	1							2055002	10.1142/S0218001420550022													
