PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J								An analysis ofRelaxedIK: an optimization-based framework for generating accurate and feasible robot arm motions	AUTONOMOUS ROBOTS										Inverse kinematics; Real-time motion planning; Collision avoidance	KINEMATIC CONTROL; MANIPULATORS	We present a real-time motion-synthesis method for robot manipulators, calledRelaxedIK, that is able to not only accurately match end-effector pose goals as done by traditional IK solvers, but also create smooth, feasible motions that avoid joint-space discontinuities, self-collisions, and kinematic singularities. To achieve these objectives on-the-fly, we cast the standard IK formulation as a weighted-sum non-linear optimization problem, such that motion goals in addition to end-effector pose matching can be encoded as terms in the sum. We present a normalization procedure such that our method is able to effectively make trade-offs to simultaneously reconcile many, and potentially competing, objectives. Using these trade-offs, our formulation allows features to berelaxedwhen in conflict with other features deemed more important at a given time. We compare performance against a state-of-the-art IK solver and a real-time motion-planning approach in several geometric and real-world tasks on seven robot platforms ranging from 5-DOF to 8-DOF. We show that our method achieves motions that effectively follow position and orientation end-effector goals without sacrificing motion feasibility, resulting in more successful execution of tasks compared to the baseline approaches. We also empirically evaluate how our solver performs with different optimization solvers, gradient calculation methods, and choice of loss function in the objective function.																	0929-5593	1573-7527				SEP	2020	44	7			SI		1341	1358		10.1007/s10514-020-09918-9		AUG 2020											
J								A method for autonomous robotic manipulation through exploratory interactions with uncertain environments	AUTONOMOUS ROBOTS										Robotic manipulation; Interaction autonomy; Impedance control; Adaptive control	BODY IMPEDANCE CONTROL; STIFFNESS; FORCE	Expanding robot autonomy can deliver functional flexibility and enable fast deployment of robots in challenging and unstructured environments. In this direction, significant advances have been recently made in visual-perception driven autonomy, which is mainly due to the availability of rich sensory data-sets. However, current robots' physical interaction autonomy levels still remain at a basic level. Towards providing a systematic approach to this problem, this paper presents a new context-aware and adaptive method that allows a robotic platform to interact with unknown environments. In particular, a multi-axes self-tuning impedance controller is introduced to regulate quasi-static parameters of the robot based on previous experience in interacting with similar environments and the real-time sensory data. The proposed method is also capable of differentiating internal and external disruptions, and responding to them accordingly and appropriately. An agricultural experiment with different deformable material is presented to validate robot interaction autonomy improvements, and the capability of the proposed methodology in detecting and responding to unexpected events (e.g., faults).																	0929-5593	1573-7527				NOV	2020	44	8					1395	1410		10.1007/s10514-020-09933-w		AUG 2020											
J								The novel multi-swarm coyote optimization algorithm for automatic skin lesion segmentation	EVOLUTIONARY INTELLIGENCE										Coyote optimization algorithm; Multilevel thresholding; Global optimization; PH2 dataset		Coyote optimization algorithm (COA) is one of population-based swarm intelligence algorithms inspired by the swarming behavior of coyotes. However, COA showed its effectiveness in solving the global optimization problem, it suffers from premature convergence and stagnation in local optima, espicially in a complex space. In this paper, the multi-swarm topology is employed, where the population is divided into several sub-swarms. The performance of multi-swarm coyote optimization algorithm (MCOA) is evaluated on a set of benchmark functions provided in the IEEE CEC 2005 and IEEE CEC 2017 special sessions. Also, it is evaluated for solving multi-level thresholding problem, where 44 skin dermoscopic images obatined from PH2 benchmark dataset are used. The experimental results showed that employing mutli-swarm topology can significantly improve the population diversity and thus the exploration ability. Also, the results reveal that proposed MCOA has the advantages of remarkable stability and high accuracy compared with its classical version and other state-of-art meta-heuristic optimization algorithms. Additionally, a new skin lesion segmentation model based on MCOA is proposed as well. The results illustrate the effectiveness and efficiency of the proposed model and it can be further used for skin disease diagnosis and treatment planning.																	1864-5909	1864-5917															10.1007/s12065-020-00450-4		AUG 2020											
J								Multi-user energy efficient secured framework with dynamic resource allocation policy for mobile edge network computing	JOURNAL OF AMBIENT INTELLIGENCE AND HUMANIZED COMPUTING										Internet-of-things (IoT); Best fit factor (BFF); SJFP; eSFFDRR; Mobile-edge-Computing(MEC); Dynamic resource allocation; Storage and computation offloading	OPTIMIZATION; INTERNET	With an exploding use of Mobiles, smartphones and IoT device, mobile edge computing (MEC) emerged as technological boon in computing paradigm. The device offloads the computationally intensive task as well as task relevant to storage to the MEC cloud server to meet the requirement of service delay, extend the battery lifespan of mobile, and resolve the problem of limited mobile device resources. With this reference we propose novel framework architecture with security to perform offloading of high storage and computationally intensive task to MEC server with minimum energy consumption and delay. For dynamic resource allocation, we employ two scheduling policy one at mobile side i.e. SJFP and other at MEC server side i.e. eSFFDRR. Before to offload task, first AES encryption technique is employed to secure input parameter, and then compressed this encrypted data to secure task data and utilize more bandwidth. Our experimental result depicts that for high storage and computationally intensive task our proposed framework can save 85-87% processing time, 70% of memory utilization with minimum energy consumption. The experimental result also proved that our proposed work improves the performance of computationally intensive mobile application with reduced consumption of mobile device resources like computation time, memory utilization, CPU usage and energy consumption.																	1868-5137	1868-5145															10.1007/s12652-020-02407-y		AUG 2020											
J								Hierarchical severity grade classification of non-proliferative diabetic retinopathy	JOURNAL OF AMBIENT INTELLIGENCE AND HUMANIZED COMPUTING										Diabetic retinopathy; Gray; level co-occurrence matrix features; Statistical features; Support vector machine; k-nearest neighbour	FUNDUS IMAGES; VESSEL SEGMENTATION; MICROANEURYSMS; DIAGNOSIS; LEVEL	Curability of diabetic retinopathy (DR) abnormalities highly rely on regular monitoring, early-stage diagnosis and timely treatment. Detection and analysis of variation in eye images can help the patient to take the early action before progression of the disease. Vision loss can be effectively prevented by automated diagnostic system that assist the ophthalmologists who otherwise practice manual lesion detection processes which are tedious and time-consuming. This paper proposes a hierarchical severity level grading (HSG) system for the detection and classification of DR ailments. The retinal fundus images in the proposed HSG system are categorized as grade 0 (indicating Non-DR class) and DR severity grades 1, 2, 3 depending upon the number of anomalies; microaneurysms and haemorrhages in the fundus images. The challenge of retinal landmark segmentation, DR retinal discrimination and DR severity grading have been addressed in this work contributing to the novelty of the proposed approach. For non-DR and DR classification, the proposed system achieves an overall accuracy of 98.10% by SVM classifier and 100% by kNN classifier. Hierarchal discrimination into further grades of abnormalities resulted in accuracy values of 95.68% and 92.60% with SVM classifier using Gaussian kernel and, 97.90% and 95.30% employing fine kNN classifier. The HSG system demonstrates a clear improvement in accuracy with significantly less computational time comparative to the other state-of-the-art methods when applied to the MESSIDOR dataset. IDRiD dataset is also evaluated for performance validation of the proposed HSG system yielding a maximum of 94.00% classification accuracy using a kNN classifier with a computational time of 0.67 s.																	1868-5137	1868-5145															10.1007/s12652-020-02426-9		AUG 2020											
J								An effective vitiligo intelligent classification system	JOURNAL OF AMBIENT INTELLIGENCE AND HUMANIZED COMPUTING										Vitiligo; Cycle GAN; ADRD; Resnet50; Image classification	CONVOLUTIONAL NEURAL-NETWORKS; DEEP	Vitiligo is one of the most common skin diseases in the world. According to the World Health Organization (WHO), the number of people suffering from vitiligo is growing year by year and vitiligo becomes a worldwide problem. In order to helping doctors with vitiligo diagnosis, we propose a vitiligo artificial intelligence diagnosis system. It is able to generate vitiligo images in Wood Lamp with high resolution and classify these images with high precision. In our system, we employ Cycle-Consistent Adversarial Networks (Cycle GAN) to generate images in Wood Lamp. What's more, we use an advanced super resolution method, Attention-Aware DenseNet with Residual Deconvolution (ADRD), to improve the resolution of images. Finally, we obtain fantastic classification results with Resnet50. Our system is found to achieve the classification performance of 85.69% accuracy, which is increased by 9.32% compared with using Resnet50 to classify original images directly. The optimization and expansion of the system depend on the increase of data set and the improvement of system's modules.																	1868-5137	1868-5145															10.1007/s12652-020-02357-5		AUG 2020											
J								Topic flexible aspect based sentiment analysis using minimum spanning tree with Cuckoo search	JOURNAL OF AMBIENT INTELLIGENCE AND HUMANIZED COMPUTING										Sentiment analysis (SA); Aspect based sentiment analysis; Aspect term extraction (ATE); Minimum spanning tree (MST); Random forest (RF); AdaBoost algorithm		A study by which the opinions, emotions, evaluations, appraisals, and sentiments of people towards different entities is expressed in the form of a text is called Sentiment Analysis (SA). The primary task of a sentiment analysis which is based on the aspects is the extraction of various aspects of the entities and the determination of the sentiments that correspond to the terms of aspects which are commented in the review document. Recently, there is a huge rise in interest to make an identification of various sentiments and aspects at the same time. Feature selection in terms of aspects of entity plays a crucial role in deciding the efficiency of the sentiment analysis; hence the Minimum Spanning Tree (MST) is used for feature selection.The MST has certain major advantages such as being computable quickly. The selection of optimal features to aid in better accuracy of classification is done through MST optimized with Cuckoo search algorithm. The features in sentiment analysis are classified using Random Forest (RF) and Ada Boost classifiers.The Random Forest (RF) is probably the most accurate among all algorithms of learning available today. The Ada Boost algorithm has a performance that is extremely good owing to its ability to be able to generate the expanding diversity. This was done in order to bring about an improvement in the final ensemble, as it contained several weak classifiers.																	1868-5137	1868-5145															10.1007/s12652-020-02416-x		AUG 2020											
J								An abstractive summary generation system for customer reviews and news article using deep learning	JOURNAL OF AMBIENT INTELLIGENCE AND HUMANIZED COMPUTING										Recurrent Neural Network; Natural language processing; Recall vocabulary again; Tensor flow		The online customer reviews information available on the internet about any product consider as an essential information resource concerning customer's interest and their knowledge of the product. It is inscribed in the form of natural language and is unstructured data. To reduce the significant information in the form of a summary is vital to the firms that work on business intelligence. It will help in product recommendation and increase in customer understanding about the product. Therefore, there is much research for creating new methodologies to summarise the text in online customer reviews automatically. In this paper, RNN-Long short-term memory Tensor Flow model along with Recall-Vocabulary Again (RVA) and Copy mechanism has used for the task of generating summary in the form of term wise from the customer reviews and news article. The RNN, along with the RVA mechanism, has been trained through a feed-forward neural network with encoder-decoder to solve the general summarization. The method has validated for the efficiency of the Giga word and DUC dataset to minimize the problem of unknown words in a decoder and generate an accurate summary that contains more vital information.																	1868-5137	1868-5145															10.1007/s12652-020-02412-1		AUG 2020											
J								Symmetry in computer-aided music composition system with social network analysis and artificial neural network methods	JOURNAL OF AMBIENT INTELLIGENCE AND HUMANIZED COMPUTING										Artificial neural network; Genetic algorithm; Computer-aided composition technology; Children's music creation system	GENETIC ALGORITHMS; MODEL	To reduce the cost of music creation, shorten the creation time, help composers create music more easily, and make the style of music works more easily accepted by more people, based on the principle of symmetry, network analysis and ANN (artificial neural network) algorithm are applied to design children's music creation system based on GA (genetic algorithm) and ANN. The system includes human-computer interaction technology, learning mechanism, and distributed architecture. To accurately describe music information and extract different types of music features, the Back-Propagation method is used to establish the music classification model. The system helps musicians to create music in real time, overcomes the contradiction between people's evaluation and music generation speed, and retains the advantages of traditional GA. The results show that, compared with other algorithms, the average accuracy of the computer-aided composition technology based on GA and ANN is 97.5%, the best performance in recall rate and synthesis is 94.35% and 93.134%, respectively, and the algorithm model is effective. Moreover, the simulation results of this algorithm show that it is helpful to improve the composition technology and help composers more easily create music, making the style of music works more acceptable to people. This study can provide theoretical basis and practical significance for the research of computer-aided music creation.																	1868-5137	1868-5145															10.1007/s12652-020-02436-7		AUG 2020											
J								Automatic classification of emotions in news articles through ensemble decision tree classification techniques	JOURNAL OF AMBIENT INTELLIGENCE AND HUMANIZED COMPUTING										Emotion classification; News; Ensemble; Decision tree; Grafted C4; 5	RECOGNITION	Emotions form a major role in human life. As human interactions with online systems have increased drastically, emotion prediction from online text, which otherwise can be monotonous, would help to provide a better environment to the users. Identification of emotions from a normal text itself is very complicated while news text that does not explicitly convey emotions adds more intricacy to it. Data mining methods can be utilized in this context. In this work, the potential of decision tree classifiers in emotion classification is explored. The advocated methodology incorporates two segments towards emotion identification. The first segment deals with data preparation and involves dataset elicitation, translation, HTML tag removal, stop word elimination and stemming. The second segment that implements data mining takes the output of the first segment as its input and applies feature vector formulation, correlation based feature selection, building of bagged Grafted C4.5 learning model and performance evaluation. Based on the evolved classification rules, the emotions are categorized into joy, surprise, fear, sadness, disgust, neutral and mixed kind. Experiments have been conducted to analyse the effect of feature selection methods and ensemble methods in generating efficient rules. The accuracy is compared against eight other decision tree classifiers and also the support vector machine learning model. The proposed methodology achieves the maximum accuracy of 87.83% justifying its utilization in the real time applications.																	1868-5137	1868-5145															10.1007/s12652-020-02373-5		AUG 2020											
