PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J								IT2-based multidimensional evaluation approach to the signaling: investors' priorities for the emerging industries	SOFT COMPUTING										Emerging industries; Fuzzy logic; Interval type 2 fuzzy sets; Hybrid decision-making approach; DANP; MOORA	MODEL COMBINING DANP; DECISION-MAKING; PERFORMANCE; FOUNDERS; FIRMS; SELECTION; IMPACT; INVESTMENT; REPUTATION; PROVIDER	Grounded in the signaling theory, the study aims to develop a model for evaluation of emerging industries. The integrated method is proposed to evaluate the emerging industries with DANP (DEMATEL-based Analytic Network Process) and MOORA (Multi-Objective Optimization on the basis of Ratio Analysis) methodologies based on interval type 2 fuzzy sets, respectively. The application is illustrated by considering cleantech, new generation of information technology, biology/biotechnology and high-end equipment manufacturing industries, three dimensions and 12 criteria. The novelties of the study lie in a set of criteria and alternatives for the signaling in emerging industries supported by the literature and suggest a hybrid decision-making model based on the type 2 fuzzy sets. The signaling determinants for emerging industries could be evaluated by the proposed interval type 2 hybrid decision-making approach more accurately. The results demonstrate that the firms, operating in emerging industries at the early stage of their development, have to put emphasis on the third-party endorsements and human capital criteria, aiming to attract external investors. The suggested method lets the external investors narrow their options in selecting emerging industries and select the most attractive industries or spread investments among the most attractive industries.																	1432-7643	1433-7479				SEP	2020	24	18			SI		13517	13534		10.1007/s00500-019-04288-6													
J								An ATLD-ALS method for the trilinear decomposition of large third-order tensors	SOFT COMPUTING										Computational efficiency; Convergence speed; CP model; Degeneracy; Polyadic form	CANONICAL POLYADIC DECOMPOSITION; 2ND-ORDER CALIBRATION; MULTIWAY ALGORITHMS; PRINCIPAL COMPONENT; PART II; UNIQUENESS; EFFICIENT; NUMBER; SPEED	CP decomposition of large third-order tensors can be computationally challenging. Parameters are typically estimated by means of the ALS procedure because it yields least-squares solutions and provides consistent outcomes. Nevertheless, ALS presents two major flaws which are particularly problematic for large-scale problems: slow convergence and sensitiveness to degeneracy conditions such as over-factoring, collinearity, bad initialization and local minima. More efficient algorithms have been proposed in the literature. They are, however, much less dependable than ALS in delivering stable results because the increased speed often comes at the expense of accuracy. In particular, the ATLD procedure is one of the fastest alternatives, but it is hardly employed because of the unreliable nature of its convergence. As a solution, multi-optimization is proposed. ATLD and ALS steps are concatenated in an integrated procedure with the purpose of increasing efficiency without a significant loss in precision. This methodology has been implemented and tested under realistic conditions on simulated data sets.																	1432-7643	1433-7479				SEP	2020	24	18			SI		13535	13546		10.1007/s00500-019-04320-9													
J								Seasonality in crude oil returns	SOFT COMPUTING										Crude oil returns; Month-of-the-year effect; Day-of-the-week effect; Efficient market hypothesis	PRICE SHOCKS; STOCK-MARKET; ANOMALIES; US; PERSISTENCE; VOLATILITY; REAL; TIME	This paper explores the efficiency issue of the oil market in order to test the seasonal behavior of oil price returns, specifically day-of-the-week effect and month-of-the-year effect for the period December 1987 to January 2016. We use a dummy variable regression estimation technique to test seasonal anomalies for the Brent and WTI crude oil returns. Our empirical results find support for the negative Monday effect. The evidence of negative Monday returns is consistent with the relevant empirical literature. Moreover, the returns on Thursday are highest in a week followed by returns on Friday for both oil markets. This study also found evidence on month-of-the-year effect as the negative returns in November and December for Brent and WTI oil markets. Finally, this study is important for energy researchers, market participants, and policy-makers because anomalous oil markets' behavior implies return predictability and the implementation of profitable investment strategies by market players and may also impact the macroeconomic variables and stock market returns.																	1432-7643	1433-7479				SEP	2020	24	18			SI		13547	13556		10.1007/s00500-019-04329-0													
J								Robust distance measure to detect outliers for categorical data	SOFT COMPUTING										Categorical data; Distance measure; Agglomerative linkage; Outliers	2-WAY CONTINGENCY-TABLES; OUTLYING CELLS; IDENTIFICATION	Distance-based techniques in detecting outliers appears to be an effective tool in both univariate and multivariate data. However, the effectiveness of the same is yet to be firmly established in categorical data as it poses challenges due to polarization of cell frequencies. The purpose of this paper is to evolve a new distance-based measure to detect outliers in two-dimensional contingency tables. The new distance measure based on pivotal element is evaluated through a comparison with other suitable distance measures from the literature for its performance. The consistency of the four distance measures is examined through a simulation study followed by the application to real datasets.																	1432-7643	1433-7479				SEP	2020	24	18			SI		13557	13564		10.1007/s00500-019-04340-5													
J								Quantification of qualitative assessments using computing with words: in framework of fuzzy set theory	SOFT COMPUTING											LINGUISTIC REPRESENTATION MODEL	When qualitative data are collected, which is a widespread situation encountered in several disciplines ranging from social sciences to decision making to engineering as a result of dealing with ill-defined concepts or with complex tasks to assess, there is a certain need to crunch them and infer from them. Hence, quantification, namely computing with words (CW), emerges as a research area. Even though social science disciplines deal with these types of data numerically using various Likert scales, fuzzy set theory first proposed by Zadeh dealing words or sentences with mathematically oriented manner in order to create machines that mimic the reasoning of human being brings new perspectives. Since then, its applicability has expanded into various disciplines for different purposes to transform subjectivity into objectivity. In this manuscript, the effort of transformation from subjectivity into objectivity will be reviewed based on the available proposed methods in the literature. Two illustrative examples will be employed. While the first illustrative example, which consists of balanced and unbalanced linguistic term sets, is used for each reviewed method in the literature to show its computations step by step, the second of which, balanced linguistic term set, is an example used in the literature that is employed. Therefore, a comprehensive review of the proposed methods with illustrative examples is presented.																	1432-7643	1433-7479				SEP	2020	24	18			SI		13565	13577		10.1007/s00500-019-04354-z													
J								Seismic risk of critical facilities in the Dominican Republic: case study of school buildings	SOFT COMPUTING										Seismic risk analysis; Seismic vulnerability; Existing structures; School; Dominican Republic		The island of Hispaniola, shared by the Dominican Republic and Haiti, is located in a subduction zone between the North America plate and the Caribbean plate. In addition, there are 13 geological faults in the interior of the island, some of which have shown the potential to generate earthquakes of magnitude 7.5 and higher. Thus, the whole island is considered to be a high seismic risk region. In the past 100 years, several earthquakes have affected both parts of the island. In the case of the Dominican Republic, two earthquakes stand out: a magnitude 8.1 earthquake on August 4, 1946, north of the Samana Province, which caused a tsunami, soil liquefaction, and the loss of about 100 lives, and a magnitude 6.5 earthquake on September 22, 2003, in the city of Puerto Plata, which caused significant damage for infrastructures. Among the observed effects, the partial and total collapse of several school buildings had a remarkable impact on local communities. In addition to the high seismic risk, a large part of the national infrastructure may exhibit high vulnerability to earthquakes because the seismic regulations had been the same for 32 years, namely from 1979 to 2011. During these three decades, thousands of structures were built nationwide, including essential facilities such as hospitals and schools. Considering that the current student population in public schools in the Dominican Republic is over 2 million, with the majority attending buildings that were designed with the 1979 seismic code and which proved to be highly vulnerable during the Puerto Plata earthquake, it is vital to take measures that reduce the risk and minimize potential earthquake damage to school buildings. In this context, the Technological Institute of Santo Domingo (INTEC) has undertaken recently a project with the main objective to assess the seismic vulnerability of 22 schools located in the San Cristobal Province, in the south of the Dominican Republic. The latter schools were all built prior to the adoption of the current updated seismic code. This paper presents the results of the assessment of the Fernando Cabral Ortega School. Although only the results of a single RC building are presented, the response of such structure can be considered representative of a portfolio of existing schools in Dominican Republic.																	1432-7643	1433-7479				SEP	2020	24	18			SI		13579	13595		10.1007/s00500-019-04361-0													
J								Sentiment analysis of expectation and perception of MILANO EXPO2015 in twitter data: a generalized cross entropy approach	SOFT COMPUTING										Sentiment analysis; General cross entropy; Milano EXPO2015; Latent semantic analysis; Gap analysis; Twitter	MAXIMUM-ENTROPY; GME ESTIMATION; QUALITY; MODEL	In this paper, data concerning MILANO EXPO2015 is collected from the official twitter page of the event before and after its opening. In order to extract a semi-supervised ontology and to evaluate the global sentiment around the event, a variety of language processing techniques has been applied on the collected "tweets": Latent Semantic Analysis, sentiment polarity tracking, along with gap analysis has allowed the semantic evaluation of users' opinions. Moreover, the generalized cross entropy approach has been applied for the first time on web data, adding prior information on the effect of semantic classes on the global sentiment, improving accuracy and adding detail to the analysis.																	1432-7643	1433-7479				SEP	2020	24	18			SI		13597	13607		10.1007/s00500-019-04368-7													
J								Systemic shock propagation in a complex system	SOFT COMPUTING										Complexity; Complex system; Systemic risk; Shock; Simulation; Mathematica; Recovery; Contagion; Contagion index		We study the effects of delivering a shock to a complex system comprising components ('agents') that interact in a pairwise fashion, independent of other parts of the system and with no central control. There are three aspects to the contribution of this paper. First, shock propagation in a network is developed purely from fundamental principles of complex systems. Second, systemic risk is shown to arise naturally in such a complex system. If a shock is delivered either to one agent or to many agents simultaneously, that shock may be transmitted further, thereby resulting in systemic risk. Third, the monetary loss to the entire system as a result of systemic shock is quantified. Simulations are used to study two particular characteristics of the interactions. The first is the resistance or susceptibility of individual agents to a shock. The second is the time it takes for the shock to affect the entire system. The results show that if a shock is applied to all agents in a network, the systemic effect of that shock is transmitted very quickly. Applying a shock to very few agents results only in an idiosyncratic effect. If an agent can transmit the shock further, a systemic effect will result. The recovery period for agents affected by a systemic shock can be orders of magnitude greater than the time taken for the shock to take effect. The overall effect of the shock on the system is quantified by formulating a 'contagion index', which measures the ratio of the total capital lost due to the systemic effect to the total capital before the shock was delivered. The result (approximately 7%) is consistent with other studies, but is more widely applicable because it is not based on one empirical data set.																	1432-7643	1433-7479				SEP	2020	24	18			SI		13667	13685		10.1007/s00500-019-04466-6													
J								Consensus dynamics, network interaction, and Shapley indices in the Choquet framework	SOFT COMPUTING										Consensus reaching; Linear dynamical models; Network interaction; Choquet capacities; Mobius transforms; Shapley power and interaction indices	DISCRETE FUZZY MEASURES; GROUP DECISION-MAKING; OPINION DYNAMICS; SOCIAL-INFLUENCE; AGGREGATION; INTEGRATION; CAPACITIES; OPERATORS; RESPECT; MODEL	We consider a set N = {1,..., n} of interacting agents whose individual opinions are denoted by xi, i. N in some domain D. R. The interaction among the agents is expressed by a symmetric interaction matrix with null diagonal and off-diagonal coefficients in the open unit interval. The interacting network structure is thus that of a complete graph with edge values in (0, 1). In the Choquet framework, the interacting network structure is the basis for the construction of a consensus capacity mu, where the capacity value mu( S) of a coalition of agents S. N is defined to be proportional to the sum of the edge interaction values contained in the subgraph associated with S. The capacity mu is obtained in terms of its 2-additive Mobius transform m mu, and the corresponding Shapley power and interaction indices are identified. We then discuss two types of consensus dynamics, both of which refer significantly to the notion of context opinion. The second type converges simply the plain mean, whereas the first type produces the Shapley mean as the asymptotic consensual opinion. In this way, it provides a dynamical realization of Shapley aggregation.																	1432-7643	1433-7479				SEP	2020	24	18			SI		13757	13768		10.1007/s00500-019-04512-3													
J								Fundamental bubbles in equity markets	SOFT COMPUTING										Bubble; Affine model; Principal component analysis; Data-rich; Stationarity	TERM STRUCTURE MODELS; MONETARY-POLICY; AFFINE MODELS; YIELD CURVE; ARBITRAGE; PREMIA; TESTS; PRICE; IDENTIFICATION; GROWTH	Using an affine model to compute the price of equities based on a dataset of macroeconomic factors, we propose a measure of equity bubbles. We use a dynamic affine term structure framework to price equity and bonds jointly, and investigate how prices are related to a set of macrofactors extracted from a large dataset of economic time series. We analyze the discrepancies between market and model implied equity prices and use them as a measure for bubbles. A bubble is diagnosed over a given period whenever the discrepancies are not stationary and impact the underlying economy consistently with the literature's findings, increasing over the shorter term economic activity before leading to a net loss in it. We perform the analysis over 3 major US and 3 major European equity indices over the 1990-2017 period and find bubbles only for two of the US equity indices, the S&P500 and the Dow Jones.																	1432-7643	1433-7479				SEP	2020	24	18			SI		13769	13796		10.1007/s00500-019-04514-1													
