PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J								On the recognition of Devanagari ancient handwritten characters using SIFT and Gabor features	SOFT COMPUTING										Ancient manuscripts; Devanagari historical documents; SIFT; Gabor; SVM		Recognition of Devanagari ancient handwritten character is an important task for resourceful contents' exploitation of the priceless information contained in them. There are numerous Devanagari ancient handwritten documents from fifteenth to the nineteenth century. This paper presents an optical character recognition system for the recognition of Devanagari ancient manuscripts. In this paper, improved recognition results for Devanagari ancient characters have been presented using the scale-invariant feature transform (SIFT) and Gabor filter feature extraction techniques. Support vector machine (SVM) classifier is used for the classification task in this work. For experimental results, a database consisting of 5484 samples of Devanagari characters was collected from various ancient manuscripts placed in libraries and museums. SIFT- and Gabor filter-based features are used to extract the properties of the handwritten Devanagari ancient characters for recognition. Principle component analysis is used to reduce the length of the feature vector for reducing training time of the model and to improve recognition accuracy. Recognition accuracy of 91.39% has been achieved using the proposed system based on tenfold cross-validation technique and poly-SVM classifier.																	1432-7643	1433-7479				NOV	2020	24	22					17279	17289		10.1007/s00500-020-05018-z		MAY 2020											
J								Fuzzy hyperconnected proximity spaces and fuzzy summability over CW complexes. Application of Smirnov fuzzy similarity in video analysis	SOFT COMPUTING										Cell complex; Closure finite weak topology; Fuzzy Hyperconnected proximity spaces; Fuzzy summability; Smirnov fuzzy similarity; Video analysis		This article introduces proximal cell complexes in a hyperconnected space. Hyperconnectedness encodes how collections of path-connected sub-complexes in a Alexandroff-Hopf-Whitehead CW space are near to or far from each other. Several main results are given, namely a hyperconnectedness form of CW (Closure Finite Weak topology) complex, the existence of continuous functions that are paths in hyperconnected relator spaces and hyperconnected chains with overlapping interiors that are path graphs in a relator space. The centroids of surface holes in an image are used as seed points for the triangulation. An application of these results to the definition of cycles using the centroids of triangles is given.																	1432-7643	1433-7479															10.1007/s00500-020-04945-1		MAY 2020											
J								Healthcare and anomaly detection: using machine learning to predict anomalies in heart rate data	AI & SOCIETY										Anomaly detection; Healthcare; Heart rate; Machine learning	INTRUSION DETECTION; NETWORKS; SYSTEMS	The application of machine learning algorithms to healthcare data can enhance patient care while also reducing healthcare worker cognitive load. These algorithms can be used to detect anomalous physiological readings, potentially leading to expedited emergency response or new knowledge about the development of a health condition. However, while there has been much research conducted in assessing the performance of anomaly detection algorithms on well-known public datasets, there is less conceptual comparison across unsupervised and supervised performance on physiological data. Moreover, while heart rate data are both ubiquitous and noninvasive, there has been little research specifically for anomaly detection of this type of data. Considering that heart rate data are indicative of both potential health complications and an individual's physical activity, this is a rich source of largely overlooked data. To this end, we employed and evaluated five machine learning algorithms, two of which are unsupervised and the remaining three supervised, in their ability to detect anomalies in heart rate data. These algorithms were then evaluated on real heart rate data. Findings supported the effectiveness of local outlier factor and random forests algorithms in the task of heart rate anomaly detection, as each model generalized well from their training on simulated heart rate data to real world heart rate data. Furthermore, results support that simulated data can help configure algorithms to a degree of performance when real labeled data are not available and that this type of learning might be especially helpful in initial deployment of a system without prior data.																	0951-5666	1435-5655															10.1007/s00146-020-00985-1		MAY 2020											
J								Socially responsive technologies: toward a co-developmental path	AI & SOCIETY										Artificial intelligence; Human-computer interaction; Human-robot interaction; Moral responsibility; Blame; Social responsiveness	ROBOTS; BEHAVIOR; CHILDREN	Robotic and artificially intelligent (AI) systems are becoming prevalent in our day-to-day lives. As human interaction is increasingly replaced by human-computer and human-robot interaction (HCI and HRI), we occasionally speak and act as though we are blaming or praising various technological devices. While such responses may arise naturally, they are still unusual. Indeed, for some authors, it is the programmers or users-and not the system itself-that we properly hold responsible in these cases. Furthermore, some argue that since directing blame or praise at technology itself is unfitting, designing systems in ways that encourage such practices can only exacerbate the problem. On the other hand, there may be good moral reasons to continue engaging in our natural practices, even in cases involving AI systems or robots. In particular, daily interactions with technology may stand to impact the development of our moral practices in human-to-human interactions. In this paper, we put forward an empirically grounded argument in favor of some technologies being designed for social responsiveness. Although our usual practices will likely undergo adjustments in response to innovative technologies, some systems which we encounter can be designed to accommodate our natural moral responses. In short, fostering HCI and HRI that sustains and promotes our natural moral practices calls for a co-developmental process with some AI and robotic technologies.																	0951-5666	1435-5655															10.1007/s00146-020-00982-4		MAY 2020											
J								Leveraging cluster backbones for improving MAP inference in statistical relational models	ANNALS OF MATHEMATICS AND ARTIFICIAL INTELLIGENCE										Maximum-a-posteriori inference; Markov logic network; Survey propagation	BELIEF-PROPAGATION; LOCAL COMPUTATIONS; MARKOV; ALGORITHM; PHASE	A wide range of important problems in machine learning, expert system, social network analysis, bioinformatics and information theory can be formulated as a maximum a-posteriori (MAP) inference problem on statistical relational models. While off-the-shelf inference algorithms that are based on local search and message-passing may provide adequate solutions in some situations, they frequently give poor results when faced with models that possess high-density networks. Unfortunately, these situations always occur in models of real-world applications. As such, accurate and scalable maximum a-posteriori (MAP) inference on such models often remains a key challenge. In this paper, we first introduce a novel family of extended factor graphs that are parameterized by a smoothing parameter chi is an element of [0,1]. Applying belief propagation (BP) message-passing to this family formulates a new family of W eighted S urvey P ropagation algorithms (WSP-chi) applicable to relational domains. Unlike off-the-shelf inference algorithms, WSP-chi detects the "backbone" ground atoms in a solution cluster that involve potentially optimal MAP solutions: the cluster backbone atoms are not only portions of the optimal solutions, but they also can be exploited for scaling MAP inference by iteratively fixing them to reduce the complex parts until the network is simplified into one that can be solved accurately using any conventional MAP inference method. We also propose a lazy variant of this WSP-chi family of algorithms. Our experiments on several real-world problems show the efficiency of WSP-chi and its lazy variants over existing prominent MAP inference solvers such as MaxWalkSAT, RockIt, IPP, SP-Y and WCSP.																	1012-2443	1573-7470				AUG	2020	88	8					907	949		10.1007/s10472-020-09698-z		MAY 2020											
J								A novel approach for multi-cue feature fusion for robust object tracking	APPLIED INTELLIGENCE										Object tracking; Feature fusion; Classifier; Reliability	VISUAL TRACKING; DISCRIMINATIVE TRACKING; CONTEXT; SCALE	Object tracking is a significant problem of computer vision due to challenging environmental variations. Single cue appearance model is not sufficient to handle the variations. To this end, we propose a multi-cue tracking framework in which complementary cues namely, LBP and HOG were exploited to develop a robust appearance model. The proposed feature fusion captures the high-level relationship between the features and diminishes the low-level relationship. Transductive reliability is also integrated at each frame to make tracker adaptive with the changing environment. In addition, K-Means based classifier creates clear and concise boundary between positive and negative fragments which are further used to update the reference dictionary. This adaptation strategy prevents the erroneous updation of the proposed tracker during background clutters, occlusion, and fast motion. Qualitative and quantitative analysis on challenging video sequences from OTB-100 dataset, VOT dataset and UAV123 reveal that the proposed tracker performs favorably against 13 others state-of-the-art trackers.																	0924-669X	1573-7497				OCT	2020	50	10					3201	3218		10.1007/s10489-020-01649-9		MAY 2020											
J								Matrix profile goes MAD: variable-length motif and discord discovery in data series	DATA MINING AND KNOWLEDGE DISCOVERY										Data series; Time series; Motif discovery; Variable length; Data mining	UNUSUAL TIME-SERIES; SIMILARITY SEARCH; VALMOD	In the last 15 years, data series motif and discord discovery have emerged as two useful and well-used primitives for data series mining, with applications to many domains, including robotics, entomology, seismology, medicine, and climatology. Nevertheless, the state-of-the-art motif and discord discovery tools still require the user to provide the relative length. Yet, in several cases, the choice of length is critical and unforgiving. Unfortunately, the obvious brute-force solution, which tests all lengths within a given range, is computationally untenable. In this work, we introduce a new framework, which provides an exact and scalable motif and discord discovery algorithm that efficiently finds all motifs and discords in a given range of lengths. We evaluate our approach with five diverse real datasets, and demonstrate that it is up to 20 times faster than the state-of-the-art. Our results also show that removing the unrealistic assumption that the user knows the correct length, can often produce more intuitive and actionable results, which could have otherwise been missed.																	1384-5810	1573-756X				JUL	2020	34	4					1022	1071		10.1007/s10618-020-00685-w		MAY 2020											
J								TOPSIS-2NE's Proposal	INTERNATIONAL JOURNAL OF FUZZY SYSTEMS										TOPSIS; TOPSIS-2N; Multicriteria decision aid; TOPSIS-2NE		This document presents a proposal of structuring the Technique for Order of Preference by Similarity to Ideal Solution (TOPSIS) twice normalized. Instead of using Euclidean distances, TOPSIS was reckoned by the ellipse length because it was necessary to observe a distance without the basic assumption about to know the way where the "pulse" might go it. The dataset was observed by other works without grouping, as it was possible to observe the distances towards the decision occurred and also the concentration of alternatives at same ranked place, forming a kind of "group" at this proposal.																	1562-2479	2199-3211				JUN	2020	22	4					1118	1122		10.1007/s40815-020-00871-4		MAY 2020											
J								Fast feature selection for interval-valued data through kernel density estimation entropy	INTERNATIONAL JOURNAL OF MACHINE LEARNING AND CYBERNETICS										Kernel density estimation; Entropy; Feature selection; Kernel function; Interval-valued decision table	ATTRIBUTE SELECTION; ROUGH; UNCERTAINTY; SYSTEMS	Kernel density estimation, which is a non-parametric method about estimating probability density distribution of random variables, has been used in feature selection. However, existing feature selection methods based on kernel density estimation seldom consider interval-valued data. Actually, interval-valued data exist widely. In this paper, a feature selection method based on kernel density estimation for interval-valued data is proposed. Firstly, the kernel function in kernel density estimation is defined for interval-valued data. Secondly, the interval-valued kernel density estimation probability structure is constructed by the defined kernel function, including kernel density estimation conditional probability, kernel density estimation joint probability and kernel density estimation posterior probability. Thirdly, kernel density estimation entropies for interval-valued data are proposed by the constructed probability structure, including information entropy, conditional entropy and joint entropy of kernel density estimation. Fourthly, we propose a feature selection approach based on kernel density estimation entropy. Moreover, we improve the proposed feature selection algorithm and propose a fast feature selection algorithm based on kernel density estimation entropy. Finally, comparative experiments are conducted from three perspectives of computing time, intuitive identifiability and classification performance to show the feasibility and the effectiveness of the proposed method.																	1868-8071	1868-808X				DEC	2020	11	12					2607	2624		10.1007/s13042-020-01131-5		MAY 2020											
J								Multimodal visual image processing of mobile robot in unstructured environment based on semi-supervised multimodal deep network	JOURNAL OF AMBIENT INTELLIGENCE AND HUMANIZED COMPUTING										Mobile robots; Image processing algorithms; Deep learning; Multimodal deep network; Feature fusion	FUSION; SYSTEM	With the continuous development of computer technology, machine vision and image processing algorithms, people's research on mobile robots with vision systems is becoming deeper and deeper. This paper studies the related problems of visual image processing of mobile robots in outdoor unstructured environments. In this work, we propose a new approach that integrates heterogeneous features through a well-designed Semi-supervised multimodal deep network (SMMDN). For each modality, there is a multi-layer sub-neural network with a separate structure corresponding to it, which is used to transform features in different modes into the same modal features. At the same time, through a network layer common to all modes above these sub-neural networks, a connection is established between these different modes, and finally a plurality of heterogeneous modes is converted into the same mode and a plurality of them are extracted from fusion characteristics of data modalities. The simulation results prove that SMMDN improves the perception and recognition ability of mobile robots for outdoor complex environments.																	1868-5137	1868-5145															10.1007/s12652-020-02037-4		MAY 2020											
