PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J								Robust and high-security fingerprint recognition system using optical coherence tomography	NEUROCOMPUTING										Optical cohernce tomography(OCT); Subsurface fingerprint; Fingerprint reconstruction; Fingerprint recognition	ACQUISITION	Traditional fingerprint recognition systems are vulnerable to attacks, such as the use of artificial fingerprints, and poor performance will be achieved if the captured surface fingerprints are of low-quality. Developing high-security and robust fingerprint recognition systems is of increasing concern in modern society. The introduction of optical coherence tomography (OCT) for fingerprint imaging opens up a new research domain for fingerprint recognition due to its ability to capture the depth information of skin layers. This paper proposes a fingerprint recognition system based on OCT. The research first establishes a database with normal, worn-out, artificial and degraded fingerprints imaged by our custom-built, inhouse OCT device. Then, we propose to reconstruct three layers of subsurface fingerprints by considering diverse skin layer information. For each of the subsurface fingerprints divided according to the physical structure of the fingertip, we propose a simple yet effective projection-based reconstruction method. Finally, a pixel-level fusion strategy based on the local image quality is proposed to the fuse the three levels of subsurface fingerprints for robust fingerprint recognition. In our experiments, we show that as much diverse fingerprint information can be retained as possible by the proposed subsurface fingerprint reconstruction method. We also demonstrate the effectiveness and efficiency of the proposed method by comparing it with existing state-of-the-art internal fingerprint reconstruction approaches. The robustness and high anti-spoofing ability of the proposed system is verified by comparing the matching performance evaluated on the established OCT-based database and another database with the same fingerprints imaged by a commercial optical sensor. The best EER and FMR100 evaluated on OCT-based fingerprints are 0.42% and 0.36%, respectively. The best EER and FMR100 evaluated on traditional 2D surface fingerprints are 8.05% and 18.18%, respectively, which shows the vast potential of the proposed system in current automated fingerprint recognition systems (AFRSs). (C) 2020 Elsevier B.V. All rights reserved.																	0925-2312	1872-8286				AUG 18	2020	402						14	28		10.1016/j.neucom.2020.03.102													
J								Image super-resolution via multi-view information fusion networks	NEUROCOMPUTING										Super-resolution; Multi-view information fusion; Lightweight network		In recent years, convolution neural networks (CNN) have achieved substantial advantages for single image super resolution (SISR). However, as the depth and width of the networks increase, the model parameters and computation become more complicated. To solve these problems, we propose a lightweight network structure for super-resolution which adopts the multi-view information fusion strategy. The proposed network consists of a feature extraction block, N channel-fusion enhancement blocks (CFEBs) and an upscale block. In order to reduce model parameters and computation complexity, each CFEB adopts group convolution operation and channel-fusion strategy to fuse image information from different channels. In addition, we propose a global-relation attention block to enable interactions among groups and an enhancement block to better extract and fuse multi-scale feature information. Experimental results on public datasets demonstrate that both the proposed model and its lightweight version achieve superior performance than their state-of-the-art couterparts. Moreover, the proposed lightweight model sometimes even has better performance than some state-of-the-art heavy models. (C) 2020 Elsevier B.V. All rights reserved.																	0925-2312	1872-8286				AUG 18	2020	402						29	37		10.1016/j.neucom.2020.03.073													
J								MAMNet: Multi-path adaptive modulation network for image super-resolution	NEUROCOMPUTING										Single image super-resolution; Feature modulation; Deep learning		In recent years, single image super-resolution (SR) methods based on deep convolutional neural networks (CNNs) have made significant progress. However, due to the non-adaptive nature of the convolution operation, they cannot adapt to various characteristics of images, which limits their representational capability and, consequently, results in unnecessarily large model sizes. To address this issue, we propose a novel multi-path adaptive modulation network (MAMNet). Specifically, we propose a multi-path adaptive modulation block (MAMB), which is a lightweight yet effective residual block that adaptively modulates residual feature responses by fully exploiting their information via three paths. The three paths model three types of information suitable for SR: 1) channel-specific information (CSI) using global variance pooling, 2) inter-channel dependencies (ICD) based on the CSI, 3) and channel-specific spatial dependencies (CSD) via depth-wise convolution. We demonstrate that the proposed MAMB is effective and parameter-efficient for image SR than other feature modulation methods. In addition, experimental results show that our MAMNet outperforms most of the state-of-the-art methods with a relatively small number of parameters. (C) 2020 Elsevier B.V. All rights reserved.																	0925-2312	1872-8286				AUG 18	2020	402						38	49		10.1016/j.neucom.2020.03.069													
J								Reinforcement Learning-Based Control for Nonlinear Discrete-Time Systems with Unknown Control Directions and Control Constraints	NEUROCOMPUTING										Neural networks; Reinforcement learning; Non-affine nonlinear systems; Output feedback; Unknown control directions	OUTPUT-FEEDBACK CONTROL; NN CONTROL; ADAPTIVE-CONTROL; DESIGN	In this work, output-feedback control problems for a class of discrete-time non-affine nonlinear systems with unknown control directions and input constraints are considered by using reinforcement learning (RL) method. Two neural networks (NNs) implement the control: 1) a critic NN that estimates a nonquadratic strategic utility function (SUF) and 2) an action NN that generates optimized control input and minimizes the SUF. The implicit function theorem is applied to obtain the optimal control law since the control is appeared in a non-affine form. For the first time, the discrete Nussbaum gain is introduced to overcome the difficulty that the control directions are unknown and a non-quadratic SUF is used to deal with the control constraints in the RL-based control. The theoretical derivation of the uniformly ultimately boundedness of the NN weights and the closed-loop output tracking error is given. And two numerical examples have been supplied to valid the proposed method. (C) 2020 Elsevier B.V. All rights reserved.																	0925-2312	1872-8286				AUG 18	2020	402						50	65		10.1016/j.neucom.2020.03.061													
J								A novel biologically-inspired target detection method based on saliency analysis for synthetic aperture radar (SAR) imagery	NEUROCOMPUTING										Biological vision system; Saliency detection; Focus of Attention (FOA); Target detection; Synthetic aperture radar (SAR)	OBJECT DETECTION; MODEL	Saliency Object Detection (SOD) models driven by the biologically-inspired Focus of Attention (FOA) mechanism can result in highly accurate saliency maps. However, their application in high-resolution Synthetic Aperture Radar (SAR) images entails a number of intractable problems due to complex backgrounds. In this paper, we propose a novel hierarchical self-diffusion saliency (HSDS) method for detecting vehicle targets in large scale SAR images. To reduce the influence of cluttered returns on saliency analysis, we learn a weight vector from the training set to capture optimal initial saliency of the superpixels during saliency diffusion. By accounting for the multiple sizes of background objects, the saliency analysis is implemented in multi-scale space, and a saliency fusion strategy employed to integrate the multi-scale saliency maps. Simulation experiments demonstrate that our proposed method can produce a more accurate and stable detection performance, with decreased false alarms, compared to benchmark approaches. (C) 2019 Published by Elsevier B.V.																	0925-2312	1872-8286				AUG 18	2020	402						66	79		10.1016/j.neucom.2019.12.009													
J								Multiple fragment-level interactive networks for answer selection	NEUROCOMPUTING										Answer selection; Question answering; Fragment-level interaction; Attention		Answer selection in question answering (QA) denotes a task which selects the most appropriate one from candidate answers for a given question. Previous researches on answer selection usually conduct it by isolated word-level interaction between questions and answers. In these methods, the abundant contextual information is hardly captured, which affects the choice of the correct answer. To overcome this problem, we propose to exploit a Multiple Fragment-level Interactive Network (MFIN) for this task. The MFIN can extend the search space from word-level to fragment-level, which is conducive to obtaining more contextual information. In MFIN, we apply the multiple fragment-level attention mechanism to select key fragment pairs and achieve multiple fragment-level interaction. Meanwhile, we utilize the recurrent representation encoding to integrate multiple interactive information to reduce noise. The experimental results demonstrate that our proposed model is efficient compared to the existing methods on the WikiQA and SemEval-2016 CQA datasets. (C) 2020 Elsevier B.V. All rights reserved.																	0925-2312	1872-8286				AUG 18	2020	402						80	88		10.1016/j.neucom.2020.03.089													
J								Multiple-Instance ranking based deep hashing for multi-Label image retrieval	NEUROCOMPUTING										Deep hashing; Multi-label image retrieval; Multiple-instance ranking	QUANTIZATION	Hashing methods have been widely applied to approximate nearest neighbor search in large-scale image retrieval due to its fast search speed and efficient storage space. In practice, most images are with multiple category-aware objects, i.e., multi-label images. This paper focuses on hash code learning for multi-label image retrieval. Most existing hashing methods directly extract one patch such as a downsized crop from each image as a training example, which ignores the multi-label characteristic of images and leads to suboptimal representations for multi-label images. Some researches have proved that each multi-label image follows a multi-instance assumption, where each image is represented as a bag of category-aware proposals (instances). However, existing multiple-instance learning methods use predefined statistical functions with limited learning capability to construct bag features, and they are designed for classification or pairwise-similarity preserving. Thus, directly applying existing multiple-instance learning methods into deep hashing framework still leads to suboptimal hash codes for retrieval. In this paper, we pose hashing learning for multi-label image retrieval as a problem of multiple-instance ranking learning. To solve this problem, we present an end-to-end deep hashing framework, referred to as Deep Multiple-Instance Ranking based Hashing (DMIRH). In DMIRH, we design a category-aware bag feature construction module, which jointly assigns the learned instances into categories and aggregates the selected instance features into a bag feature representation that can capture the multi-label information of each image. In addition, we propose a novel learning objective, which consists of an Inner Product distance based quantization loss to control the hash quality and a listwise ranking loss to preserve the ranking relationships. Experimental results on public benchmarks show the superiority of DMIRH over several state-of-the-art hashing methods. (C) 2020 Elsevier B.V. All rights reserved.																	0925-2312	1872-8286				AUG 18	2020	402						89	99		10.1016/j.neucom.2020.03.077													
J								A non-linear view transformations model for cross-view gait recognition	NEUROCOMPUTING										Cross-view gait recognition; View transformations; Spatiotemporal features	PERSON IDENTIFICATION; MOTION; FRAMEWORK; FEATURES	Gait has emerged as an important biometric feature which is capable of identifying individuals at distance without requiring any interaction with the system. Various factors such as clothing, shoes, and walking surface can affect the performance of gait recognition. However, cross-view gait recognition is particularly challenging as the appearance of individual's walk drastically changes with the change in the viewpoint. In this paper, we present a novel view-invariant gait representation for cross-view gait recognition using the spatiotemporal motion characteristics of human walk. The proposed technique trains a deep fully connected neural network to transform the gait descriptors from multiple viewpoints to a single canonical view. It learns a single model for all the videos captured from different viewpoints and finds a shared high-level virtual path to project them on a single canonical view. The proposed deep neural network is learned only once using the spatiotemporal gait representation and applied to testing gait sequences to construct their view-invariant gait descriptors which are used for cross-view gait recognition. The experimental evaluation is carried out on two large benchmark cross-view gait datasets, CASIA-B and OU-ISIR large population, and the results are compared with current state-of-the-art methods. The results show that the proposed algorithm outperforms the state-of-the-art methods in cross-view gait recognition. (C) 2020 Elsevier B.V. All rights reserved.																	0925-2312	1872-8286				AUG 18	2020	402						100	111		10.1016/j.neucom.2020.03.101													
J								Imbalanced learning algorithm based intelligent abnormal electricity consumption detection	NEUROCOMPUTING										Abnormal electricity detection; Multi-class imbalance learning; SMOTE; K-means clustering; KELM	NONTECHNICAL LOSS DETECTION; MACHINE; REGRESSION; TREES	Abnormal electricity consumption (AEC) caused huge economic losses to power supply enterprises in the past years, and also posed severe threats to the safety of peoples' daily live. An accurate AEC detection is crucial to reducing the non-technical losses (NTLs) suffered by power supply enterprises and the State Grid. Comparing with the huge amount of electricity data flow, AEC data are relative few, that makes the AEC detection a typical imbalanced learning problem. To address this issue, two effective AEC detection algorithms from the perspective of data balancing and data weighting, respectively, are studied in this paper: (i) the K-means clustering and synthetic minority oversampling (K-means SMOTE) technique combining with the artificial neural network (ANN) trained by kernel extreme learning machine (KELM), and (ii) the deep weighted ELM (DWELM), that builds on an improved multiclass AdaBoost imbalanced learning algorithm (AdaBoost-ID) and an enhanced deep representation network based ELM (EH-DrELM). Experiments on the electricity consumption data of State Grid Zhejiang Electric Power Corporation are presented to show the effectiveness of the proposed algorithms. Comparisons to many state-of-the-art methods are provided for the superiority demonstration. (C) 2020 Elsevier B.V. All rights reserved.																	0925-2312	1872-8286				AUG 18	2020	402						112	123		10.1016/j.neucom.2020.03.085													
J								Learning refined attribute-aligned network with attribute selection for person re-identification	NEUROCOMPUTING										Person re-identification; Attribute-aligned; Attribute selection; Policy gradient		Effective person re-identification (Re-ID) is often required in real applications. While most exiting approaches either assume the detected pedestrian bounding box well-aligned or utilize limited human structural information (pose, attention, segmentation) to calibrate the misalignment. However, the value of utilizing attributes for pedestrian alignment is still under explored. Furthermore, the hierarchy of attributes in previous works has been largely ignored, appearance feature and attribute feature are often fused in a rigid way. This directly limits the discriminatory and robustness of feature representation. In this paper, we propose a Refined Attribute-aligned Network (RAN), which consists of a coarse-alignment and a fine-alignment module. First, the pre-trained part and attribute predictor are used to generate body parts and candidate attributes. Then the body parts are used for coarse alignment and the attributes are selected by an agent. The agent is optimized with policy gradient algorithm, which can maximize the accumulative reward to increase the probability of proper attribute selection. Finally, for the fine-alignment, the attribute maps and body part features are aggregated by a bilinear-pooling layer to support accurate Re-ID. Extensive experimental results based on multiple datasets including CUHK03, DukeMTMC and Market-1501 demonstrate the superiority of our method over state-of-the-art methods. (C) 2020 Elsevier B.V. All rights reserved.																	0925-2312	1872-8286				AUG 18	2020	402						124	133		10.1016/j.neucom.2020.03.057													
