PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J								Generalized hesitant fuzzy rough sets (GHFRS) and their application in risk analysis	SOFT COMPUTING										Hesitant fuzzy sets; Rough sets; Generalized rough sets; Generalized hesitant fuzzy rough sets	GROUP DECISION-MAKING; 3-WAY DECISIONS; APPROXIMATIONS; SIMILARITY	As a generalization of fuzzy rough sets, the concept of generalized hesitant fuzzy rough sets (GHFRS) is presented in this paper. It is an endeavor to define rough approximations of a collection of hesitant fuzzy sets over a given universe. To this end, elements of the universe are initially clustered using a set-valued map, and then, hesitant fuzzy sets are aggregated by using lower and upper approximation operators. These operators produce hesitant fuzzy sets which aggregate hesitant fuzzy elements. Structural and topological properties associated with GHFRS have been examined. The model is further employed to design a three-way decision analysis technique which preserves many properties of classical techniques but needs less effort and computation. Unlike the existing approaches, the alternatives can be clustered and selected jointly by using a set-valued mapping. This feature makes its application area broader. Moreover, this method is applied to an example, where risk analysis issue is discussed for the selection of energy projects.																	1432-7643	1433-7479				SEP	2020	24	18			SI		14005	14017		10.1007/s00500-020-04776-0		FEB 2020											
J								A computational model of task allocation in social insects: ecology and interactions alone can drive specialisation	SWARM INTELLIGENCE										Task allocation; Game theory; Simulation	DIVISION-OF-LABOR; APIS-MELLIFERA; INFORMATION-TRANSFER; TEMPORAL POLYETHISM; EVOLUTIONARY GAMES; GENETIC DIVERSITY; AGE POLYETHISM; WORKER SIZE; COLONY; ORGANIZATION	Social insects allocate their workforce in a decentralised fashion, addressing multiple tasks and responding effectively to environmental changes. This process is fundamental to their ecological success, but the mechanisms behind it are not well understood. While most models focus on internal and individual factors, empirical evidence highlights the importance of ecology and social interactions. To address this gap, we propose a game theoretical model of task allocation. Our main findings are twofold: Firstly, the specialisation emerging from self-organised task allocation can be largely determined by the ecology. Weakly specialised colonies in which all individuals perform more than one task emerge when foraging is cheap; in contrast, harsher environments with high foraging costs lead to strong specialisation in which each individual fully engages in a single task. Secondly, social interactions lead to important differences in dynamic environments. Colonies whose individuals rely on their own experience are predicted to be more flexible when dealing with change than colonies relying on social information. We also find that, counter to intuition, strongly specialised colonies may perform suboptimally, whereas the group performance of weakly specialised colonies approaches optimality. Our simulation results fully agree with the predictions of the mathematical model for the regions where the latter is analytically tractable. Our results are useful in framing relevant and important empirical questions, where ecology and interactions are key elements of hypotheses and predictions.																	1935-3812	1935-3820				JUN	2020	14	2					143	170		10.1007/s11721-020-00180-4		FEB 2020											
J								Neural network prediction of bioleaching of metals from waste computer printed circuit boards using Levenberg-Marquardt algorithm	COMPUTATIONAL INTELLIGENCE										electronic waste; printed circuit boards; bioleaching; artificial neural networks; genetic algorithm	THIOBACILLUS-FERROOXIDANS; HEAVY-METALS; RECOVERY; COPPER; OPTIMIZATION; PROGRESS	The applicability of artificial neural network (ANN) to predict the bioleaching of metals using from computer printed circuit boards (CPCB) and the influence of process parameters were studied. The influence of process parameters initial pH (1.6-2.4), pulp density (2%-13%), and the initial volume of Inoculum (5%-25%) were investigated on the rate of bioleaching of metals from CPCB. Network inputs were fed as initial pH, pulp density, and inoculum volume and with the extraction of Cu, Ag, and Au as output. The ANN was developed using the Levenberg-Marquardt algorithm and trained for modeling and prediction. The most fitting architectures for Cu, Ag, and Au were [4-5-5-2-1], [4-7-5-2-1], [4-7-1-1-1] trained with Levenberg-Marquardt algorithm, respectively. The R values were observed to be 0.996, 0.997, and 0.993 for Cu, Ag, and Au extraction predictions, respectively. The genetic algorithm model defined by ANN was used to achieve maximum extraction rates for Cu, Au, and Ag. The predicted data showed that there is a great capability of using ANN for the prediction of Cu, Ag, and Au extraction from CPCB through bioleaching process. Hence, the ANN model can be used to control the operational conditions for improved metals extraction through bioleaching.																	0824-7935	1467-8640															10.1111/coin.12288		FEB 2020											
J								Energy-efficient routing technique for reliable data transmission under the background of big data for disaster region	COMPUTATIONAL INTELLIGENCE										big data; big data-based clustering technique; environment data; hybrid metaheuristic optimization; Internet of things (IoT)	DATA ANALYTICS; ENVIRONMENT	Big data analysis and cloud computing are gaining much interest in various applications including disaster management. One of the major difficulties in the process of exchanging environmental data in the disaster affected areas has been considered as one of the emerging areas of research. This research focuses on maintaining the environmental data information management of the disaster affected areas, where the intermediate node has been used to transmit the information during transmission and an optimized routing has been used to create efficient data transmission, such as temperature, pressure, humidity, and the level of pollution within the network. The intermediate node may also be hacked during data processing. In this article, the efficient big data-based clustering technique has been proposed. In this research, the information is grouped into a cluster in every comparable node and the energy consumption has been efficiently managed with the hybrid metaheuristic optimization-based effective routing technique. The system excellence has been evaluated using the energy utilization factor, packet delivery ratio, and attack-free routing effectiveness metrics to handle environmental information on disaster affected areas.																	0824-7935	1467-8640															10.1111/coin.12294		FEB 2020											
J								L-1 norm based pedestrian detection using video analytics technique	COMPUTATIONAL INTELLIGENCE										HOG; human detection; pedestrian detection; SVM; twin background model		Pedestrian detection from images of the visible spectrum is a high relevant area of research given its potential impact in the design of pedestrian protection systems. In general, detection is made with two different phases, feature extraction and classification. Also, features for detection of pedestrian are already are available such as optimal feature model. But still required is an improvement in detection by reducing the execution time and false positive. The proposed model has three different phases, that is, background subtraction, feature extraction, and classification. In spite of giving entire information into feature extraction, the system gives only a useful information (foreground image) by twin background model. Then the foreground image moves to the feature extraction and classifies the pedestrian. For feature extraction, histogram of orientation gradient (HOG) L-1 normalization has been used. This will increase the detection accuracy and reduce the computation time of a process. In addition, false positive rate has been minimized.																	0824-7935	1467-8640															10.1111/coin.12292		FEB 2020											
J								Small universal asynchronous spiking neural P systems with multiple channels	NEUROCOMPUTING										Spiking neural P systems; Asynchronous system; Multiple channels; Turing completeness	RULES	Researchers have proposed spiking neural P systems with multiple channels (SNP-MC systems), as a variant of spiking neural P systems (SN P systems), with channel labels distinguishing different synapses. This work focuses on small universal SNP-MC systems working on asynchronously mode, where the use of enabled rules is not obligatory. We construct an asynchronous SNP-MC system using only 38 neurons and preserving its universality for computing functions. It is also proved, as small universal number generators, an asynchronous SNP-MC system needs 41 neurons. In comparing with the existing literature, asynchronous SNP-MC system needs fewer neurons than any other small asynchronous SN P system and even some synchronous SN P systems. The results show that our use of multiple channels well compensates for the computing lost when removing synchronization from SNP-MC systems. (C) 2019 Elsevier B.V. All rights reserved.																	0925-2312	1872-8286				FEB 22	2020	378						1	8		10.1016/j.neucom.2019.06.104													
J								Single image dehazing based on fusion strategy	NEUROCOMPUTING										Deep learning; Image dehazing; Fusion strategy; Derived maps	WEATHER; RESTORATION; VISIBILITY	In this paper, we propose a deep convolutional network for single image dehazing based on derived image fusion strategy. Instead of estimating the transmission map and atmospheric light as previously performed, we directly generate a haze-free image by the proposed end-to-end trainable neural network. We derive five maps from the original hazy image based on the characteristics of the hazy scene to improve the dehazing performance. First, the exposure map (EM) and saliency map (SM) complement each other to focus on details in far-away and near-region scenes. Second, the white balance map (BM) and gamma correction map (GM) are employed to recover the latent colour and intensity components of the scene. Finally, the haze veil map (VM) is introduced to enhance the global image contrast. To efficiently blend the five derived maps, we propose a U-shaped deep convolutional network consisting of encoder and decoder layers to generate a haze-free image. The convolutional layers transferred from the pretrained ResNet50 are used as encoder layers for hierarchical feature extraction. Two efficient blocks, named the cascaded residual block and the channel compression block, are proposed in the network for better dehazing performance. The final dehazed result is generated by combining the significant features of the different derived maps. Additionally, perceptual loss is introduced for better visual quality. The experimental results for both synthetic and natural hazy images demonstrate that our algorithm performs comparably or even better than state-of-the-art methods in terms of the peak signal-to-noise ratio (PSNR), structure similarity (SSIM) and visual quality. (C) 2019 Elsevier B.V. All rights reserved.																	0925-2312	1872-8286				FEB 22	2020	378						9	23		10.1016/j.neucom.2019.09.094													
J								Data-Independent Feature Learning with Markov Random Fields in Convolutional Neural Networks	NEUROCOMPUTING										Convolutional neural networks; Image representation; Markov random fields; Gibbs distribution; Self-organising maps; Image classification; Image features	SPATIAL-INTERACTION; CONVERGENCE; MODELS; SPACE	In image classification, deriving robust image representations is a key process that determines the performance of vision systems. Numerous image features and descriptors have been developed manually over the years. As an alternative, however, deep neural networks, in particular convolutional neural networks (CNNs), have become popular for learning image features or representations from data and have demonstrated remarkable performance in many real-world applications. But CNNs often require huge amount of labelled data, which may be prohibitive in many applications, as well as long training times. This paper considers an alternative, data-independent means of obtaining features for CNNs. The proposed framework makes use of the Markov random field (MRF) and self-organising map (SOM) to generate basic features and model both intra- and inter-image dependencies. Various MRF textures are synthesized first, and are then clustered by a convolutional translation-invariant SOM, to form generic image features. These features can be directly applied as early convolutional filters of the CNN, leading to a new way of deriving effective features for image classification. The MRF framework also offers a theoretical and transparent way to examine and determine the influence of image features on performance of CNNs. Comprehensive experiments on the MNIST, rotated MNIST, CIFAR-10 and CIFAR-100 datasets were conducted with results outperforming most state-of-the-art models of similar complexity. (C) 2019 Elsevier B.V. All rights reserved.																	0925-2312	1872-8286				FEB 22	2020	378						24	35		10.1016/j.neucom.2019.03.107													
J								Efficient representations of EEG signals for SSVEP frequency recognition based on deep multiset CCA	NEUROCOMPUTING										Brain-computer interface; Electroencephalogram; Multiset canonical correlation analysis; Steady-state visual evoked potential	CANONICAL CORRELATION-ANALYSIS; BCI	Canonical correlation analysis (CCA) has been widely used for frequency recognition in steady-state visual evoked potential (SSVEP) based brain-computer interfaces (BCIs). However, linear CCA-based methods may be insufficient given the complexity of EEG signals. A nonlinear feature extraction method based on deep multiset CCA (DMCCA) is proposed for SSVEP recognition to fully utilize the real EEG and constructed sine-cosine signals. In DMCCA, neural networks are trained to learn the nonlinear representations of multiple sets of EEG signals at the same frequency by maximizing the overall correlation within the representations and reference signals. Therefore, reference signals are augmented with the extracted features for frequency recognition. Finally, the proposed method is evaluated using SSVEP signals collected from 10 subjects. DMCCA-based method outperforms others in terms of classification accuracy compared with CCA- and multiset CCA-based methods. The proposed DMCCA-based method has substantial potential for improving the recognition performance of SSVEP signals. (C) 2019 Elsevier B.V. All rights reserved.																	0925-2312	1872-8286				FEB 22	2020	378						36	44		10.1016/j.neucom.2019.10.049													
J								Eye localization based on weight binarization cascade convolution neural network	NEUROCOMPUTING										Eye localization; Convolution neural network; Binary; Image processing; Coarse-to-fine	FACE ALIGNMENT; RECOGNITION; HYBRID	Eye localization is a key step in the field of face recognition and analysis, which is the premise and breakthrough of drowsiness estimation and auxiliary driving. An eye localization method based on Weight Binarization Cascade Convolution Neural Network (WBCCNN) is proposed, in which the WBCCNN is composed of four levels and the weight is constrained by binarization. It predicts eye positions from coarse-to-fine to improve the performance of eye localization, and binary network not only helps to reduce the storage size of the model, but also speeds up the operation. Experiments on eye localization are performed using Labeled Faces in the Wild (LFW), BioID, and Labeled Face Parts in the Wild (LFPW) Databases, from which the results show that the average detection errors of left eye and right eye by our method are 0.66% and 0.71% on LFW, respectively. The operation speed of binary network is approximately as twice as that of non-binary. In addition, our method requires less storage capacity, which maintains higher performance on BioID and LFPW, compared to some state-of-the-art works. (C) 2019 Elsevier B.V. All rights reserved.																	0925-2312	1872-8286				FEB 22	2020	378						45	53		10.1016/j.neucom.2019.10.048													
