PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J								Data-driven adaptive optimal control for stochastic systems with unmeasurable state	NEUROCOMPUTING										Adaptive dynamic programming; Stocastic optimal control; Estimation; Linear system observers	H-INFINITY CONTROL; OUTPUT REGULATION; LINEAR-SYSTEMS; ITERATION	This paper proposes a computational data-driven adaptive optimal control strategy for a class of linear stochastic systems with unmeasurable state. First, a data-driven optimal observer is designed to obtain the optimal state estimation policy. On this basis, an off-policy data-driven ADP algorithm is further proposed, yielding the stochastic optimal control in the absence of system model. An application example of the learning mechanism of central nervous system in arm movement control is given to illustrate the effectiveness and practicality of the strategy. (C) 2019 Elsevier B.V. All rights reserved.																	0925-2312	1872-8286				JUL 15	2020	397						1	10		10.1016/j.neucom.2019.12.001													
J								DeepPIPE: A distribution-free uncertainty quantification approach for time series forecasting	NEUROCOMPUTING										Deep learning; Uncertainty quantification; Time series; Forecasting		Time series forecasting is a challenging task as the underlying data generating process is dynamic, non-linear, and uncertain. Deep learning such as LSTM and auto-encoder can learn representations automatically and has attracted considerable attention in time series forecasting. However, current approaches mainly focus on point estimation, which leads to the inability to quantify uncertainty. Meantime, existing deep uncertainty quantification methods suffer from various limitations in practice. To this end, this paper presents a novel end-to-end framework called deep prediction interval and point estimation (DeepPIPE) that simultaneously performs multi-step point estimation and uncertainty quantification for time series forecasting. The merits of this approach are threefold: first, it requires no prior assumption on the distribution of data noise; second, it utilizes a novel hybrid loss function that improves the accuracy and stability of forecasting; third, it is only optimized by back-propagation algorithm, which is time friendly and easy to be implemented. Experimental results demonstrate that the proposed approach achieves state-of-the-art performance on three real-world datasets. (C) 2020 Elsevier B.V. All rights reserved.																	0925-2312	1872-8286				JUL 15	2020	397						11	19		10.1016/j.neucom.2020.01.111													
J								Ensemble learning based predictive framework for virtual machine resource request prediction	NEUROCOMPUTING										Cloud computing; Resource demand prediction; Extreme learning machine; Ensemble learning; Neural networks; Blackhole	WORKLOAD PREDICTION; NEURAL-NETWORK; CLOUD; MANAGEMENT; MODEL; ALLOCATION	The cloud service providers require a large number of computing resources to provide services on-demand that consume the electricity at large and leave high carbon footprints which must be minimized. A cloud system must optimally use its resources to achieve a low operational cost without degrading the quality of services. In this context, an ensemble learning based workload forecasting method is presented that uses extreme learning machines and their corresponding forecasts are weighted by a voting engine. A metaheuristic algorithm inspired by blackhole theory is used to select the optimal weights. The accuracy of the approach is tested on CPU and memory demand requests of Google cluster trace. The method is also compared with recent existing work in the literature on CPU utilization of Google cluster and PlanetLab traces. The results validate the superiority of the approach over existing methods with an improvement up to 99.20% in root mean squared error. (C) 2020 Elsevier B.V. All rights reserved.																	0925-2312	1872-8286				JUL 15	2020	397						20	30		10.1016/j.neucom.2020.02.014													
J								Multi-density map fusion network for crowd counting	NEUROCOMPUTING										Multi-density map; Multi-branch; Relative weights; Crowd counting		In crowed scene, its hard to get the exact number of people due to the distorted perspectives, complex backgrounds, and scale changes. People in different locations have different sizes and dimensions in an image. To deal with this problem, we propose a new multi-density map fusion method to learn the mapping from the input image to the density map. Different form previous methods, our method mainly focuses on fusing different density maps information instead of fusing multi-scale feature of the same images. The major contributions are three paralleled branches and dynamic weighting strategy. First, our network employs the first ten layers of VGG16, and the network is combined with three paralleled branches. Each branch of our network extracts image information at different scales and each branch outputs a density map. Second, to ensure the quality of the final density map, we employ learnable relative weights to fuse the three density maps. Our method has been proved more robust than many state-of-art methods. Lots of experiments have been done in the ShanghaiTech, WorldExpo10, UCSD and UCF_CC_50 dataset to show the effectiveness of our proposed method. (C) 2020 Elsevier B.V. All rights reserved.																	0925-2312	1872-8286				JUL 15	2020	397						31	38		10.1016/j.neucom.2020.02.010													
J								CBFNet: Constraint balance factor for semantic segmentation	NEUROCOMPUTING										Deep learning; Image segmentation; Semantic segmentation; Convolutional neural network		The deep neural network model based on spatial pyramid pooling for multi-scale context information has been widely adopted in image semantic segmentation. However, this structure reduces the feature resolution during the inference process, which should be recovered by bilinear interpolation. We find that the performance of boundary location heavily depends on the interpolation operation. Assuming that the foreground object has a boundary with uneven curvature changes, it will be difficult to preserve details in the lower resolution feature map. In this case, if the model achieves near-optimal fitting, the prediction of the boundary point needs to satisfy strict constraints. But this condition is very difficult to meet for the model. For this purpose, we propose a constraint balance factor (CBF) relaxation method to improve the fitting ability of the model. The constraint balance factor is learned end-to-end by a sub-network. This sub-network can be easily embedded into a semantic segmentation network that requires interpolation without too many extra parameter increments. The experimental results illustrate that the proposed CBFNet performs well on PASCAL VOC 2012 and Cityscapes datasets. (C) 2020 Elsevier B.V. All rights reserved.																	0925-2312	1872-8286				JUL 15	2020	397						39	47		10.1016/j.neucom.2020.02.039													
J								Multi-path x-D recurrent neural networks for collaborative image classification	NEUROCOMPUTING										RNN; Longitudinal; Unordered image; Category-irrelevant attributes	FALSE-POSITIVE REDUCTION	With the rapid development of image acquisition and storage, multiple images per class are commonly available for computer vision tasks (e.g., face recognition, object detection, medical imaging, etc.). Recently, the recurrent neural network (RNN) has been widely integrated with convolutional neural networks (CNN) to perform image classification on ordered (sequential) data. In this paper, by permutating multiple images as multiple dummy orders, we generalize the ordered "RNN+CNN" design (longitudinal) to a novel unordered fashion, called Multi-path x-D Recurrent Neural Network (MxDRNN) for image classification. To the best of our knowledge, few (if any) existing studies have deployed the RNN framework to unordered intra-class images to leverage classification performance. Specifically, multiple learning paths are introduced in the MxDRNN to extract discriminative features by permutating input dummy orders. Eight datasets from five different fields (MNIST, 3D-MNIST, CIFAR, VGGFace2, and lung screening computed tomography) are included to evaluate the performance of our method. The proposed MxDRNN improves the baseline performance by a large margin across the different application fields (e.g., accuracy from 46.40% to 76.54% in VGGFace2 test pose set, AUC from 0.7418 to 0.8162 in NLST lung dataset). Additionally, empirical experiments show the MxDRNN is more robust to category-irrelevant attributes (e.g., expression, pose in face images), which may introduce difficulties for image classification and algorithm generalizability. The code is publicly available. (C) 2020 Elsevier B.V. All rights reserved.																	0925-2312	1872-8286				JUL 15	2020	397						48	59		10.1016/j.neucom.2020.02.033													
J								Adaptive neural tracking control for non-affine nonlinear systems with finite-time output constraint	NEUROCOMPUTING										Adaptive neural control; Dynamic surface control; Non-affine systems; Output constraint; Backstepping	DYNAMIC SURFACE CONTROL; BARRIER LYAPUNOV FUNCTIONS; VARYING DELAY SYSTEMS; PRESCRIBED PERFORMANCE; FEEDBACK-SYSTEMS; SERVO MECHANISMS; NETWORK CONTROL; MOTION CONTROL; DEAD-ZONE; STATE	In this paper, an adaptive neural tracking control approach is presented for a class of non-affine nonlinear systems with finite-time output constraint. The non-affine form of the original system is converted to the affine form by means of the mean value theorem. To constraint the output tracking error within a predefined boundary in finite time, a modified performance function, i.e., finite-time performance function, is introduced. During the process of controller design, the dynamic surface control is employed to handle the 'explosion of complexity' problem occurred in the conventional backstepping method. According to the approximation of radial basis functions neural networks, an adaptive neural control scheme is developed which guarantees that the output tracking error is preserved within a specified prescribed performance and all the signals in closed-loop system are bounded by appropriately choosing the design parameters. The stability of the closed-loop system is proved by Lyapunov stability analysis and the simulation results are proposed to demonstrate the effectiveness of the developed control approach. (C) 2020 Elsevier B.V. All rights reserved.																	0925-2312	1872-8286				JUL 15	2020	397						60	69		10.1016/j.neucom.2020.02.027													
J								A more general incremental inter -agent learning adaptive control for multiple identical processes in mass production	NEUROCOMPUTING										Incremental inter-agent learning; Adaptive control; Mass production	COOPERATIVE OUTPUT REGULATION; LINEAR MULTIAGENT SYSTEMS; BARRIER LYAPUNOV FUNCTIONS; FEEDBACK CONTROL; COVERAGE CONTROL	Mass production has been a trend for modern manufacturing. Information from peer processes may be used to improve the individual process control performance. The idea of 'incremental step mimicking' has been presented in our previous work [1] which resulted in 'incremental inter-agent learning' (IIAL) adaptive control. However, that work is based on a primitive adaptive control in which the control input is directly calculated from the online-identified model. This paper explores the inter-agent learning adaptive control based on a more complicated adaptive control, and proposes a more general Full-Scale IIAL (FS-IIAL) of which the previous IIAL [1] can be viewed as a special case. With the ensured robust stability, the proposed work is applied on the case when LIP formulae is a single layer RBF neural network, and simulation result validates the superior control performance of each process over the original adaptive control and the previous IIAL. (C) 2020 Elsevier B.V. All rights reserved.																	0925-2312	1872-8286				JUL 15	2020	397						70	93		10.1016/j.neucom.2020.02.021													
J								A dual-domain deep lattice network for rapid MRI reconstruction	NEUROCOMPUTING										Compressed sensing; Magnetic resonance imaging; Dual domain; Deep neural network	IMAGE-RECONSTRUCTION; SENSE	Compressed sensing is utilized with the aims of reconstructing an MRI using a fraction of measurements to accelerate magnetic resonance imaging called compressed sensing magnetic resonance imaging (CS-MRI). Conventional optimization-based CS-MRI methods use random under-sampling patterns and model the MRI data in the image domain as the classic CS-MRI paradigm. Instead, we design a uniform under-sampling strategy and explore the potential of modeling the MRI data directly in the measured Fourier domain. We propose a dual-domain deep lattice network (DD-DLN) for CS-MRI with variable density uniform under-sampling. We train the networks to learn the mapping between both image and frequency domains. We observe the dual networks have complementary advantages, which motivates their combination via a lattice structure. Experiments show that the proposed DD-DLN model provides promising performance in CS-MRI under the designed variable density uniform under-sampling. (C) 2020 Elsevier B.V. All rights reserved.																	0925-2312	1872-8286				JUL 15	2020	397						94	107		10.1016/j.neucom.2020.01.063													
J								Matrix-valued twin-multistate Hopfield neural networks	NEUROCOMPUTING										Complex-valued neural networks; Hopfield neural networks; Twin-multistate activation function	ASSOCIATIVE MEMORY; DYNAMICS	A complex-valued Hopfield neural network (CHNN) has been widely used for the storage of image data. The CHNN has been extended using hypercomplex numbers. A couple of hypercomplex-valued Hopfield neural networks employ a twin-multistate activation function to reduce the numbers of weight parameters. In this work, we propose a matrix-valued twin-multistate Hopfield neural network (MTMHNN), whose neuron states and weights are 2 x 2 matrices. Computer simulations show that the MTMHNN has better noise tolerance than the hypercomplex-valued twin-multistate Hopfield neural networks. (C) 2020 Elsevier B.V. All rights reserved.																	0925-2312	1872-8286				JUL 15	2020	397						108	113		10.1016/j.neucom.2020.02.056													
