PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J								De-risking long-term care insurance	SOFT COMPUTING										Long-term care insurance; De-risking; Disability risk; Conditional VaR minimization	STOCHASTIC MORTALITY; MANAGEMENT	In this paper, we propose a de-risking strategy model for LTC insurers facing with longevity and disability risks, by constructing hedge positions with vanilla disability swaps and options. We rely on long-term care insurance in a multiple state framework. The optimal hedge level for each de-risking strategies is computed, respectively, by minimizing the total cost of the de-risking strategy under the Conditional Value-at-Risk (CVaR) constraint on the total unfunded liabilities and minimizing the CVaR under a total cost constraint. A numerical application is performed, and the results suggest that a de-risking strategy based on disability derivatives can be a viable solution to reduce the portfolio riskiness of LTC insurers.																	1432-7643	1433-7479				JUN	2020	24	12			SI		8627	8641		10.1007/s00500-019-04658-0													
J								Improving portfolios global performance using a cleaned and robust covariance matrix estimate	SOFT COMPUTING										Portfolio selection; Maximum variety portfolio; Minimum variance portfolio; Covariance matrix; Random matrix theory; Thresholding; Factor model; Elliptic distribution	NOISE; DISTRIBUTIONS; ALGORITHM; LOCATION	This paper presents how the use of a cleaned and robust covariance matrix estimate can improve significantly the overall performance of maximum variety and minimum variance portfolios. We assume that the asset returns are modelled through a multi-factor model where the error term is a multivariate and correlated elliptical symmetric noise extending the classical Gaussian assumptions. The factors are supposed to be unobservable and we focus on a recent method of model order selection, based on the random matrix theory to identify the most informative subspace and then to obtain a cleaned (or de-noised) covariance matrix estimate to be used in the maximum variety and minimum variance portfolio allocation processes. We apply our methodology on real market data and show the improvements it brings if compared with other techniques especially for non-homogeneous asset returns.																	1432-7643	1433-7479				JUN	2020	24	12			SI		8643	8654		10.1007/s00500-020-04840-9													
J								On typical hesitant fuzzy automata	SOFT COMPUTING										Hesitant fuzzy set; Typical hesitant fuzzy automata; Nondeterminism	COMPUTING POWER; SETS; AGGREGATION; LANGUAGES; TYPE-2	In this paper, we study a new generalization for the notion of fuzzy automata, which we called typical hesitant fuzzy automata. First, we present the formulations of the mathematics framework for the theory of typical hesitant fuzzy automata. Second, we then show a method to transform nondeterministic typical hesitant fuzzy automata (in short nthfa) into deterministic typical hesitant fuzzy automata (in short dthfa), which is effective at removing nondeterminism but does not preserve faithfully the associated typical hesitant fuzzy language. Moreover, we show that the power of any nthfa is equivalent to a finite family of fuzzy automata.																	1432-7643	1433-7479				JUN	2020	24	12			SI		8725	8736		10.1007/s00500-020-04896-7													
J								A characterization of pseudofinite MV-algebras	SOFT COMPUTING										MV-algebra; Pseudofiniteness; Definable wellfoundedness		We consider pseudofinite MV-algebras. As a main result, we show that an infinite MV-algebra is pseudofinite if and only if it is definably well founded, improving a result of a previous paper. Moreover, we show that the theory of pseudofinite MV-algebras has a partial form of elimination of quantifiers. Further, we show that the class of pseudofinite MV-chains and the class of pseudofinite MV-algebras are not finitely axiomatizable, we give some collapsing results for pseudofinite MV-algebras, we consider relative subalgebras of pseudofinite MV-algebras, and we study ideals of pseudofinite MV-algebras.																	1432-7643	1433-7479				JUN	2020	24	12			SI		8751	8761		10.1007/s00500-020-04910-y													
J								Application of artificial neural networks to predict flow velocity in a 180 degrees sharp bend with and without a spur dike	SOFT COMPUTING										Flow pattern; Sharp bend channel; ADV; Spur dike; Artificial neural network; Outlier detection	EXTREME LEARNING-MACHINE; FIELD; SCOUR; REGRESSION; SIMULATION; MODELS	This work has compared the performance of three well-known artificial neural network (ANN) approaches in turbulent flow pattern modeling based on geometric characteristics of the channel (angle of horizon, distance from outer bank of the bend, and distance from the bed) in a 180 degrees sharp bend with and without a T-shaped spur dike. ANN methods discussed in this work are feed-forward neural network, cascade feed-forward neural network, and extreme learning machines. Acoustic Doppler velocimetry is used to measure the velocity components in x, y, and z directions. Conducting this research is innovative and significant from three aspects: First, the data of the flow pattern around T-shaped spur dikes in a 180 degrees bend, given its high importance in rivers in nature, are very rarely available; second, application of neural network models for understanding the flow nature is highly efficient at other bend points where no experimental or field measurements have been conducted; and third, with these models, the cost and time required for conducting numerical and experimental modeling for prediction of the flow velocity significantly decrease. Outliers (abnormalities or anomalies) may be generated by various factors in the measured velocities. Before modeling by ANNs, the self-organizing map clustering method is used to detect outliers to obtain more accurate models. Performance of ANN models is evaluated using correlation coefficient (R) and root mean squared error criteria. In order to compare the performance of ANNs in flow velocity modeling at different locations of the bend, seven different data groups are considered using different combinations of samples by random sampling. Results of comparison of ANN models with experimental data indicate that ANNs provide reasonable results in most cases and may be employed successfully in estimating the velocity in sharp bends with and without the presence of a spur dike. Moreover, it may be concluded that ANN models without spur dikes are more accurate than those with spur dikes due to creating less turbulence flow.																	1432-7643	1433-7479				JUN	2020	24	12			SI		8805	8821		10.1007/s00500-019-04413-5													
J								Supplier selection using extended IT2 fuzzy TOPSIS and IT2 fuzzy MOORA considering subjective and objective factors	SOFT COMPUTING										Interval type-2 fuzzy sets; MCDM; Extended IT2F TOPSIS; Extended IT2F MOORA; Supplier selection; Subjective and objective factors	MODEL; SETS; CRITERIA	During recent years, determination of efficient supplier has become a major challenge for improving the organizational efficiency. However, determination of suitable suppliers is always a complex multiple criteria decision-making (MCDM) problem because it involves the consideration of a large number of objective and subjective factors and also the factors may be uncertain and conflict in nature. This paper presents two novel MCDM techniques in interval type-2 fuzzy (IT2F) environment capable of handling uncertain subjective and objective factors simultaneously for selection of efficient suppliers in real-life applications. Technique for order preference by similarity to the ideal solution (TOPSIS) and multi-objective optimization on the basis of ratio analysis (MOORA) methods are used in IT2F environment to evaluate subjective factors with regard to subjective factor measures (SFM), and traditional normalization technique is used to evaluate the objective factors in terms of objective factor measures (OFMs). Then, SFM and OFM are used to calculate supplier selection index (SSI) by using Brown and Gibson model. The proposed models are then demonstrated with a case study in an Indian manufacturing organization for selection of efficient suppliers. Sensitivity analysis and comparative study of the results are carried out. It is found that the model is useful and efficient for decision making and evaluation of suitable suppliers in an uncertain environment.																	1432-7643	1433-7479				JUN	2020	24	12			SI		8899	8915		10.1007/s00500-019-04419-z													
J								Enhancing differential evolution algorithm with repulsive behavior	SOFT COMPUTING										Evolutionary algorithm; Differential evolution; Repulsive behavior; Artificial neural network training; Four-bar mechanism	PARTICLE SWARM OPTIMIZATION; MUTATION; PERFORMANCE; STRATEGIES	In the real world, differential evolution (DE) algorithm can effectively solve optimization problems in engineering; thus, DE has been applied in various fields. However, in complex multimodal problems, DE may encounter stagnation during iterations. Thus, we propose an improved DE algorithm with repulsive behavior, named RBDE. The core idea of RBDE is that offsprings no longer simply learn from the current optima but continue to explore the direction in which the current optimal individual is repelled by poorer individuals. This mechanism increases the diversity of the learning direction of a population. RBDE includes two types of repulsive behaviors: In the first, RBDE selects two parents as the source of repulsion and generates two different repulsive forces to promote the offspring to explore the optimal individual; the other considers that the gradient of the repulsion between the parents is the learning direction of the offspring. The repulsive behavior can effectively alleviate the stagnation of DE when dealing with multimodal problems. To evaluate the performance of RBDE, we use CEC2017 benchmarks to test RBDE and nine other algorithms. The results show that the performance of RBDE is better than that of the other nine algorithms. In addition, RBDE is used to train an artificial neural network and is applied to the optimization problem of four-bar linkages, whose results indicate that the model obtained by RBDE is more accurate than those by the other algorithms.																	1432-7643	1433-7479				JUN	2020	24	12			SI		9279	9305		10.1007/s00500-019-04454-w													
J								Supervised feature learning by adversarial autoencoder approach for object classification in dual X-ray image of luggage	JOURNAL OF INTELLIGENT MANUFACTURING										Transport security; Baggage control; Object detection; YOLOv3; Features learning; Autoencoder	FEATURE-EXTRACTION; EDS	X-ray inspection by control officers is not always consistent when inspecting baggage since this task are monotonous, tedious and tiring for human inspectors. Thus, a semi-automatic inspection makes sense as a solution in this case. In this perspective, the study presents a novel feature learning model for object classification in luggage dual X-ray images in order to detect explosives objects and firearms. We propose to use supervised feature learning by autoencoders approach. Object detection is performed by a modified YOLOv3 to detect all the presented objects without classification. The features learning is carried out by labeled adversarial autoencoders. The classification is performed by a support vector machine to classify a new object as explosive, firearms or non-threatening objects. To show the superiority of our proposed system, a comparative analysis was carried out to several methods of deep learning. The results indicate that the proposed system leads to efficient objects classification in complex environments, achieving an accuracy of 98.00% and 96.50% in detection of firearms and explosive objects respectively.																	0956-5515	1572-8145				JUN	2020	31	5					1101	1112		10.1007/s10845-019-01498-5													
J								Real-time machining data application and service based on IMT digital twin	JOURNAL OF INTELLIGENT MANUFACTURING										Digital twin; Intelligent machine tool; Machining data; Data fusion; Data service	BIG DATA; TOOLS; SYSTEM; OPTIMIZATION; PARADIGM; DESIGN	With the development of manufacturing, machining data applications are becoming a key technological component of enhancing the intelligence of manufacturing. The new generation of machine tools should be digitalized, highly efficient, network-accessible and intelligent. An intelligent machine tool (IMT) driven by the digital twin provides a superior solution for the development of intelligent manufacturing. In this paper, a real-time machining data application and service based on IMT digital twin is presented. Multisensor fusion technology is adopted for real-time data acquisition and processing. Data transmission and storage are completed using the MTConnect protocol and components. Multiple forms of HMIs and applications are developed for data visualization and analysis in digital twin, including the machining trajectory, machining status and energy consumption. An IMT digital twin model is established with the aim of further data analysis and optimization, such as the machine tool dynamics, contour error estimation and compensation. Examples of the IMT digital twin application are presented to prove that the development method of the IMT digital twin is effective and feasible. The perspective development of machining data analysis and service is also discussed.																	0956-5515	1572-8145				JUN	2020	31	5					1113	1132		10.1007/s10845-019-01500-0													
J								Identification and classification of materials using machine vision and machine learning in the context of industry 4.0	JOURNAL OF INTELLIGENT MANUFACTURING										Industry 4; 0; Image processing; Machine vision; Machine learning; Material classification; Support vector machine	NEURAL-NETWORK; SYSTEM	Manufacturing has experienced tremendous changes from industry 1.0 to industry 4.0 with the advancement of technology in fast-developing areas such as computing, image processing, automation, machine vision, machine learning along with big data and Internet of things. Machine tools in industry 4.0 shall have the ability to identify materials which they handle so that they can make and implement certain decisions on their own as needed. This paper aims to present a generalized methodology for automated material identification using machine vision and machine learning technologies to contribute to the cognitive abilities of machine tools as wells as material handling devices such as robots deployed in industry 4.0. A dataset of the surfaces of four materials (Aluminium, Copper, Medium density fibre board, and Mild steel) that need to be identified and classified is prepared and processed to extract red, green and blue color components of RGB color model. These color components are used as features while training the machine learning algorithm. Support vector machine is used as a classifier and other classification algorithms such as Decision trees, Random forests, Logistic regression, and k-Nearest Neighbor are also applied to the prepared data set. The capability of the proposed methodology to identify the different group of materials is verified with the images available in an open source database. The methodology presented has been validated by conducting four experiments for checking the classification accuracies of the classifier. Its robustness has also been checked for various camera orientations, illumination levels, and focal length of the lens. The results presented show that the proposed scheme can be implemented in an existing manufacturing setup without major modifications.																	0956-5515	1572-8145				JUN	2020	31	5					1229	1241		10.1007/s10845-019-01508-6													
