PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J								I Feel I Feel You: A Theory of Mind Experiment in Games	KUNSTLICHE INTELLIGENZ										Theory of mind; Affective computing; Digital games; Artificial agents; Preference learning	SOMATIC MARKER HYPOTHESIS; FRUSTRATION	In this study into the player's emotional theory of mind (ToM) of gameplaying agents, we investigate how an agent's behaviour and the player's own performance and emotions shape the recognition of a frustrated behaviour. We focus on the perception of frustration as it is a prevalent affective experience in human-computer interaction. We present a testbed game tailored towards this end, in which a player competes against an agent with a frustration model based on theory. We collect gameplay data, an annotated ground truth about the player's appraisal of the agent's frustration, and apply face recognition to estimate the player's emotional state. We examine the collected data through correlation analysis and predictive machine learning models, and find that the player's observable emotions are not correlated highly with the perceived frustration of the agent. This suggests that our subject's ToM is a cognitive process based on the gameplay context. Our predictive models-using ranking support vector machines-corroborate these results, yielding moderately accurate predictors of players' ToM.																	0933-1875	1610-1987				MAR	2020	34	1			SI		45	55		10.1007/s13218-020-00641-2		FEB 2020											
J								One Explanation Does Not Fit All The Promise of Interactive Explanations for Machine Learning Transparency	KUNSTLICHE INTELLIGENZ										Interactive; Personalised; Explanations; Counterfactuals		The need for transparency of predictive systems based on Machine Learning algorithms arises as a consequence of their ever-increasing proliferation in the industry. Whenever black-box algorithmic predictions influence human affairs, the inner workings of these algorithms should be scrutinised and their decisions explained to the relevant stakeholders, including the system engineers, the system's operators and the individuals whose case is being decided. While a variety of interpretability and explainability methods is available, none of them is a panacea that can satisfy all diverse expectations and competing objectives that might be required by the parties involved. We address this challenge in this paper by discussing the promises of Interactive Machine Learning for improved transparency of black-box systems using the example of contrastive explanations-a state-of-the-art approach to Interpretable Machine Learning. Specifically, we show how to personalise counterfactual explanations by interactively adjusting their conditional statements and extract additional explanations by asking follow-up "What if?" questions. Our experience in building, deploying and presenting this type of system allowed us to list desired properties as well as potential limitations, which can be used to guide the development of interactive explainers. While customising the medium of interaction, i.e., the user interface comprising of various communication channels, may give an impression of personalisation, we argue that adjusting the explanation itself and its content is more important. To this end, properties such as breadth, scope, context, purpose and target of the explanation have to be considered, in addition to explicitly informing the explainee about its limitations and caveats. Furthermore, we discuss the challenges of mirroring the explainee's mental model, which is the main building block of intelligible human-machine interactions. We also deliberate on the risks of allowing the explainee to freely manipulate the explanations and thereby extracting information about the underlying predictive model, which might be leveraged by malicious actors to steal or game the model. Finally, building an end-to-end interactive explainability system is a challenging engineering task; unless the main goal is its deployment, we recommend "Wizard of Oz" studies as a proxy for testing and evaluating standalone interactive explainability algorithms.																	0933-1875	1610-1987				JUN	2020	34	2			SI		235	250		10.1007/s13218-020-00637-y		FEB 2020											
J								Bregman Itoh-Abe Methods for Sparse Optimisation	JOURNAL OF MATHEMATICAL IMAGING AND VISION										Non-convex optimisation; Non-smooth optimisation; Bregman iteration; Inverse scale space; Geometric numerical integration; Discrete gradient methods	DISCRETE GRADIENT METHODS; SCALE-SPACE; GEOMETRIC INTEGRATION; REGULARIZATION; ALGORITHMS; ITERATIONS	In this paper we propose optimisation methods for variational regularisation problems based on discretising the inverse scale space flow with discrete gradient methods. Inverse scale space flow generalises gradient flows by incorporating a generalised Bregman distance as the underlying metric. Its discrete-time counterparts, Bregman iterations and linearised Bregman iterations are popular regularisation schemes for inverse problems that incorporate a priori information without loss of contrast. Discrete gradient methods are tools from geometric numerical integration for preserving energy dissipation of dissipative differential systems. The resultant Bregman discrete gradient methods are unconditionally dissipative and achieve rapid convergence rates by exploiting structures of the problem such as sparsity. Building on previous work on discrete gradients for non-smooth, non-convex optimisation, we prove convergence guarantees for these methods in a Clarke subdifferential framework. Numerical results for convex and non-convex examples are presented.																	0924-9907	1573-7683				JUL	2020	62	6-7			SI		842	857		10.1007/s10851-020-00944-x		FEB 2020											
J								Crouzeix-Raviart Approximation of the Total Variation on Simplicial Meshes	JOURNAL OF MATHEMATICAL IMAGING AND VISION										Image processing; Total variation; Non-conforming P1 (Crouzeix-Raviart) finite elements; Error estimates	TOTAL VARIATION MINIMIZATION; FINITE-ELEMENT METHODS; IMAGE; REGULARIZATION; CONVERGENCE; MODEL; INTERPOLATION; EVOLUTION; FLOW	We propose an adaptive implementation of a Crouzeix-Raviart-based discretization of the total variation, which has the property of approximating from below the total variation, with metrication errors only depending on the local curvature, rather than on the orientation as is usual for other approaches.																	0924-9907	1573-7683				JUL	2020	62	6-7			SI		872	899		10.1007/s10851-019-00939-3		FEB 2020											
J								Mapping for meaning: the embodied sonification listening model and its implications for the mapping problem in sonic information design	JOURNAL ON MULTIMODAL USER INTERFACES										Auditory display; Sonification; Conceptual metaphor; Image schema; Conceptual blending	METAPHOR	This is a theoretical paper that considers the mapping problem, a foundational issue which arises when designing a sonification, as it applies to sonic information design. We argue that this problem can be addressed by using models from the field of embodied cognitive science, including embodied image schema theory, conceptual metaphor theory and conceptual blends, and from research which treats sound and musical structures using these models, when mapping data to sound. However, there are currently very few theoretical frameworks for applying embodied cognition principles in a sonic information design context. This article describes one such framework, the embodied sonification listening model, which provides a theoretical description of sonification listening in terms of conceptual metaphor theory.																	1783-7677	1783-8738				JUN	2020	14	2			SI		143	151		10.1007/s12193-020-00318-y		FEB 2020											
J								VOSTR: Video Object Segmentation via Transferable Representations	INTERNATIONAL JOURNAL OF COMPUTER VISION										Video object segmentation; Transfer learning; Weakly-supervised learning		In order to learn video object segmentation models, conventional methods require a large amount of pixel-wise ground truth annotations. However, collecting such supervised data is time-consuming and labor-intensive. In this paper, we exploit existing annotations in source images and transfer such visual information to segment videos with unseen object categories. Without using any annotations in the target video, we propose a method to jointly mine useful segments and learn feature representations that better adapt to the target frames. The entire process is decomposed into three tasks: (1) refining the responses with fully-connected CRFs, (2) solving a submodular function for selecting object-like segments, and (3) learning a CNN model with a transferable module for adapting seen categories in the source domain to the unseen target video. We present an iterative update scheme between three tasks to self-learn the final solution for object segmentation. Experimental results on numerous benchmark datasets demonstrate that the proposed method performs favorably against the state-of-the-art algorithms.																	0920-5691	1573-1405				APR	2020	128	4			SI		931	949		10.1007/s11263-019-01224-x		FEB 2020											
J								Visual Social Relationship Recognition	INTERNATIONAL JOURNAL OF COMPUTER VISION										Social relationship; Label ambiguity; Context-driven analysis; Attention	PEOPLE	Social relationships form the basis of social structure of humans. Developing computational models to understand social relationships from visual data is essential for building intelligent machines that can better interact with humans in a social environment. In this work, we study the problem of visual social relationship recognition in images. We propose a dual-glance model for social relationship recognition, where the first glance fixates at the person of interest and the second glance deploys attention mechanism to exploit contextual cues. To enable this study, we curated a large scale People in Social Context dataset, which comprises of 23,311 images and 79,244 person pairs with annotated social relationships. Since visually identifying social relationship bears certain degree of uncertainty, we further propose an adaptive focal loss to leverage the ambiguous annotations for more effective learning. We conduct extensive experiments to quantitatively and qualitatively demonstrate the efficacy of our proposed method, which yields state-of-the-art performance on social relationship recognition.																	0920-5691	1573-1405				JUN	2020	128	6					1750	1764		10.1007/s11263-020-01295-1		FEB 2020											
J								RGB-IR Person Re-identification by Cross-Modality Similarity Preservation	INTERNATIONAL JOURNAL OF COMPUTER VISION										Person re-identification; Cross-modality model; RGB-infrared matching	FACE	Person re-identification (Re-ID) is an important problem in video surveillance for matching pedestrian images across non-overlapping camera views. Currently, most works focus on RGB-based Re-ID. However, RGB images are not well suited to a dark environment; consequently, infrared (IR) imaging becomes necessary for indoor scenes with low lighting and 24-h outdoor scene surveillance systems. In such scenarios, matching needs to be performed between RGB images and IR images, which exhibit different visual characteristics; this cross-modality matching problem is more challenging than RGB-based Re-ID due to the lack of visible colour information in IR images. To address this challenge, we study the RGB-IR cross-modality Re-ID (RGB-IR Re-ID) problem. Rather than applying existing cross-modality matching models that operate under the assumption of identical data distributions between training and testing sets to handle the discrepancy between RGB and IR modalities for Re-ID, we cast learning shared knowledge for cross-modality matching as the problem of cross-modality similarity preservation. We exploit same-modality similarity as the constraint to guide the learning of cross-modality similarity along with the alleviation of modality-specific information, and finally propose a Focal Modality-Aware Similarity-Preserving Loss. To further assist the feature extractor in extracting shared knowledge, we design a modality-gated node as a universal representation of both modality-specific and shared structures for constructing a structure-learnable feature extractor called Modality-Gated Extractor. For validation, we construct a new multi-modality Re-ID dataset, called SYSU-MM01, to enable wider study of this problem. Extensive experiments on this SYSU-MM01 dataset show the effectiveness of our method. Download link of dataset: https://github.com/wuancong/SYSU-MM01.																	0920-5691	1573-1405				JUN	2020	128	6					1765	1785		10.1007/s11263-019-01290-1		FEB 2020											
J								DRIT plus plus : Diverse Image-to-Image Translation via Disentangled Representations	INTERNATIONAL JOURNAL OF COMPUTER VISION												Image-to-image translation aims to learn the mapping between two visual domains. There are two main challenges for this task: (1) lack of aligned training pairs and (2) multiple possible outputs from a single input image. In this work, we present an approach based on disentangled representation for generating diverse outputs without paired training images. To synthesize diverse outputs, we propose to embed images onto two spaces: a domain-invariant content space capturing shared information across domains and a domain-specific attribute space. Our model takes the encoded content features extracted from a given input and attribute vectors sampled from the attribute space to synthesize diverse outputs at test time. To handle unpaired training data, we introduce a cross-cycle consistency loss based on disentangled representations. Qualitative results show that our model can generate diverse and realistic images on a wide range of tasks without paired training data. For quantitative evaluations, we measure realism with user study and Frechet inception distance, and measure diversity with the perceptual distance metric, Jensen-Shannon divergence, and number of statistically-different bins.																	0920-5691	1573-1405				NOV	2020	128	10-11			SI		2402	2417		10.1007/s11263-019-01284-z		FEB 2020											
J								Multi-label feature selection based on information entropy fusion in multi-source decision system	EVOLUTIONARY INTELLIGENCE										Multi-source data; Multi-label feature selection; Rough set; Information fusion	ROUGH SETS; APPROXIMATION; ALGORITHM; MODEL	Feature selection plays an important role in high-dimensional multi-source data, which can improve classification performance of learning algorithm. Most of existing multi-source information fusion focus on the single decision system without considering multi-source and multi-label problems together. Nevertheless, data from different sources along with multiple labels simultaneously are absolutely frequent in many real-world applications. For this issue, in this paper, a multi-source multi-label decision system is proposed, which has more than one decision label. To remove some redundant or irrelevant features in multi-source multi-label decision system, a feature selection algorithm based on positive region for multi-source multi-label data is explored, which uses the feature dependency carried on the fusion decision table. Finally, examples are introduced to elaborate the detail process of the proposed algorithm, and experimental results show the effective performance of the proposed algorithm on multi-source and multi-label data.																	1864-5909	1864-5917				JUN	2020	13	2			SI		255	268		10.1007/s12065-019-00349-9		FEB 2020											
J								Statistical Inter-stimulus Interval Window Estimation for Transient Neuromodulation via Paired Mechanical and Brain Stimulation	FRONTIERS IN NEUROROBOTICS										brain stimulation; transcranial magnetic stimulation; mechanical stimulation; motor evoked potential; statistical estimation	MOTOR CORTEX EXCITABILITY; LONG-TERM POTENTIATION; CORTICOSPINAL EXCITABILITY; SENSORIMOTOR INTEGRATION; FACILITATION EXERCISE; CONVALESCENT PATIENTS; INTENSIVE REPETITION; AFFERENT INHIBITION; FUNCTIONAL RECOVERY; NERVE-CONDUCTION	For achieving motor recovery in individuals with sensorimotor deficits, augmented activation of the appropriate sensorimotor system, and facilitated induction of neural plasticity are essential. An emerging procedure that combines peripheral nerve stimulation and its associative stimulation with central brain stimulation is known to enhance the excitability of the motor cortex. In order to effectively apply this paired stimulation technique, timing between central and peripheral stimuli must be individually adjusted. There is a small range of effective timings between two stimuli, or the inter-stimulus interval window (ISI-W). Properties of ISI-W from neuromodulation in response to mechanical stimulation (Mstim) of muscles have been understudied because of the absence of a versatile and reliable mechanical stimulator. This paper adopted a combination of transcranial magnetic stimulation (TMS) and Mstim by using a high-precision robotic mechanical stimulator. A pneumatically operated robotic tendon tapping device was applied. A low-friction linear cylinder achieved high stimulation precision in time and low electromagnetic artifacts in physiological measurements. This paper describes a procedure to effectively estimate an individual ISI-W from the transiently enhanced motor evoked potential (MEP) with a reduced number of paired Mstim and sub-threshold TMS trials by applying statistical sampling and regression technique. This paper applied a total of four parametric and non-parametric statistical regression methods for ISI-W estimation. The developed procedure helps to reduce time for individually adjusting effective ISI, reducing physical burden on the subject.																	1662-5218					FEB 3	2020	14								1	10.3389/fnbot.2020.00001													
J								Horizontal gene transfer for recombining graphs	GENETIC PROGRAMMING AND EVOLVABLE MACHINES										Graph-based genetic programming; Neuroevolution; Horizontal gene transfer	EVOLUTION	We introduce a form of neutral horizontal gene transfer (HGT) to evolving graphs by graph programming (EGGP). We introduce the mu x lambda evolutionary algorithm (EA), where mu parents each produce lambda children who compete only with their parents. HGT events then copy the entire active component of one surviving parent into the inactive component of another parent, exchanging genetic information without reproduction. Experimental results from symbolic regression problems show that the introduction of the mu x lambda EA and HGT events improve the performance of EGGP. Comparisons with genetic programming and Cartesian genetic programming strongly favour our proposed approach. We also investigate the effect of using HGT events in neuroevolution tasks. We again find that the introduction of HGT improves the performance of EGGP, demonstrating that HGT is an effective cross-domain mechanism for recombining graphs.																	1389-2576	1573-7632				SEP	2020	21	3			SI		321	347		10.1007/s10710-020-09378-1		FEB 2020											
