PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J								Aesthetic product design combining with rough set theory and fuzzy quality function deployment	JOURNAL OF INTELLIGENT & FUZZY SYSTEMS										Product design; customer satisfaction; rough set theory; fuzzy quality function deployment; Blender	SERVICE QUALITY; FRAMEWORK; MODEL; SYSTEM; QFD	The emotional value of products, especially aesthetic qualities are conducive to increasing the market competitiveness along with the improvement of living standards. Therefore, the main purpose of this study is to combine the rough set theory and fuzzy quality function deployment design matrix to construct an innovative model, thus developing an aesthetic product design for customer satisfaction. Taking Blender as an example, the author divides this paper into three phases. Firstly, the author summarizes seven aesthetic qualities through the literature discussions and determines the core aesthetic qualities of Blender by making rough set theory attribute reduction and importance calculation. Secondly, the results are imported into the fuzzy quality function deployment needs facet, and the correlation matrix is established by consulting the expert's opinions to obtain the optimal combination of design features. Finally, the combination of the features produces a bio-conceptual shape via a bionics step. The results show that four out of seven aesthetic attributes (ie, concise, original, elegant, and comfortable) are found to be more significant. The optimal combination of product features are integrated with the bio-inspired method to generate three design solutions, in which the styling of butterfly concept effectively enhances the products' emotional value and customers' aesthetic satisfaction degree.																	1064-1246	1875-8967					2020	39	1					1131	1146		10.3233/JIFS-192032													
J								Aircraft fleet route optimization based on cost and low carbon emission in aviation line alliance network	JOURNAL OF INTELLIGENT & FUZZY SYSTEMS										Aircraft fleet route optimization; multi-airbases stochastic; time and capacity constraints; improved NSGA-II algorithm		This paper studies the flight path optimization problem of air cargo companies in aviation line alliance. There are two limitations in this paper. One is to limit of the number and location of airbases and capacity in the air network. The other is to limit of flight time and airspace capacity of full cargo aircraft in actual operation. Considering the influence of alliance on operation, the selection probability of air alliance is introduced. It is assuming that all cargo aircraft is one type, the unit transportation cost of every aviation line is the same as each other, the queuing problem of aircraft landing is not considered, and the network transportation demand of itself must be completed by an airline. It proposes a directed aircraft fleet routing problem optimization model (SMDDDAAAFRPTW) with multi-airbase stochastic and time constraints to minimize total operating cost and flight distance. Using the multi-objective optimization algorithm NSGA-II by most scholars, and improving the initial solution generation step, introducing Genetic engineering into cross-mutation to solve the optimal number and location of air bases and fleet routing of multiple aircraft. Comparing with the weighted method and ant colony algorithm, it shows that the improved NSGA-II algorithm is effective and has better computational efficiency. The results show that the more segments are selected for outsourcing, the lowest cost of network and the lowest carbon emission. This kind of decision-making behavior is only suitable for the initial operation phase of the enterprise.																	1064-1246	1875-8967					2020	39	1					1163	1182		10.3233/JIFS-192041													
J								On the rectifying multiple deferred state plan in the presence of uncertain parameter	JOURNAL OF INTELLIGENT & FUZZY SYSTEMS										Statistical quality control; fuzzy multiple deferred state sampling plan; average total inspection; fuzzy numbers arithmetic	SAMPLING PLAN; INSPECTION; DESIGN	The quality of manufactured products plays a very important role in increasing consumer satisfaction. One approach to improving outgoing lot quality is applying screening method. In this paper, a multiple deferred state sampling plan is presented for a unilateral-univariate normal process with imprecise process quality in the presence of the rectifying inspection. To assess the performance of the proposed plan, a mathematical model is derived for calculating the fuzzy average total inspection ((ATI) over tilde) under the operation of the proposed plan. The obtained conclusions indicate that the proposed plan is more economical than the existing plans in terms of (ATI) over tilde measure. A numerical example is given to demonstrate how to apply the introduced plan in the real world.																	1064-1246	1875-8967					2020	39	1					1197	1211		10.3233/JIFS-192097													
J								Double-weighted neighborhood standardization method with applications to multimode-process fault detection	JOURNAL OF INTELLIGENT & FUZZY SYSTEMS										multimode process; double-weighted neighborhood standardization; principal component analysis; fault detection	PRINCIPAL COMPONENT ANALYSIS; MULTIPLE OPERATING MODES; DIAGNOSIS	As modern industrial processes often have multiple production modes, multimode-process monitoring has become an important issue. In multimode processes, the operating condition may often switch among different modes. As a result, popular process monitoring methods such as principal component analysis (PCA) and partial least squares (PLS) method should not be directly applied because they are based on a fundamental assumption that the process only has one stable operating condition. In this paper, a novel multimode-process data-standardization approach called double-weighted neighborhood standardization (DWNS) is proposed to solve the problem of multimode characteristics. This approach can transform multimode data into approximately single-mode data, which follow a Gaussian distribution. By analyzing a concrete example, this study indicates that the DWNS strategy is effective for multimode data preprocessing. Moreover, a novel fault detection method called DWNS-PCA is proposed for multimode processes. Finally, a numerical example and the penicillin fermentation process are used to test the validity and effectiveness of the DWNS-PCA. The results demonstrate that the proposed data-standardization method is suitable for multimode data, and the DWNS-PCA process monitoring method is effective for detecting faults in multimode processes.																	1064-1246	1875-8967					2020	39	1					1243	1256		10.3233/JIFS-192158													
J								CC-CSA: A culture&chaos-inspired clonal selection algorithm for abnormal detection	JOURNAL OF INTELLIGENT & FUZZY SYSTEMS										Artificial immune system; clonal selection algorithm; culture algorithm; chaos mechanism; abnormal detection	SEARCH	The clonal selection algorithm(CSA) is a core method in artificial immune system, which is famous for its intelligent evolution in artificial intelligence application. However, There are some shortcomings in the algorithm, such as local optima and low convergence speed, which make its practical effects not ideal. Culture algorithm(CA) is driven by knowledge, which can significantly improve the evolutionary efficiency. Chaos mechanism can make the algorithm have better problem space coverage ability. Therefore, a culture&chaos-inspired CSA(CC-CSA) is proposed in this paper to deal with the problems mentioned before. CC-CSA adopts the double-layer evolutionary framework of CA to extract knowledge and guide the crossover and chaotic mutation operation to complete the evolution process. The implicit knowledge is used to adaptively control the chaotic mutation scale, guide the individuals to jump out of the local optima, and realize the accurate search in the latter evolution cycle to gradually approach the optimal solution. It can be seen from the mathematical model analysis that CC-CSA can converge to the global optimal solution. Compared with the experimental results of the original CSA and its representative, up-to-date improved methods, CC-CSA has the fastest convergence speed and the best detection performances. It is also proved that CC-CSA can solve the problems of local optima and slow convergence speed by using the knowledge guidance of CA's double-layer framework and good coverage ability of chaos mechanism to the problem space.																	1064-1246	1875-8967					2020	39	1					1289	1301		10.3233/JIFS-192188													
J								Multi-criteria fuzzy comprehensive evaluation in interval environment with dual preferences	JOURNAL OF INTELLIGENT & FUZZY SYSTEMS										Aggregation operators; evaluation; information fusion; multi-criteria decision making; weights adjustment	WEIGHTED AVERAGING AGGREGATION; LINGUISTIC DECISION-MAKING; OPERATORS	This work firstly proposes some weight adjusting and preference interfering methods to generate more suitable weight vector in two-tier multi-criteria decision making. The proposed models simultaneously consider the original weight information and subjective preferences of decision makers under interval numbers based evaluation environments. A recently proposed weights allocation method based on convex poset is applied to determine the weight vectors from subjective preferences. With well adjusted and melted weight information, some fuzzy comprehensive evaluations are realized by applying Shilkret Integrals with melted preferences. A numerical example with corresponding decision rules for online shop evaluation problem is also presented for practitioners to refer to.																	1064-1246	1875-8967					2020	39	1					1361	1369		10.3233/JIFS-200123													
J								A novel method to derive the intuitionistic multiplicative priority vector for the intuitionistic multiplicative preference relation	JOURNAL OF INTELLIGENT & FUZZY SYSTEMS										Intuitionistic multiplicative preference relation; consistency; intuitionistic multiplicative priority vector	GROUP DECISION-MAKING; MODELS	Consistency is related with reasonableness of the priority vector derived from a preference relation. In this paper, it is pointed out by an example that the existing consistency for the intuitionistic multiplicative preference relations (IMPR) is weak that the ranking or the optimal alternative could not always be derived from the given consistent IMPR. We provide a novel consistency for the IMPRs by the score function and accuracy function and characterize it with the S-normalized and A-normalized intuitionistic multiplicative priority vectors (IMPV). Then, we propose methods to check and reach the S-normalization, the acceptable consistency of the IMPR by its local IMPVs. We also give some examples to show how the proposed methods work and make comparisons with the existing methods to demonstrate the advantages and disadvantages of the proposed methods.																	1064-1246	1875-8967					2020	39	1					1371	1380		10.3233/JIFS-200128													
J								Dimensionality reduction of tensor based on subspace learning and local homeomorphism	JOURNAL OF INTELLIGENT & FUZZY SYSTEMS										Tensors; dimensionality reduction; subspace learning; local homeomorphism	DECOMPOSITIONS	In this paper we address the problem of dimensionality reduction of tensor data. There are three contributions in this paper. Local Homeomorphism is the intrinsic mathematical feature of manifolds and the basis of many manifold learning algorithms. However, these algorithms are developed for vector data, not suitable for tensor data. Our first contribution is to derive a tensor version of dimensionality reduction based on local homeomorphism. Tucker decomposition is widely used in dimensionality reduction of tensor data. However, Tucker decomposition without any regularization is actually a traditional subspace learning problem. Our second contribution is to propose a local homeomorphism regularized Tucker decomposition and applies it to dimensionality reduction of tensor data, called dimensionality reduction of tensor data based on subspace learning and homeomorphism, SLLH for short. As far as dimensionality reduction is concerned, only the core tensor in Tucker decomposition is the target, while the mode product matrices are only by-products. Therefore, many algorithms absorb all these mode product matrices into a big matrix by using the conversion theorem of tensor algebra. However, in Tucker decomposition, each mode product matrix represents dimensionality reduction for a specific dimension of tensor. Our third contribution is to propose an iterative solution method for SLLH, in which each mode product matrix of the current iteration is calculated from other mode product matrices and the core tensor of the previous iteration. The core tensor is evolved iteratively from the iteratively-calculated mode product matrices. The experimental results presented in this paper show that the proposed SLLH outperforms many of the state-of-the-art algorithms.																	1064-1246	1875-8967					2020	39	1					1391	1405		10.3233/JIFS-200182													
J								A Data-Driven Model-Based Regression Applied to Panchromatic Sharpening	IEEE TRANSACTIONS ON IMAGE PROCESSING										Multivariate linear regression; injection models; pansharpening; image fusion; remote sensing	IMAGE FUSION TECHNIQUE; SPARSE REPRESENTATION; INTENSITY MODULATION; PAN; DECOMPOSITION; ENHANCEMENT; TRANSFORM; MS	Image fusion is growing interest in recent years, thanks to the huge amount of data acquired everyday by sensors on board of satellite platforms. The enhancement of the spatial resolution of a multispectral (MS) image through the use of a panchromatic (PAN) image, usually called pansharpening, is getting more and more relevant. In this work, we focus on the problem of the estimation of the injection coefficients that rule the enhancement of the spatial resolution of the MS image by properly adding the PAN details. In particular, a statistical analysis of the residuals coming from the linear multivariate regression between details extracted from the PAN image and the MS image is performed. A novel hybrid model is introduced for accurately describing the statistical distribution of these residuals, together with a procedure for efficiently estimating both the parameters of the residual distribution and the injection coefficients. The improvements achieved by the proposed approach are assessed using two very high resolution datasets acquired by the WorldView-3 and Worldview-4 satellites. The benefits of the proposed approach are particularly clear when vegetated areas are involved in the fusion process.																	1057-7149	1941-0042					2020	29						7779	7794		10.1109/TIP.2020.3007824													
J								Mutual Context Network for Jointly Estimating Egocentric Gaze and Action	IEEE TRANSACTIONS ON IMAGE PROCESSING										Gaze prediction; egocentric video; action recognition	ACTIVITY RECOGNITION; EYE-MOVEMENTS; VISION; MEMORY	In this work, we address two coupled tasks of gaze prediction and action recognition in egocentric videos by exploring their mutual context: the information from gaze prediction facilitates action recognition and vice versa. Our assumption is that during the procedure of performing a manipulation task, on the one hand, what a person is doing determines where the person is looking at. On the other hand, the gaze location reveals gaze regions which contain important and information about the undergoing action and also the non-gaze regions that include complimentary clues for differentiating some fine-grained actions. We propose a novel mutual context network (MCN) that jointly learns action-dependent gaze prediction and gaze-guided action recognition in an end-to-end manner. Experiments on multiple egocentric video datasets demonstrate that our MCN achieves state-of-the-art performance of both gaze prediction and action recognition. The experiments also show that action-dependent gaze patterns could be learned with our method.																	1057-7149	1941-0042					2020	29						7795	7806		10.1109/TIP.2020.3007841													
