PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J								GMMSP on GPU	JOURNAL OF REAL-TIME IMAGE PROCESSING										GPGPU; CUDA; Superpixel; Image segmentation	SUPERPIXELS	Superpixel segmentation is a fundamental task in computer vision. Existing works contribute to superpixel segmentation either by improving segmentation accuracy or by reducing execution time. The former modifies existing models or develops new models to improve accuracy. The latter accelerates existing implementations or reduces algorithm complexity to improve execution rate. This work falls into the second category. Recently, a superpixel algorithm using Gaussian mixture model (GMMSP) achieves state-of-the-art performance in accuracy. After exploring this algorithm, we reached new conclusions on GMMSP that unlock potential concerning fine-grain parallelism implementation. We implement GMMSP with CUDA and make it run on GPUs. Experiments are conducted to validate the consistency between CPU and GPU implementations and to evaluate the performance of our implementation with respect to a serial and an OpenMP implementation. When we consider a full implementation with a postprocessing step executed on CPU to guarantee connectivity constraint, the proposed implementation achieves a speedup of 21x compared to the OpenMP implementation for images of size 240 x 320, using NVIDIA GTX 1080. It is also mentionable that we achieve a performance of over 1000 FPS on GTX 1080 (speedup of 77x compared to the OpenMP implementation) if the connectivity constraint is not included.																	1861-8200	1861-8219				APR	2020	17	2					245	257		10.1007/s11554-018-0762-3													
J								Hierarchical prediction-based motion vector refinement for video frame-rate up-conversion	JOURNAL OF REAL-TIME IMAGE PROCESSING										Frame-rate up-conversion; Adaptive multi-layered block matching criterion; Hierarchical prediction-based motion vector refinement; Robust dual-weighted motion vector smoothing		Motion-compensated frame-rate up-conversion (MC-FRUC) often exploits either bilateral motion estimation (ME) or unidirectional ME with a fixed block size, which constrains the perceptual quality of up-converted video. In this paper, an advanced MC-FRUC approach is proposed by exploiting hierarchical prediction-based motion vector refinement. To reduce block mismatching in texture regions and color areas, an adaptive multi-layered block matching criterion is designed to extract color and edge information, which is integrated with motion information as constraint term. A hierarchical prediction-based motion vector refinement approach is proposed to obtain more accurate and dense motion vector fields (MVFs). To eliminate the outliers of MVFs, a robust dual-weighted motion vector smoothing scheme is adopted by using both spatial correlation and reliability of neighboring blocks. Experimental results show that the proposed approach has low computational complexity and outperforms state-of-the-art works in both objective and subjective qualities of interpolated frames.																	1861-8200	1861-8219				APR	2020	17	2					259	273		10.1007/s11554-018-0767-y													
J								In-loop perceptual model-based rate-distortion optimization for HEVC real-time encoder	JOURNAL OF REAL-TIME IMAGE PROCESSING										HEVC; Rate-distortion optimization (RDO); Motion attention; Visual distortion sensitivity	IMAGE QUALITY ASSESSMENT; MOTION ESTIMATION; BIT ALLOCATION; VIDEO; EFFICIENCY; ALGORITHM	In this paper, a novel High Efficiency Video Coding (HEVC)-compliant perceptual rate-distortion optimization (RDO) scheme is proposed based on motion attention and visual distortion sensitivity models, which both fully utilize in-loop coding information of HEVC. In detail, the motion attention model is designed by using the motion vectors (MVs) estimated during the inter-prediction process. The MV field is refined based on maximum a posteriori (MAP) estimation to remove MV outliers and improve the model's efficiency. In addition, the visual distortion sensitivity is modeled by using the spatiotemporal energy of AC coefficients, which are obtained from HEVC transform process. Then, these two models are incorporated together into the RDO process. As a result, the Lagrange multiplier and quantization parameter are adjusted adaptively in an analytical way. Since the two models are calculated within the HEVC coding loop, the complexity increase is limited. The experimental results indicate that the proposed perceptual RDO scheme can achieve significantly better rate-VQM performance than the conventional RDO scheme. Specifically, the BD-rate can reach a maximum 24.45% and an average 13.68% reduction in terms of the Bjontegaard Delta metric compared to HEVC practical encoder x265.																	1861-8200	1861-8219				APR	2020	17	2					293	311		10.1007/s11554-018-0772-1													
J								Accelerating kernel classifiers through borders mapping	JOURNAL OF REAL-TIME IMAGE PROCESSING										Class borders; Multi-dimensional root finding; Adaptive Gaussian filtering; Nonparametric statistics; Variable kernel density estimation	SENIORITY LOGIC; CLASSIFICATION	Support vector machine (SVM) and other kernel techniques represent a family of powerful statistical classification methods with high accuracy and broad applicability. Because they use all or a significant portion of the training data, however, they can be slow, especially for large problems. Piecewise linear classifiers are similarly versatile, yet have the additional advantages of simplicity, ease of interpretation and, if the number of component linear classifiers is not too large, speed. Here we show how a simple, piecewise linear classifier can be trained from a kernel-based classifier in order to improve the classification speed. The method works by finding the root of the difference in conditional probabilities between pairs of opposite classes to build up a representation of the decision boundary. When tested on 17 different datasets, it succeeded in improving the classification speed of a SVM for 12 of them by up to two orders of magnitude. Of these, two were less accurate than a simple, linear classifier. The method is best suited to problems with continuum features data and smooth probability functions. Because the component linear classifiers are built up individually from an existing classifier, rather than through a simultaneous optimization procedure, the classifier is also fast to train.																	1861-8200	1861-8219				APR	2020	17	2					313	327		10.1007/s11554-018-0769-9													
J								Efficient approximate core transform and its reconfigurable architectures for HEVC	JOURNAL OF REAL-TIME IMAGE PROCESSING										Discrete cosine transform (DCT); Approximation; High efficiency video coding (HEVC); FPGA-based hardware implementation	FAST COMPUTATIONAL ALGORITHM; DISCRETE COSINE; DESIGN	This paper describes a new approximate transform for the high efficiency video coding (HEVC). A 8 x 8 discrete cosine transform (DCT) approximation is proposed and then down-sampled or expanded to generate the 4 x 4, 16 x 16, and 32 x 32 approximate matrices. The proposed 8 x 8 approximation is carried out in part by neighbourhood in order to take the advantage of adjacent pixels correlation of natural images. Hence, rather than approximating the odd basis vectors of DCT kernel by referring to their intrinsic values, we choose to quantize that by taking into account their signs and positions. The proposed approximation matrices respect the properties of transform matrices prescribed by HEVC like orthogonality and bit-length of the basis vector elements. Furthermore, they have nearly the same arithmetic complexity and hardware requirement as those of recently proposed related methods, but involve significantly less error energy. Moreover, a reconfigurable design based on the 8 x 8 approximation transform is proposed in order to allow the simultaneous computation of eight 4-, four 8-, two 16-, or one 32-point approximate DCTs. It is found that the reconfigurable design can involve nearly 26% less area-delay product (ADP) when compared with the separate non-reconfigurable designs. Experimental results obtained from FPGA prototype and HM simulations have demonstrated the advantages of the proposed transforms.																	1861-8200	1861-8219				APR	2020	17	2					329	339		10.1007/s11554-018-0768-x													
J								Online action recognition from RGB-D cameras based on reduced basis decomposition	JOURNAL OF REAL-TIME IMAGE PROCESSING										Human action recognition; Depth motion map; Collaborative representation classifier; Greedy algorithm; Reduced basis decomposition	REGULARIZATION	Human action recognition from RGB-D cameras has recently become one of the major fields of research. While accuracy improvement was given more importance in previous action/gesture recognition methods, there are opportunities to work on improving the computational efficiency too. This paper introduces an efficient dimensionality reduction technique and classification mechanism to recognize actions from depth motion map features. For our proposed work, a recently introduced technique called reduced basis decomposition ( RBD) is employed, which manages faster dimensional reduction with its unique mechanism of generating compressed basis vectors. The RBD has an offline error-determination and an online approximation mechanism, and it is faster than PCA/SVD. For classification, this paper employs a Probabilistic Collaborative Representation Classifier (Pro-CRC). The recommended classifier works based on probability in connection with l(2)-regularization. The combined effect of the methods above helps in achieving the state-of-the-art efficiency. In the standard protocol tests carried out in the MSR-Action3D dataset, our proposed method achieved a considerable accuracy of 91.7% which is better than the currently efficient method. Further, our proposed method also proved its effectiveness in the challenging, subject-generic test with a reported accuracy of 89.64% and an average accuracy of 85.70% in the cross fixed tests which included 252 combinations of all the subjects without repetition.																	1861-8200	1861-8219				APR	2020	17	2					341	356		10.1007/s11554-018-0778-8													
J								FPGA Implementation of Optimized Karhunen-Loeve Transform for Image Processing Applications	JOURNAL OF REAL-TIME IMAGE PROCESSING										Modified divider architecture; Optimized square root architecture; Error correction; Optimized Karhunen-Loeve Transform (O-KLT)Architecture; FPGA implementation	HARDWARE ALGORITHM; KL	The various transformation techniques play vital role in the field of Digital Image Processing. In this paper, we propose FPGA implementation of optimized Karhunen-Loeve transform for image processing applications. The Data Format Conversion block is introduced to represent the input data to suitable format and are fed to the Covariance computation block to calculate corresponding covariance values with accuracy. The Optimized Square Root block has been designed in the Eigenvalue computation block to obtain eigenvalues which are in turn fed to the Eigenvector computation block to produce eigenvectors using Modified divider. Further the Karhunen-Loeve Transformed matrix of the input data is obtained by performing multiplication of eigenvectors with covariance values in the matrix multiplication block. The errors are introduced due to fixed point binary calculations and are minimized by novel Error correction block. The proposed architecture is tested on Sparan-6 (XC6SLX45-3CSG324) FPGA board. The performance of the architecture is compared with respect to hardware utilization and accuracy of various existing techniques to prove the efficiency.																	1861-8200	1861-8219				APR	2020	17	2					357	370		10.1007/s11554-018-0776-x													
J								All-hardware SIFT implementation for real-time VGA images feature extraction	JOURNAL OF REAL-TIME IMAGE PROCESSING										Scale-invariant feature transform (SIFT); Field Programmable Gate Array (FPGA); Parallel architecture; Pipeline architecture	SCALE	This paper presents a real time hardware implementation of the scale invariant feature transform (SIFT) algorithm. To achieve real time requirements, pipeline structures have been widely exploited both in the keypoint extraction and in the descriptor generation stages. Simplifications to the original algorithm have been also applied to allow a simpler hardware implementation. The proposed architecture has been synthesized on a Xilinx Virtex 5 FPGA. It generates 3072 descriptor vectors for VGA images at 99 frames per second at a clock rate of 100 MHz.																	1861-8200	1861-8219				APR	2020	17	2					371	382		10.1007/s11554-018-0781-0													
J								Image analyzer for stereoscopic camera rig alignment	JOURNAL OF REAL-TIME IMAGE PROCESSING										Computer aided analysis; Stereo image processing; Image fusion; Motion pictures		The paper presents a versatile solution facilitating calibration of stereoscopic camera rigs for 3D cinematography and machine vision. Manual calibration of the rig and the camera can easily take several hours. The proposed device eases this process by providing the camera operator with several predefined analyses of the images from the cameras. The Image Analyzer is a compact stand-alone device designed for portable 19 '' racks. Almost all video processing is performed on a modern Xilinx FPGA. It is supported by an ARM computer which provides control and video streaming over the Ethernet. The article presents its hardware, firmware and software architectures. The main focus is put on the image processing system implemented in the FPGA.																	1861-8200	1861-8219				APR	2020	17	2					383	391		10.1007/s11554-018-0779-7													
J								Stereo vision architecture for heterogeneous systems-on-chip	JOURNAL OF REAL-TIME IMAGE PROCESSING										Embedded systems; Systems-on-chip; Stereo vision; FPGA-based SoCs	HARDWARE ARCHITECTURE; DISPARITY ESTIMATION; IMPLEMENTATION; ALGORITHM; DESIGN	Stereo vision is a crucial operation in state-of-the-art computer vision applications. Several efficient algorithms have been recently proposed either to increase the quality of the produced disparity maps or to reach higher computational speed, or both. Among them, hardware-oriented algorithms are desirable when the main objective is including stereo vision in portable consumer electronic and multimedia systems. Modern FPGA-based platforms allow all-programmable heterogeneous embedded systems to be realized as SoCs and they are certainly appropriate also to implement stereo vision. This paper proposes a novel stereo vision algorithm and a specific implementation suitable for heterogeneous SoC FPGA-based embedded systems. A complete embedded system design is also demonstrated using the Xilinx Zynq-7000 SoCs device family. The novel algorithm has been characterized in terms of accuracy by referring to the benchmark sets Middlebury and Kitti. When 640 x 480 8-bit greyscale stereo pairs are processed, the fastest prototype, realized within the XC7Z020 and the XC7Z045 device, respectively, exhibits an 81 and 101 fps frame rate. Conversely, the cheapest implementation occupies only 52691 LUTs, 59715 FFs, 93 DSPs, 40 BRAM18k and 6 BRAM36k memory blocks. In comparison to several counterparts existing in literature, the novel algorithm can achieve higher accuracies, and makes the proposed complete system design able to reach the most favourable accuracy/performance trade-off.																	1861-8200	1861-8219				APR	2020	17	2					393	415		10.1007/s11554-018-0782-z													
