PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J								SVD-based redundancy removal in 1-D CNNs for acoustic scene classification	PATTERN RECOGNITION LETTERS										Pruning; SoundNet; Embedding; Response matrix; Acoustic scene classification		In this letter, we propose a concise feature representation framework for acoustic scene classification by pruning embeddings obtained from SoundNet, a deep convolutional neural network. We demonstrate that the feature maps generated at various layers of SoundNet have redundancy. The proposed singular value decomposition based method reduces the redundancy while relying on the assumption that useful feature maps produced by different classes lie along different directions. This leads to ignoring the feature maps that produce similar embeddings for different classes. In the context of using an ensemble of classifiers on the various layers of SoundNet, pruning the redundant feature maps leads to reduction in dimensionality and computational complexity. Our experiments on acoustic scene classification demonstrate that ignoring 73% of feature maps reduces the performance by less than 1% with 12.67% reduction in computational complexity. In addition to this, we also show that the proposed pruning framework can be utilized to remove filters in the SoundNet network architecture, with 13x lesser model storage requirement. Also, the number of parameters reduce from 28 million to 2 million with marginal degradation in performance. This small model obtained after applying the proposed pruning procedure is evaluated on different acoustic scene classification datasets, and shows excellent generalization ability. (c) 2020 Elsevier B.V. All rights reserved.																	0167-8655	1872-7344				MAR	2020	131						383	389		10.1016/j.patrec.2020.02.004													
J								Flexible character accuracy measure for reading-order-independent evaluation	PATTERN RECOGNITION LETTERS										Performance evaluation; OCR; Reading order; Accuracy		The extraction of textual information from scanned document pages is a fundamental stage in any digitisation effort and directly determines the success of the overall document analysis and understanding application scenarios. To evaluate and improve the performance of optical character recognition (OCR), it is necessary to measure the accuracy of that step alone, without the influence of the processing steps that precede it (e.g. text block segmentation and ordering). Current OCR performance evaluation measures (based on edit distance) are strongly subjective as they need to first serialise the entire text in the documents - a process influenced heavily by the specific reading order determined (often wrongly, especially in cases of multicolumn and complex layouts) by processing steps prior to OCR. This paper presents a new objective and practical edit-distance-based character recognition accuracy measure which overcomes those limitations. It achieves its independence from the reading order by comparing sub-strings of text in a flexible way (i.e. allowing for ordering variations). The precision of the flexible character accuracy measure enables the effective tuning of complete digitisation workflows (as OCR errors are isolated and other steps can be evaluated and optimised separately). For the same reason, it also enables a better estimation of post-OCR (manual) correction effort required. The proposed character accuracy measure has been systematically analysed and validated under lab conditions as well as successfully used in practice in a number of high-profile international competitions since 2017. (c) 2020 Published by Elsevier B.V.																	0167-8655	1872-7344				MAR	2020	131						390	397		10.1016/j.patrec.2020.02.003													
J								Improving pattern spotting in historical documents using feature pyramid networks	PATTERN RECOGNITION LETTERS										Pattern spotting; Image retrieval; Historical documents; Convolutional neural network		Pattern spotting consists of locating different instances of a given object (i.e. an image query) in a collection of historical document images. These patterns may vary in shape, size, color, context and even style because they are hand-drawn, which makes pattern spotting a difficult task. To tackle this problem, we propose a Convolutional Neural Network (CNN) approach based on Feature Pyramid Networks (FPN) as the feature extractor of our system. Using FPN allows to extract descriptors of local regions of the documents to be indexed and queries, at multiple scales with just a single forward pass. Experiments conducted on DocExplore dataset show that the proposed system improves mAP by 73% (from 0.157 to 0.272) in pattern localization compared with state-of-the-art results, even when the feature extractor is not trained with domain-specific data. Memory requirement and computation time are also decreased since the descriptor dimension used for distance computation is reduced by a factor of 16. (c) 2020 Published by Elsevier B.V.																	0167-8655	1872-7344				MAR	2020	131						398	404		10.1016/j.patrec.2020.02.002													
J								Recognising decorations in archaeological finds through the analysis of characteristic curves on 3D models	PATTERN RECOGNITION LETTERS										Recognition of characteristic curves; Hough transform; Curve patterns; Archaeological 3D models; Similarity of curve decorations	HOUGH TRANSFORM; ALGEBRAIC APPROACH; ROBUST; LINES	In the analysis of archaeological finds, it is important for archaeologists to identify their style, origin, period, etc. to allow their correct classification. In the digital era, the development of automatic techniques to measure the peculiar characteristics of archaeological finds would be of great help in this activity. Considering that ancient artefacts are very often incomplete, consumed, degraded, if not consisting of simple fragments, geometric details, such as decorations, visual motifs, patterns, are more useful for their analysis than global characteristics. These patterns are usually composed by characteristic curves arranged in a regular way, as in a Greek fret or a floral band. Here we propose the recognition of characteristic curves on 3D models of archaeological artefacts, identified by a set of characteristic points. We approximate these curves with known curves to provide localisation and quantitative measurement of the characteristic features used as decorations or patterns of the digital models of ancient objects. To solve this problem, we adopt a generalised version of the Hough Transform (HT). In addition, we introduce new rules of composition and automatic aggregation of the characteristic curves, not limiting the recognition to a single curve at a time and supporting an automatic annotation of the fragment digital model. (c) 2020 Elsevier B.V. All rights reserved.																	0167-8655	1872-7344				MAR	2020	131						405	412		10.1016/j.patrec.2020.01.025													
J								Feature-extraction methods for historical manuscript dating based on writing style development	PATTERN RECOGNITION LETTERS											DEAD-SEA-SCROLLS; WRITER IDENTIFICATION	Paleographers and philologists perform significant research in finding the dates of ancient manuscripts to understand the historical contexts. To estimate these dates, the traditional process of using classical paleography is subjective, tedious, and often time-consuming. An automatic system based on pattern recognition techniques that infers these dates would be a valuable tool for scholars. In this study, the development of handwriting styles over time in the Dead Sea Scrolls, a collection of ancient manuscripts, is used to create a model that predicts the date of a query manuscript. In order to extract the handwriting styles, several dedicated feature-extraction techniques have been explored. Additionally, a self-organizing time map is used as a codebook. Support vector regression is used to estimate a date based on the feature vector of a manuscript. The date estimation from grapheme-based technique outperforms other feature-extraction techniques in identifying the chronological style development of handwriting in this study of the Dead Sea Scrolls. (c) 2020 The Authors. Published by Elsevier B.V. This is an open access article under the CC BY-NC-ND license. (http://creativecommons.org/licenses/by-nc-nd/4.0/)																	0167-8655	1872-7344				MAR	2020	131						413	420		10.1016/j.patrec.2020.01.027													
J								End-to-end visual speech recognition for small-scale datasets	PATTERN RECOGNITION LETTERS											BOTTLENECK FEATURES	Visual speech recognition models traditionally consist of two stages, feature extraction and classification. Several deep learning approaches have been recently presented aiming to replace the feature extraction stage by automatically extracting features from mouth images. However, research on simultaneously learning features and performing classification remains limited. In addition, most of the existing methods require large amounts of data in order to achieve state-of-the-art performance, otherwise they under-perform. In this work, an end-to-end lip-reading system for isolated word recognition is presented based on fully-connected layers and Long-Short Memory (LSTM) networks which is suitable for smallscale datasets. The model consists of two streams: one which extracts features directly from the mouth images and one which extracts features from the difference images. A Bidirectional LSTM (BL STM) is used for modelling the temporal dynamics in each stream which are then fused via another BLSTM. An absolute improvement in classification rate of 0.6%, 3.4%, 3.9%, 11.4% over the state-of-the-art is reported on the OuluVS2, CUAVE, AVLetters and AVLetters2 databases, respectively. (c) 2020 Elsevier B.V. All rights reserved.																	0167-8655	1872-7344				MAR	2020	131						421	427		10.1016/j.patrec.2020.01.022													
J								Robust geodesic based outlier detection for class imbalance problem	PATTERN RECOGNITION LETTERS										Outlier detection; Structural stability; Local structure		Outlier detection is very useful in many applications, such as fraud detection and network intrusion detection. However, some existing methods often generate incorrect identification results due to the imbalanced distribution of data points. In this paper, we present a robust geodesic-based outlier detection algorithm which simultaneously considers both global disconnectivity score and local real degree as measures of outlierness. We first construct the global disconnectivity score to incorporate suitable global characteristics of data, then we provide the local real degree to effectively consider the local characteristics of points. Thus, we can identify local outliers with higher overall connectivity but in a smaller cluster with fewer points. Experimental results obtained for a number of synthetic and real-world data sets demonstrate the effectiveness and robustness of our method. In particular, we estimate an increase in average area under curve (AUC) on ten datasets of approximately 15%, with smaller RMSD than any of the competing methods. (c) 2020 Published by Elsevier B.V.																	0167-8655	1872-7344				MAR	2020	131						428	434		10.1016/j.patrec.2020.01.028													
J								Multi-scale Gated Fully Convolutional DenseNets for semantic labeling of historical newspaper images	PATTERN RECOGNITION LETTERS										Historical newspapers; Fully Convolutional Networks; Multi-scale Gating Bock; Densely connected network; Gating mechanism; pixel labeling		Historical newspaper image analysis is a challenging task due to the complex layout of newspapers and its variability among collections. While traditional approaches are rule-based methods with many successive steps, recent works show that deep learning approaches can be successfully used to provide a pixel labeling of the various fields occurring in a page. This allows the automatic extraction of the document structure and accessing the different semantic entities. Recent improvements proposed to strengthen convolutional neural network capacities such as gated mechanism may also apply well to to task at end. In this respect, we propose a fully convolutional neural network architecture (FCN) that outputs a pixel-labeling of the various semantic entities that occur in historical newspaper images. Our model is based on a novel Multi-Scale Gated Block architecture (MSGB), made of dense connections and gating mechanisms that handle a multi-scale analysis of the input image with self-attention. Evaluations conducted on 4 historical newspaper datasets including up to 11 semantic classes show that our proposition outperforms standard FCN architectures. (c) 2020 Elsevier B.V. All rights reserved.																	0167-8655	1872-7344				MAR	2020	131						435	441		10.1016/j.patrec.2020.01.026													
J								Hierarchical Attention Network for Action Segmentation	PATTERN RECOGNITION LETTERS												Temporal segmentation of events is an essential task and a precursor for the automatic recognition of human actions in the video. Several attempts have been made to capture frame-level salient aspects through attention but they lack the capacity to effectively map the temporal relationships in between the frames as they only capture a limited span of temporal dependencies. To this end we propose a complete end-to-end supervised learning approach that can better learn relationships between actions over time, thus improving the overall segmentation performance. The proposed hierarchical recurrent attention framework analyses the input video at multiple temporal scales, to form embeddings at frame level and segment level, and perform fine-grained action segmentation. This generates a simple, lightweight, yet extremely effective architecture for segmenting continuous video streams and has multiple application domains. We evaluate our system on multiple challenging public benchmark datasets, including MERL Shopping, 50 salads, and Georgia Tech Egocentric datasets and achieves state-of-the-art performance. The evaluated datasets encompass numerous video capture settings which are inclusive of static overhead camera views and dynamic, ego-centric head-mounted camera views, demonstrating the direct applicability of the proposed framework in a variety of settings. (c) 2020 Elsevier B.V. All rights reserved.																	0167-8655	1872-7344				MAR	2020	131						442	448		10.1016/j.patrec.2020.01.023													
J								BshapeNet: Object detection and instance segmentation with bounding shape masks	PATTERN RECOGNITION LETTERS												We propose a modularizable component that can predict the boundary shapes and boxes of an image, along with a new masking scheme for improving object detection and instance segmentation. Specifically, we introduce two types of novel masks: a bounding box (bbox) mask and a bounding shape (bshape) mask. For each of these types, we consider two variants-the "Thick" model and the "Scored" model-both of which have the same morphology but differ in ways that make their boundaries thicker. To evaluate our masks, we design extended frameworks by adding a bshape mask (or a bbox mask) branch to a Faster R-CNN, and call this BshapeNet (or BboxNet). Furthermore, we propose BshapeNet+, a network that combines a bshape mask branch with a Mask R-CNN. Among our various models, BshapeNet+ demonstrates the best performance in both tasks. In addition, BshapeNet+ markedly outperforms the baseline models on MS COCO and Cityscapes and achieves highly competitive results with state-of-the-art models. In particular, the experimental results show that our branch works well on small objects and is easily applicable to various models, such as PANet as well as Faster R-CNN and Mask R-CNN. (C) 2020 Elsevier B.V. All rights reserved.																	0167-8655	1872-7344				MAR	2020	131						449	455		10.1016/j.patrec.2020.01.024													
